#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 23 09 00  88 12.0 13.6  2.62  8.33  5.78 999 1010.9  26.5  26.9  21.6 99.0 99.00
2007 01 23 10 00  90 11.3 13.3  2.59  7.69  5.75 999 1011.2  26.5  26.9  21.6 99.0 99.00
2007 01 23 11 00  96 11.9 13.9  2.58  7.69  5.66 999 1011.6  26.6  26.9  21.2 99.0 99.00
2007 01 23 12 00  91 11.2 14.4  2.59  9.09  5.66 999 1012.3  26.5  27.0  21.5 99.0 99.00
2007 01 23 13 00  86 11.1 13.5  2.62  9.09  5.87 999 1013.2  26.9  27.0  22.3 99.0 99.00
2007 01 23 14 00  82  9.9 11.9  2.47  9.09  5.70 999 1013.7  27.3  27.0  22.9 99.0 99.00
2007 01 23 15 00  81 11.4 13.5  2.61  8.33  5.86 999 1013.9  27.2  27.0  22.1 99.0 99.00
2007 01 23 16 00  76 10.9 13.0  2.40  8.33  5.31 999 1014.1  27.6  27.1  22.4 99.0 99.00
2007 01 23 17 00  70 10.2 12.0  2.46  8.33  5.38 999 1013.5  27.9  27.1  22.6 99.0 99.00
2007 01 23 18 00  70 10.8 12.3  2.38  8.33  5.23 999 1012.6  27.7  27.1  22.0 99.0 99.00
2007 01 23 19 00  67 10.8 12.6  2.49  8.33  5.10 999 1011.6  27.5  27.1  22.8 99.0 99.00
2007 01 23 20 00  67 11.0 12.8  2.45  8.33  5.13 999 1011.1  27.4  27.1  22.6 99.0 99.00
2007 01 23 21 00  67 10.7 12.4  2.49  8.33  5.20 999 1010.8  27.1  27.1  22.7 99.0 99.00
2007 01 23 22 00  63 11.8 13.9  2.20  8.33  4.77 999 1011.0  26.9  27.1  22.2 99.0 99.00
2007 01 23 23 00  68 10.6 12.8  2.41  9.09  5.21 999 1011.2  26.7  27.1  22.6 99.0 99.00
2007 01 24 00 00  72 11.3 13.1  2.30  8.33  5.27 999 1011.3  26.4  27.1  22.7 99.0 99.00
2007 01 24 01 00  68 11.3 12.9  2.32  8.33  5.22 999 1011.7  26.4  27.0  22.3 99.0 99.00
2007 01 24 02 00  76 11.6 13.3  2.11  8.33  5.23 999 1011.8  26.4  27.0  22.2 99.0 99.00
2007 01 24 03 00  82 12.1 13.8  2.28  8.33  5.36 999 1012.0  26.4  27.0  21.7 99.0 99.00
2007 01 24 04 00  85 11.3 13.8  2.41  7.69  5.48 999 1011.6  26.3  27.0  22.0 99.0 99.00
2007 01 24 05 00  84 12.0 14.1  2.31  7.69  5.28 999 1011.3  26.3  27.0  21.8 99.0 99.00
2007 01 24 06 00  87 11.5 13.2  1.99  7.69  5.14 999 1010.6  26.4  26.9  21.8 99.0 99.00
2007 01 24 07 00  93 10.4 13.0  2.27  8.33  5.29 999 1010.2  26.4  26.9  22.2 99.0 99.00
2007 01 24 08 00  90 10.9 12.8  2.13  7.69  5.23 999 1009.9  26.4  27.0  22.0 99.0 99.00
2007 01 24 09 00  87 10.7 12.5  2.22  7.69  5.27 999 1009.9  26.3  26.9  21.9 99.0 99.00
2007 01 24 10 00  94 10.2 11.7  2.00  7.69  5.14 999 1010.1  26.3  26.9  21.9 99.0 99.00
2007 01 24 11 00  95 11.0 12.6  2.31  8.33  5.49 999 1010.7  26.4  26.9  21.8 99.0 99.00
2007 01 24 12 00  87 10.5 12.5  2.12  8.33  5.26 999 1012.0  26.5  26.9  20.7 99.0 99.00
2007 01 24 13 00  89 10.3 12.3  2.37  7.69  5.51 999 1012.8  26.7  26.9  21.5 99.0 99.00
2007 01 24 14 00  80  9.8 11.5  2.22  7.69  5.43 999 1013.7  27.0  26.9  21.8 99.0 99.00
2007 01 24 15 00  80  9.4 11.3  2.30  8.33  5.58 999 1014.2  27.2  26.9  21.9 99.0 99.00
2007 01 24 16 00  78  9.4 10.6  2.19  7.69  5.25 999 1014.3  27.4  27.0  22.0 99.0 99.00
2007 01 24 17 00  73  9.1 10.4  2.28  7.69  5.11 999 1013.5  27.4  27.0  22.5 99.0 99.00
2007 01 24 18 00  84  8.9 10.4  2.13  7.69  4.97 999 1012.9  27.6  27.0  23.1 99.0 99.00
2007 01 24 19 00  77  8.7  9.9  2.19  7.69  5.16 999 1012.4  27.5  27.0  22.9 99.0 99.00
2007 01 24 20 00  70  9.5 10.6  2.14  8.33  5.07 999 1011.8  27.2  27.0  23.3 99.0 99.00
2007 01 24 21 00  72  9.5 10.8  2.11  7.14  5.00 999 1011.5  27.2  27.0  23.2 99.0 99.00
2007 01 24 22 00  79 10.0 11.3  2.11  7.14  4.77 999 1011.6  27.0  27.0  22.6 99.0 99.00
2007 01 24 23 00  78 10.0 11.6  2.10  7.14  4.72 999 1011.8  26.7  26.9  22.4 99.0 99.00
2007 01 25 00 00  89 10.2 11.8  2.10  7.14  5.15 999 1011.7  26.6  26.9  22.6 99.0 99.00
2007 01 25 01 00  84  9.6 11.1  2.09  7.69  5.40 999 1012.1  26.5  26.9  22.8 99.0 99.00
2007 01 25 02 00  82  9.7 11.7  2.02  7.69  5.15 999 1012.4  26.4  26.9  22.2 99.0 99.00
2007 01 25 03 00  87  9.8 11.5  1.95  7.69  5.22 999 1012.7  26.4  26.9  22.0 99.0 99.00
2007 01 25 04 00  86 10.1 12.0  1.95  7.69  5.24 999 1012.6  26.4  26.9  22.5 99.0 99.00
2007 01 25 05 00  85 10.7 12.8  2.02  7.69  5.31 999 1012.2  26.4  26.9  22.0 99.0 99.00
2007 01 25 06 00  86 10.2 11.9  2.09  7.69  5.38 999 1011.8  26.4  26.9  22.3 99.0 99.00
2007 01 25 07 00  93  9.7 11.7  2.11  7.69  5.32 999 1011.1  26.4  26.9  22.1 99.0 99.00
2007 01 25 08 00  90 10.0 11.9  2.22  7.69  5.60 999 1010.6  26.3  26.9  22.1 99.0 99.00
2007 01 25 09 00  93  9.5 12.1  2.22  7.69  5.56 999 1010.7  26.3  26.9  21.4 99.0 99.00
2007 01 25 10 00  86  8.8 10.8  2.19  7.14  5.36 999 1011.1  26.4  26.9  21.7 99.0 99.00
2007 01 25 11 00  88  9.9 12.4  2.19  7.69  5.44 999 1011.6  26.4  26.9  21.7 99.0 99.00
2007 01 25 12 00  86  9.7 11.6  2.08  7.69  5.32 999 1012.1  26.6  26.9  22.1 99.0 99.00
2007 01 25 13 00  90 10.0 12.2  2.05  7.14  5.24 999 1012.6  27.1  26.9  21.9 99.0 99.00
2007 01 25 14 00 101  8.9 10.6  2.24  7.14  5.45 999 1013.5  27.5  26.9  22.0 99.0 99.00
2007 01 25 15 00  92  8.4 10.2  2.00  7.69  5.20 999 1014.1  27.6  26.9  22.5 99.0 99.00
2007 01 25 16 00  91  8.3  9.8  2.03  6.67  5.18 999 1014.2  28.5  26.9  22.5 99.0 99.00
2007 01 25 17 00  85  8.1  9.4 99.00 99.00 99.00 999 1013.7  28.1  27.0  22.6 99.0 99.00
2007 01 25 18 00  85  8.0  9.3  2.09  7.14  5.07 999 1012.9  28.5  27.0  22.4 99.0 99.00
2007 01 25 19 00  80  7.5  8.8  1.76  7.14  5.15 999 1011.9  28.1  27.0  22.7 99.0 99.00
2007 01 25 20 00  76  7.6  9.0  1.71  7.69  5.31 999 1011.3  28.1  27.0  22.6 99.0 99.00
2007 01 25 21 00  77  7.5  8.8  1.69  7.14  5.31 999 1011.2  27.6  27.0  22.5 99.0 99.00
2007 01 25 22 00  74  8.0  9.4  1.81  7.69  5.42 999 1011.2  27.3  27.0  22.4 99.0 99.00
2007 01 25 23 00  73  8.2  9.1  1.65  6.67  4.54 999 1011.5  26.7  27.0  22.4 99.0 99.00
2007 01 26 00 00  69  7.8  9.4  1.66  7.14  4.50 999 1012.1  26.6  26.9  22.3 99.0 99.00
2007 01 26 01 00  73  7.6  9.0  1.72  7.69  5.08 999 1012.7  26.6  26.9  22.0 99.0 99.00
2007 01 26 02 00  61  7.9  9.7  1.57  7.69  5.15 999 1013.2  26.5  26.9  22.0 99.0 99.00
2007 01 26 03 00  63  7.1  8.7  1.50  7.14  5.01 999 1013.8  26.5  26.9  22.1 99.0 99.00
2007 01 26 04 00  65  7.6  9.0  1.51  7.14  5.26 999 1013.6  26.4  26.9  21.5 99.0 99.00
2007 01 26 05 00  55  7.1  8.4  1.43  7.69  5.17 999 1013.5  26.3  26.9  21.6 99.0 99.00
2007 01 26 06 00  57  6.9  8.1  1.42  6.67  4.89 999 1013.3  26.2  26.9  21.6 99.0 99.00
2007 01 26 07 00  49  7.1  8.5  1.36  7.14  4.96 999 1012.8  26.0  26.9  21.8 99.0 99.00
2007 01 26 08 00  57  7.2  9.0  1.40  7.14  5.03 999 1012.4  26.1  26.9  21.6 99.0 99.00
2007 01 26 09 00  70  7.3  8.4  1.33  7.14  4.86 999 1012.3  26.1  26.9  20.9 99.0 99.00
2007 01 26 10 00  71  7.0  8.4  1.35  7.14  4.87 999 1012.3  25.9  26.9  20.8 99.0 99.00
2007 01 26 11 00  80  6.5  7.5  1.34  7.69  5.10 999 1012.7  25.8  26.9  21.0 99.0 99.00
2007 01 26 12 00  72  6.3  7.3  1.25  7.14  4.94 999 1013.1  26.3  26.9  20.9 99.0 99.00
2007 01 26 13 00  73  6.0  7.2  1.19  6.67  4.85 999 1014.1  28.1  27.0  21.2 99.0 99.00
2007 01 26 14 00  84  5.6  6.5  1.20  7.14  4.89 999 1014.8  28.1  27.0  21.2 99.0 99.00
2007 01 26 15 00  94  5.1  6.5  1.24  7.14  4.46 999 1015.1  28.0  27.0  21.5 99.0 99.00
2007 01 26 16 00  81  5.4  6.7  1.24  7.69  4.53 999 1015.2  28.2  27.1  21.3 99.0 99.00
2007 01 26 17 00  86  4.9  6.8 99.00 99.00 99.00 999 1014.8  28.5  27.2  21.2 99.0 99.00
2007 01 26 18 00  84  3.8  4.5  1.00  7.14  4.69 999 1013.9  28.7  27.3  21.8 99.0 99.00
2007 01 26 19 00  83  4.2  5.0 99.00 99.00 99.00 999 1013.1  28.9  27.4  21.8 99.0 99.00
2007 01 26 20 00  82  3.8  4.6  1.02  7.14  5.15 999 1012.5  27.8  27.4  21.9 99.0 99.00
2007 01 26 21 00  83  3.9  5.0  1.00  7.14  5.04 999 1012.3  27.5  27.4  22.1 99.0 99.00
2007 01 26 22 00  90  4.7  5.5  0.92  7.14  4.80 999 1012.4  27.3  27.4  22.0 99.0 99.00
2007 01 26 23 00  78  3.9  4.8  0.90  7.14  4.93 999 1013.3  26.4  27.2  21.8 99.0 99.00
2007 01 27 00 00  67  5.1  6.2 99.00 99.00 99.00 999 1013.4  26.4  27.2  21.8 99.0 99.00
2007 01 27 01 00  78  6.0  6.6  0.92  6.67  4.48 999 1013.8  26.4  27.1  21.3 99.0 99.00
2007 01 27 02 00  79  6.3  7.1  1.37  9.09  4.00 999 1014.4  26.4  27.1  21.4 99.0 99.00
2007 01 27 03 00  87  5.9  6.7 99.00 99.00 99.00 999 1014.7  26.4  27.0  21.3 99.0 99.00
2007 01 27 04 00  77  6.6  7.9  1.04  7.14  4.29 999 1015.0  26.3  27.0  20.9 99.0 99.00
2007 01 27 05 00  86  6.5  7.9  0.95  6.67  4.30 999 1014.6  26.3  27.0  21.5 99.0 99.00
2007 01 27 06 00  83  7.4  8.6  1.07  7.14  4.49 999 1013.9  26.2  26.9  21.4 99.0 99.00
2007 01 27 07 00  79  7.0  8.7  0.99  7.14  4.37 999 1013.4  26.1  26.9  21.3 99.0 99.00
2007 01 27 08 00  85  6.6  7.7  0.95  6.67  4.35 999 1012.8  26.1  26.9  20.8 99.0 99.00
2007 01 27 09 00  83  6.5  8.1  0.99  6.25  4.36 999 1012.8  26.1  26.9  21.1 99.0 99.00
2007 01 27 10 00  88  7.4  9.3  1.01  6.67  4.38 999 1013.0  26.0  26.9  21.0 99.0 99.00
2007 01 27 11 00  87  7.1  8.6  0.96  6.67  4.07 999 1013.5  26.1  26.8  20.2 99.0 99.00
2007 01 27 12 00  89  7.8  9.0  0.89  6.67  4.09 999 1014.0  26.3  26.8  21.2 99.0 99.00
2007 01 27 13 00  76  7.5  8.5  0.91  6.25  4.03 999 1014.7  27.2  26.8  21.9 99.0 99.00
2007 01 27 14 00  87  7.9  9.1  0.99  6.67  4.03 999 1015.1  28.2  26.9  22.0 99.0 99.00
2007 01 27 15 00  91  9.0 10.4  1.09  6.67  3.74 999 1015.3  28.1  27.0  21.5 99.0 99.00
2007 01 27 16 00  87  9.2 10.8  1.29  4.17  3.67 999 1015.2  28.0  27.0  21.6 99.0 99.00
2007 01 27 17 00  84  8.3  9.6  1.36  6.67  3.86 999 1014.5  28.3  27.0  22.0 99.0 99.00
2007 01 27 18 00  83  8.2  9.4  1.23  6.67  3.81 999 1013.7  28.6  27.1  21.9 99.0 99.00
2007 01 27 19 00  83  7.8  9.0  1.12  4.17  3.86 999 1012.8  28.5  27.1  22.4 99.0 99.00
2007 01 27 20 00  80  8.2  9.4  1.16  6.25  3.91 999 1012.2  28.5  27.1  22.3 99.0 99.00
2007 01 27 21 00  83  8.8  9.9  1.13  6.67  3.93 999 1012.1  28.6  27.1  22.6 99.0 99.00
2007 01 27 22 00  87  9.0 10.4  1.21  6.67  3.71 999 1012.1  27.4  27.0  22.6 99.0 99.00
2007 01 27 23 00  88  8.2  9.7  1.38  6.67  3.85 999 1012.4  26.8  27.0  22.5 99.0 99.00
2007 01 28 00 00  90  8.3  9.9  1.37  4.55  4.16 999 1012.9  26.6  27.0  23.1 99.0 99.00
2007 01 28 01 00  95  9.9 11.7  1.24  5.00  3.96 999 1013.5  26.8  26.9  22.6 99.0 99.00
2007 01 28 02 00  94  8.6 10.4  1.24  5.56  3.97 999 1014.1  26.7  26.9  22.9 99.0 99.00
2007 01 28 03 00  96  9.3 10.9  1.31  6.67  4.22 999 1014.5  26.8  26.9  22.2 99.0 99.00
2007 01 28 04 00  95  9.5 10.7  1.32  5.00  4.15 999 1014.4  26.7  26.9  22.2 99.0 99.00
2007 01 28 05 00  90  9.1 10.4  1.29  4.55  4.23 999 1014.1  26.6  26.9  22.3 99.0 99.00
2007 01 28 06 00  89  8.2 10.2  1.26  5.26  4.13 999 1013.7  26.6  26.9  22.9 99.0 99.00
2007 01 28 07 00  79  9.7 11.2  1.31  5.26  4.23 999 1013.1  26.6  26.9  22.5 99.0 99.00
2007 01 28 08 00  88  8.8 10.1  1.34  5.88  4.36 999 1012.6  26.4  26.9  22.1 99.0 99.00
2007 01 28 09 00  84  9.0 11.1  1.37  6.67  4.39 999 1012.6  26.5  26.9  22.6 99.0 99.00
2007 01 28 10 00  86  9.3 10.9  1.44  6.25  4.30 999 1012.6  26.4  26.9  22.2 99.0 99.00
2007 01 28 11 00  78  9.3 11.0  1.46  6.67  4.33 999 1013.2  26.4  26.9  22.3 99.0 99.00
2007 01 28 12 00  84 10.5 12.4  1.37  6.67  4.41 999 1013.6  26.6  26.9  22.0 99.0 99.00
2007 01 28 13 00  83 10.4 11.8  1.57  7.14  4.50 999 1014.2  27.2  26.9  22.5 99.0 99.00
2007 01 28 14 00  82 10.5 12.2  1.54  6.67  4.33 999 1015.0  27.3  26.9  22.6 99.0 99.00
2007 01 28 15 00  80  9.4 11.3  1.50  6.67  4.43 999 1015.4  27.9  27.0  23.3 99.0 99.00
2007 01 28 16 00  81 10.5 12.6  1.57  7.14  4.29 999 1015.4  28.3  27.0  22.7 99.0 99.00
2007 01 28 17 00  79  9.1 10.9  1.71  6.67  4.15 999 1014.9  28.4  27.0  23.0 99.0 99.00
2007 01 28 18 00  77  9.8 11.6  1.89  7.14  4.33 999 1013.9  28.7  27.0  22.9 99.0 99.00
2007 01 28 19 00  83 10.1 11.7  1.74  7.14  4.02 999 1013.1  28.6  27.0  22.6 99.0 99.00
2007 01 28 20 00  84  9.4 10.9  2.03  7.69  4.49 999 1012.5  28.5  27.0  23.2 99.0 99.00
2007 01 28 21 00  92 10.1 11.7  1.67  6.25  3.91 999 1012.3  29.0  27.0  23.0 99.0 99.00
2007 01 28 22 00  91  9.4 11.1  2.02  7.14  4.61 999 1012.7  27.8  27.0  22.8 99.0 99.00
2007 01 28 23 00  80  9.0 10.4  1.70  7.14  4.37 999 1013.0  26.8  27.0  23.1 99.0 99.00
2007 01 29 00 00  83  9.8 10.9  1.79  7.14  4.73 999 1013.4  26.6  26.9  23.1 99.0 99.00
2007 01 29 01 00  77  8.4  9.7  1.71  7.14  4.63 999 1014.2  26.6  26.9  23.3 99.0 99.00
2007 01 29 02 00  85  7.6  8.5  1.65  7.69  4.90 999 1015.0  26.8  26.9  22.9 99.0 99.00
2007 01 29 03 00  86  8.4  9.8  1.79  7.14  5.00 999 1015.5  26.7  26.9  22.6 99.0 99.00
2007 01 29 04 00  83  8.9 10.4  1.63  6.67  4.92 999 1015.6  26.7  26.9  22.5 99.0 99.00
2007 01 29 05 00  86  8.3  9.6  1.60  7.14  4.85 999 1015.2  26.6  26.9  22.9 99.0 99.00
2007 01 29 06 00  75  8.8 10.0  1.74  7.69  5.07 999 1014.7  26.5  26.9  23.2 99.0 99.00
2007 01 29 07 00  80  9.5 10.6  1.81  7.14  5.06 999 1014.0  26.4  26.9  22.7 99.0 99.00
2007 01 29 08 00  78  9.4 10.8  1.86  7.69  5.17 999 1013.4  26.4  26.9  22.7 99.0 99.00
2007 01 29 09 00  84  9.4 11.2  1.67  7.69  4.87 999 1013.4  26.4  26.8  22.5 99.0 99.00
2007 01 29 10 00  76  9.2 10.5  1.71  7.69  5.08 999 1013.8  26.2  26.8  22.7 99.0 99.00
2007 01 29 11 00  81  9.4 10.7  1.76  7.69  4.92 999 1014.1  26.2  26.8  22.6 99.0 99.00
2007 01 29 12 00  70  9.3 10.4  1.88  7.14  4.95 999 1015.0  26.2  26.8  22.6 99.0 99.00
2007 01 29 13 00  69  8.8 10.1  1.68  6.67  4.86 999 1015.7  26.7  26.8  23.0 99.0 99.00
2007 01 29 14 00  71  9.3 10.6  1.87  7.14  5.04 999 1016.6  27.0  26.9  22.9 99.0 99.00
2007 01 29 15 00  66  9.3 10.6  1.84  7.14  4.96 999 1017.0  27.3  26.9  23.0 99.0 99.00
2007 01 29 16 00  63  8.9 10.4  1.81  7.14  4.54 999 1016.9  27.4  26.9  22.9 99.0 99.00
2007 01 29 17 00  53  9.4 11.1  1.98  7.69  4.52 999 1016.2  27.3  26.9  23.2 99.0 99.00
2007 01 29 18 00  62  9.0 10.5  1.86  7.14  4.39 999 1015.0  27.5  26.9  23.0 99.0 99.00
2007 01 29 19 00  69  9.4 10.7  1.87  7.69  4.37 999 1014.0  27.1  26.9  22.8 99.0 99.00
2007 01 29 20 00  60  9.8 11.1  1.85  7.14  4.52 999 1013.1  27.5  26.9  22.7 99.0 99.00
2007 01 29 21 00  65  9.4 11.0  1.80  7.69  4.39 999 1012.7  27.0  26.9  23.1 99.0 99.00
2007 01 29 22 00  74 10.1 12.8  1.93  7.14  4.54 999 1012.4  27.1  26.9  23.1 99.0 99.00
2007 01 29 23 00  68 10.0 11.8  1.90  7.14  4.41 999 1012.6  26.6  27.0  22.7 99.0 99.00
2007 01 30 00 00  79 10.1 11.5  1.78  6.67  4.65 999 1013.0  26.6  26.9  22.4 99.0 99.00
2007 01 30 01 00  76 10.0 11.3  1.76  6.67  4.74 999 1013.7  26.6  26.9  22.5 99.0 99.00
2007 01 30 02 00  78 10.1 11.6  1.74  5.26  4.66 999 1014.5  26.6  26.9  22.7 99.0 99.00
2007 01 30 03 00  78  9.6 11.7  1.63  7.69  4.73 999 1015.1  26.6  26.9  22.6 99.0 99.00
2007 01 30 04 00  70  9.0 10.8  1.73  5.56  4.74 999 1015.1  26.6  26.9  22.8 99.0 99.00
2007 01 30 05 00  76  9.6 10.9  1.72  6.25  4.79 999 1014.9  26.5  26.9  22.1 99.0 99.00
2007 01 30 06 00  68  9.4 11.4  1.70  7.14  4.77 999 1014.4  26.5  26.9  22.1 99.0 99.00
2007 01 30 07 00  63  9.0 10.6  1.73  7.14  4.82 999 1013.6  26.2  26.9  22.3 99.0 99.00
2007 01 30 08 00  68  9.0 10.7  1.67  7.14  4.82 999 1013.2  26.2  26.9  22.4 99.0 99.00
2007 01 30 09 00  67  9.2 10.7  1.62  7.14  4.66 999 1013.2  26.2  26.9  22.5 99.0 99.00
2007 01 30 10 00  67  9.2 11.1  1.64  6.67  4.79 999 1013.5  26.3  26.9  22.0 99.0 99.00
2007 01 30 11 00  68  9.5 11.0  1.55  7.14  4.77 999 1014.1  26.3  26.9  21.8 99.0 99.00
2007 01 30 12 00  77 10.1 11.5  1.54  6.67  4.59 999 1014.6  26.6  26.8  22.1 99.0 99.00
2007 01 30 13 00  78 10.2 12.3  1.59  5.26  4.55 999 1015.3  28.1  26.9  22.2 99.0 99.00
2007 01 30 14 00  80  9.6 11.1  1.57  6.67  4.54 999 1016.2  27.5  26.9  22.4 99.0 99.00
2007 01 30 15 00  82  9.0 11.1  1.72  6.67  4.79 999 1016.4  28.0  26.9  23.0 99.0 99.00
2007 01 30 16 00  87 10.0 11.7  1.65  7.14  4.52 999 1015.8  27.2  26.9  22.7 99.0 99.00
2007 01 30 17 00  89 10.0 12.0  1.82  5.56  4.44 999 1015.2  27.0  26.9  22.7 99.0 99.00
2007 01 30 18 00  83 10.4 12.0  1.76  7.14  4.25 999 1014.5  27.1  27.0  22.6 99.0 99.00
2007 01 30 19 00  85  9.2 11.3  1.87  7.14  4.36 999 1013.7  27.2  27.0  22.9 99.0 99.00
2007 01 30 20 00  80  9.3 10.6  1.99  7.14  4.47 999 1013.1  27.1  27.0  23.2 99.0 99.00
2007 01 30 21 00  76  9.2 10.8  2.03  7.14  4.61 999 1013.1  27.0  27.0  23.0 99.0 99.00
2007 01 30 22 00  79  9.0 10.4  1.85  7.14  4.43 999 1013.3  26.9  27.0  22.9 99.0 99.00
2007 01 30 23 00  74  8.6 10.1  1.86  6.67  4.69 999 1013.6  26.7  26.9  23.0 99.0 99.00
2007 01 31 00 00  64  8.3 10.0  1.80  6.67  4.88 999 1014.3  26.7  26.9  22.8 99.0 99.00
2007 01 31 01 00  65  8.4  9.9  1.79  7.14  4.92 999 1014.7  26.6  26.9  23.0 99.0 99.00
2007 01 31 02 00  76  8.6 10.1  1.69  7.14  5.08 999 1015.0  26.6  26.9  22.9 99.0 99.00
2007 01 31 03 00  74  9.2 10.4  1.66  7.14  4.97 999 1014.9  26.6  26.9  22.8 99.0 99.00
2007 01 31 04 00  82 10.0 11.7  1.82  7.14  5.06 999 1014.2  26.4  26.9  23.3 99.0 99.00
2007 01 31 05 00  77  9.1 10.6  1.94  7.14  5.06 999 1013.7  26.4  26.9  23.3 99.0 99.00
2007 01 31 06 00  79  9.1 10.9  1.83  5.56  4.96 999 1013.0  26.3  26.9  23.4 99.0 99.00
2007 01 31 07 00  80  9.9 11.7  1.83  7.14  4.99 999 1012.3  26.4  26.9  22.7 99.0 99.00
2007 01 31 08 00  84  9.5 11.1  1.85  7.14  4.99 999 1012.0  26.4  26.9  22.5 99.0 99.00
2007 01 31 09 00  80  9.6 11.4  1.76  6.25  4.90 999 1011.9  26.4  26.9  22.2 99.0 99.00
2007 01 31 10 00  76  9.9 11.7  1.69  7.14  4.85 999 1012.3  26.3  26.9  22.3 99.0 99.00
2007 01 31 11 00  78  8.5 10.6  1.78  6.67  4.92 999 1012.9  26.3  26.9  22.7 99.0 99.00
2007 01 31 12 00  79  9.1 10.9  1.81  7.14  4.92 999 1013.4  26.7  26.9  22.6 99.0 99.00
2007 01 31 13 00  76  9.5 11.3  1.63  5.56  4.79 999 1014.1  28.7  26.9  22.3 99.0 99.00
2007 01 31 14 00  73  9.6 11.3  1.64  7.14  4.61 999 1015.1  29.1  26.9  22.5 99.0 99.00
2007 01 31 15 00  76 10.2 11.9  1.65  6.67  4.87 999 1015.3  28.7  26.9  22.2 99.0 99.00
2007 01 31 16 00  75  9.7 11.0  1.93  7.14  4.81 999 1015.5  29.3  26.9  22.2 99.0 99.00
2007 01 31 17 00  71  9.2 10.4  1.91  6.67  4.58 999 1014.7  28.6  26.9  22.3 99.0 99.00
2007 01 31 18 00  61  8.5 10.3  1.79  6.25  4.41 999 1013.9  27.0  26.9  23.1 99.0 99.00
2007 01 31 19 00  73  8.9 10.3  1.81  6.67  4.56 999 1012.7  26.9  27.0  22.4 99.0 99.00
2007 01 31 20 00  73  8.8 10.3  1.77  7.14  4.70 999 1012.3  26.9  27.0  22.7 99.0 99.00
2007 01 31 21 00  75  9.0 10.8  1.78  6.67  4.51 999 1012.2  27.1  27.0  22.7 99.0 99.00
2007 01 31 22 00  81  9.6 10.9  2.00  7.14  4.66 999 1012.3  27.0  27.0  22.6 99.0 99.00
2007 01 31 23 00  83  9.3 10.8  1.76  6.67  4.45 999 1012.5  26.7  26.9  22.6 99.0 99.00
2007 02 01 00 00  71  9.4 10.8  1.68  6.67  4.58 999 1013.1  26.7  26.9  22.6 99.0 99.00
2007 02 01 01 00  76 10.7 12.5  1.83  6.67  4.88 999 1013.6  26.7  26.9  22.0 99.0 99.00
2007 02 01 02 00  68  9.5 11.4  1.73  6.25  4.83 999 1014.3  26.7  26.9  22.7 99.0 99.00
2007 02 01 03 00  71  9.6 11.1  1.66  6.25  4.69 999 1014.5  26.7  26.9  22.4 99.0 99.00
2007 02 01 04 00  63 10.4 12.0  1.83  7.14  5.03 999 1014.4  26.5  26.9  22.8 99.0 99.00
2007 02 01 05 00  72  8.8 10.5  1.90  7.14  5.01 999 1014.0  26.3  26.9  23.1 99.0 99.00
2007 02 01 06 00  81 10.3 12.2  1.82  6.67  4.80 999 1013.3  26.4  26.9  22.7 99.0 99.00
2007 02 01 07 00  80 10.2 12.4  1.87  5.88  4.75 999 1012.6  26.4  26.9  22.6 99.0 99.00
2007 02 01 08 00  81 10.0 11.7  1.88  6.67  4.85 999 1011.8  26.2  26.9  22.5 99.0 99.00
2007 02 01 09 00  85 11.2 12.7  2.06  6.67  4.88 999 1011.4  26.3  26.9  22.2 99.0 99.00
2007 02 01 10 00  86 11.5 13.2  1.84  6.67  4.68 999 1011.7  26.4  26.9  22.4 99.0 99.00
2007 02 01 11 00  91 11.2 12.9  1.99  7.14  4.90 999 1012.2  26.5  26.9  22.1 99.0 99.00
2007 02 01 12 00  91 10.0 11.5  1.99  6.67  4.85 999 1013.1  26.5  26.9  22.1 99.0 99.00
2007 02 01 13 00  95  9.8 11.6  2.07  6.67  5.05 999 1013.7  28.6  26.9  22.1 99.0 99.00
2007 02 01 14 00  89 10.8 12.8  2.00  6.67  4.83 999 1014.6  28.7  26.9  22.3 99.0 99.00
2007 02 01 15 00  86 10.3 12.0  2.12  6.67  4.99 999 1015.1  28.9  26.9  22.8 99.0 99.00
2007 02 01 16 00  88 10.7 12.9  2.05  6.67  4.75 999 1014.9  28.3  27.0  22.7 99.0 99.00
2007 02 01 17 00  83 10.1 11.8  1.98  6.67  4.53 999 1014.6  27.5  27.0  23.0 99.0 99.00
2007 02 01 18 00  83 11.1 12.9  1.95  6.25  4.45 999 1013.7  27.2  27.0  23.0 99.0 99.00
2007 02 01 19 00  77 10.6 12.2  2.16  7.14  4.57 999 1012.9  27.1  27.0  23.2 99.0 99.00
2007 02 01 20 00  77 11.0 12.8  2.32  7.14  4.60 999 1012.1  27.3  27.0  23.1 99.0 99.00
2007 02 01 21 00  85 11.5 13.2  2.23  5.88  4.50 999 1011.8  27.1  27.0  23.3 99.0 99.00
2007 02 01 22 00  92 12.0 14.1  2.07  7.14  4.57 999 1011.6  26.5  27.0  23.5 99.0 99.00
2007 02 01 23 00  90 12.3 14.1  2.19  6.67  4.60 999 1011.9  26.9  27.0  23.1 99.0 99.00
