#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 01 04 22 50  80 10.6 12.9 99.00 99.00 99.00 999 1013.2  27.6  27.6 999.0 99.0 99.00
2013 01 04 23 50  77 10.5 13.1 99.00 99.00 99.00 999 1013.5 999.0  27.5 999.0 99.0 99.00
2013 01 05 00 50  77 11.1 13.7 99.00 99.00 99.00 999 1014.2 999.0  27.5 999.0 99.0 99.00
2013 01 05 01 50  77 11.4 13.5 99.00 99.00 99.00 999 1014.8 999.0  27.5 999.0 99.0 99.00
2013 01 05 02 50  76  9.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 05 04 50  73 11.3 13.9 99.00 99.00 99.00 999 1014.3 999.0  27.5 999.0 99.0 99.00
2013 01 05 06 50  83 11.5 14.1 99.00 99.00 99.00 999 1013.4  27.3  27.4 999.0 99.0 99.00
2013 01 05 07 50  76 11.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 05 11 50  72 13.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 05 13 50  71 12.6 15.1 99.00 99.00 99.00 999 1015.7 999.0  27.5 999.0 99.0 99.00
2013 01 05 15 50  78 12.0 14.3 99.00 99.00 99.00 999 1015.7 999.0  27.5 999.0 99.0 99.00
2013 01 05 16 50  76 12.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 05 17 50  91 10.4 12.2 99.00 99.00 99.00 999 1014.2  26.3  27.5 999.0 99.0 99.00
2013 01 05 19 50  84 11.6 99.0 99.00 99.00 99.00 999 1012.7 999.0  27.5 999.0 99.0 99.00
2013 01 05 20 50  80 12.3 14.8 99.00 99.00 99.00 999 1012.2 999.0  27.6 999.0 99.0 99.00
2013 01 05 21 50  92 10.9 14.5 99.00 99.00 99.00 999 1012.9 999.0  27.5 999.0 99.0 99.00
2013 01 05 23 50  76 11.9 15.0 99.00 99.00 99.00 999 1013.4 999.0  27.4 999.0 99.0 99.00
2013 01 06 00 50  76 13.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 06 01 50  75 12.0 14.3 99.00 99.00 99.00 999 1014.4 999.0  27.4 999.0 99.0 99.00
2013 01 06 02 50  78 12.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 06 03 50  81 11.7 14.0 99.00 99.00 99.00 999 1014.2  26.8  27.3 999.0 99.0 99.00
2013 01 06 05 50  83 13.2 15.7 99.00 99.00 99.00 999 1012.8 999.0  27.3 999.0 99.0 99.00
2013 01 06 06 50  76 12.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 06 08 50 999 99.0 14.5 99.00 99.00 99.00 999 1011.8 999.0  27.4 999.0 99.0 99.00
2013 01 06 15 50  80 11.5 13.9 99.00 99.00 99.00 999 1013.7 999.0  27.3 999.0 99.0 99.00
2013 01 06 16 50  78 12.1 14.7 99.00 99.00 99.00 999 1013.4 999.0  27.3 999.0 99.0 99.00
2013 01 06 17 50  76 11.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 06 19 50  75 12.5 15.2 99.00 99.00 99.00 999 1010.8  27.7  27.4 999.0 99.0 99.00
2013 01 06 20 50  69 12.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 06 21 50  78 12.6 14.9 99.00 99.00 99.00 999 1011.4  26.7  27.4 999.0 99.0 99.00
2013 01 06 22 50  73 12.2 99.0 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2013 01 07 00 50  81 12.4 15.5 99.00 99.00 99.00 999 1012.8  26.6  27.4 999.0 99.0 99.00
2013 01 07 02 50  76 13.1 15.6 99.00 99.00 99.00 999 1012.8 999.0  27.3 999.0 99.0 99.00
2013 01 07 03 50  72 13.3 16.3 99.00 99.00 99.00 999 1012.3 999.0  27.3 999.0 99.0 99.00
2013 01 07 04 50  74 14.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 07 06 50  71 12.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 07 07 50  78 12.2 15.2 99.00 99.00 99.00 999 1011.1 999.0  27.3 999.0 99.0 99.00
2013 01 07 08 50  70 12.5 99.0 99.00 99.00 99.00 999 1011.1 999.0  27.3 999.0 99.0 99.00
2013 01 07 10 50  79 11.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 07 11 50  78 11.8 14.9 99.00 99.00 99.00 999 1012.3 999.0  27.3 999.0 99.0 99.00
2013 01 07 12 50  76 11.4 13.4 99.00 99.00 99.00 999 1013.0 999.0  27.3 999.0 99.0 99.00
2013 01 07 14 50  80 11.3 13.3 99.00 99.00 99.00 999 1013.7  27.7  27.3 999.0 99.0 99.00
2013 01 07 15 50  82 12.6 18.1 99.00 99.00 99.00 999 1013.4 999.0  27.3 999.0 99.0 99.00
2013 01 07 16 50  79 12.1 15.2 99.00 99.00 99.00 999 1012.6  27.5  27.3 999.0 99.0 99.00
2013 01 07 17 50  78 11.9 14.2 99.00 99.00 99.00 999 1011.7 999.0  27.4 999.0 99.0 99.00
2013 01 07 18 50  77 11.9 14.4 99.00 99.00 99.00 999 1010.9 999.0  27.4 999.0 99.0 99.00
2013 01 07 19 50  77 11.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 07 22 50  75 10.6 12.7 99.00 99.00 99.00 999 1011.5 999.0  27.4 999.0 99.0 99.00
2013 01 07 23 50  74 11.2 13.6 99.00 99.00 99.00 999 1011.6 999.0  27.4 999.0 99.0 99.00
2013 01 08 00 50  81 11.0 13.1 99.00 99.00 99.00 999 1012.3 999.0  27.4 999.0 99.0 99.00
2013 01 08 01 50  82 11.5 13.5 99.00 99.00 99.00 999 1012.6 999.0  27.4 999.0 99.0 99.00
2013 01 08 02 50  85 11.8 13.8 99.00 99.00 99.00 999 1012.4 999.0  27.4 999.0 99.0 99.00
2013 01 08 03 50  82 11.9 14.5 99.00 99.00 99.00 999 1012.3 999.0  27.4 999.0 99.0 99.00
2013 01 08 04 50  80 10.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 08 05 50  85 10.8 99.0 99.00 99.00 99.00 999 1011.8 999.0  27.3 999.0 99.0 99.00
2013 01 08 07 50  87 12.5 15.4 99.00 99.00 99.00 999 1010.4 999.0  27.3 999.0 99.0 99.00
2013 01 08 09 50  79 13.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 08 10 50  83 14.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 08 16 50  90 12.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 08 17 50  87 12.6 14.9 99.00 99.00 99.00 999 1011.4 999.0  27.4 999.0 99.0 99.00
2013 01 08 18 50  85 13.0 15.6 99.00 99.00 99.00 999 1010.7 999.0  27.4 999.0 99.0 99.00
2013 01 08 22 50  86 13.4 15.9 99.00 99.00 99.00 999 1010.7 999.0  27.4 999.0 99.0 99.00
2013 01 09 03 50  84 14.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 09 04 50  84 13.4 17.5 99.00 99.00 99.00 999 1012.5 999.0  27.3 999.0 99.0 99.00
2013 01 09 10 50  88 13.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 09 12 50  84 12.4 14.7 99.00 99.00 99.00 999 1014.0 999.0  27.3 999.0 99.0 99.00
2013 01 09 13 50  80 13.2 99.0 99.00 99.00 99.00 999 1014.6 999.0  27.3 999.0 99.0 99.00
2013 01 09 14 50  83 12.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 09 16 50  87 13.6 17.3 99.00 99.00 99.00 999 1013.8 999.0  27.4 999.0 99.0 99.00
2013 01 09 20 50  84 13.0 16.0 99.00 99.00 99.00 999 1012.3 999.0  27.5 999.0 99.0 99.00
2013 01 09 21 50  82 12.8 14.7 99.00 99.00 99.00 999 1012.6 999.0  27.5 999.0 99.0 99.00
2013 01 09 22 50  82 12.2 99.0 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2013 01 09 23 50  79 12.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 10 00 50  91 13.5 17.4 99.00 99.00 99.00 999 1014.1 999.0  27.4 999.0 99.0 99.00
2013 01 10 01 50  86 13.5 99.0 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2013 01 10 03 50  76 13.2 16.2 99.00 99.00 99.00 999 1014.8 999.0  27.3 999.0 99.0 99.00
2013 01 10 04 50  83 14.9 18.8 99.00 99.00 99.00 999 1014.2  26.4  27.3 999.0 99.0 99.00
2013 01 10 05 50  81 13.4 16.5 99.00 99.00 99.00 999 1013.8 999.0  27.3 999.0 99.0 99.00
2013 01 10 06 50  78 14.1 17.7 99.00 99.00 99.00 999 1013.1 999.0  27.3 999.0 99.0 99.00
2013 01 10 08 50  76 12.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 10 09 50  76 13.5 16.0 99.00 99.00 99.00 999 1013.3 999.0  27.2 999.0 99.0 99.00
2013 01 10 10 50  72 13.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 10 11 50  74 13.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 10 13 50 999 99.0 16.5 99.00 99.00 99.00 999 1015.6 999.0  27.1 999.0 99.0 99.00
2013 01 10 14 50  81 13.7 99.0 99.00 99.00 99.00 999 1015.6 999.0  27.1 999.0 99.0 99.00
2013 01 10 19 50  79 99.0 15.0 99.00 99.00 99.00 999 9999.0  27.3 999.0 999.0 99.0 99.00
2013 01 10 21 50  76 12.4 15.8 99.00 99.00 99.00 999 1012.7 999.0  27.3 999.0 99.0 99.00
2013 01 11 04 50  78 11.4 13.6 99.00 99.00 99.00 999 1013.6 999.0  27.2 999.0 99.0 99.00
2013 01 11 06 50  76 12.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 11 10 50  78 12.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 11 11 50  81 12.2 99.0 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2013 01 11 12 50  84 11.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 11 13 50  80 11.6 14.3 99.00 99.00 99.00 999 1014.0 999.0  27.2 999.0 99.0 99.00
2013 01 11 14 50  82 11.8 99.0 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2013 01 11 15 50  69 11.8 14.5 99.00 99.00 99.00 999 1013.8  26.8  27.2 999.0 99.0 99.00
2013 01 11 17 50  73 13.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 11 18 50  72 12.7 16.1 99.00 99.00 99.00 999 1010.7 999.0  27.2 999.0 99.0 99.00
2013 01 11 19 50  65 12.3 14.6 99.00 99.00 99.00 999 1010.5 999.0  27.2 999.0 99.0 99.00
2013 01 11 20 50  72 11.0 99.0 99.00 99.00 99.00 999 1010.9 999.0  27.2 999.0 99.0 99.00
2013 01 11 21 50  79 10.6 14.5 99.00 99.00 99.00 999 1011.2 999.0  27.1 999.0 99.0 99.00
2013 01 11 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  26.2 999.0 999.0 99.0 99.00
2013 01 12 00 50  72 11.9 15.0 99.00 99.00 99.00 999 1012.0 999.0  27.1 999.0 99.0 99.00
2013 01 12 01 50  68 13.1 15.8 99.00 99.00 99.00 999 1012.3  26.8  27.2 999.0 99.0 99.00
2013 01 12 06 50  76 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 12 07 50  71 12.2 99.0 99.00 99.00 99.00 999 1010.7  26.6  27.1 999.0 99.0 99.00
2013 01 12 08 50  68 11.6 14.1  3.75  9.09  6.83  83 1010.5  26.5  27.1 999.0 99.0 99.00
2013 01 12 10 50  73 11.2 14.1  2.89 10.00  6.10  85 1011.3  26.5  27.1 999.0 99.0 99.00
2013 01 12 13 50  75 10.5 99.0 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2013 01 12 14 50  72 10.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 12 15 50  76 10.1 11.8 99.00 99.00 99.00 999 1012.6 999.0  27.2 999.0 99.0 99.00
2013 01 12 16 50  77 10.9 12.5 99.00 99.00 99.00 999 1012.0 999.0  27.1 999.0 99.0 99.00
2013 01 12 17 50  76 10.1 11.9 99.00 99.00 99.00 999 1011.4  26.7  27.0 999.0 99.0 99.00
2013 01 12 18 50  68  9.5 11.0  2.35  9.09  5.79  85 1010.9  26.4  27.0 999.0 99.0 99.00
2013 01 12 19 50  68  9.4 11.1 99.00 99.00 99.00 999 1010.8  26.7  27.0 999.0 99.0 99.00
2013 01 12 20 50  66  9.9 11.5 99.00 99.00 99.00 999 1011.0  26.8  27.0 999.0 99.0 99.00
2013 01 12 21 50  62  9.9 13.5 99.00 99.00 99.00 999 1011.3  27.0  27.0 999.0 99.0 99.00
2013 01 12 22 50  73  8.7 10.9 99.00 99.00 99.00 999 1011.4  26.7  27.0 999.0 99.0 99.00
2013 01 12 23 50  72  9.5 11.0 99.00 99.00 99.00 999 1011.5 999.0  26.9 999.0 99.0 99.00
2013 01 13 00 50  74 10.8 12.1 99.00 99.00 99.00 999 1011.4  26.7  26.9 999.0 99.0 99.00
2013 01 13 01 50  75  9.7 11.4 99.00 99.00 99.00 999 1011.7 999.0  26.9 999.0 99.0 99.00
2013 01 13 02 50  73  9.2 10.7 99.00 99.00 99.00 999 1012.0  26.6  26.9 999.0 99.0 99.00
2013 01 13 03 50  70 10.7 99.0 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2013 01 13 06 50  84 10.5 12.2 99.00 99.00 99.00 999 1011.1  26.5  26.9 999.0 99.0 99.00
2013 01 13 07 50  79 10.2 11.8 99.00 99.00 99.00 999 1010.8 999.0  26.9 999.0 99.0 99.00
2013 01 13 08 50  77  9.9 11.9 99.00 99.00 99.00 999 1010.8  26.5  26.9 999.0 99.0 99.00
2013 01 13 09 50  80 10.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 13 10 50  78 10.7 12.7 99.00 99.00 99.00 999 1011.5 999.0  27.0 999.0 99.0 99.00
2013 01 13 11 50  72  8.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 13 12 50  84  9.9 11.4 99.00 99.00 99.00 999 1012.6 999.0  27.1 999.0 99.0 99.00
2013 01 13 13 50  76  9.8 11.8 99.00 99.00 99.00 999 1013.3 999.0  27.1 999.0 99.0 99.00
2013 01 13 14 50  78 10.1 11.4 99.00 99.00 99.00 999 1013.2 999.0  27.2 999.0 99.0 99.00
2013 01 13 15 50  82  9.6 11.6 99.00 99.00 99.00 999 1012.8 999.0  27.2 999.0 99.0 99.00
2013 01 13 16 50  94  8.5 10.4 99.00 99.00 99.00 999 1012.1  26.8  27.3 999.0 99.0 99.00
2013 01 13 17 50  93  9.5 10.8 99.00 99.00 99.00 999 1011.4  26.9  27.3 999.0 99.0 99.00
2013 01 13 18 50  89  8.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 13 19 50  84  8.7 10.6 99.00 99.00 99.00 999 1010.7 999.0  27.3 999.0 99.0 99.00
2013 01 13 20 50  79  8.6 10.2 99.00 99.00 99.00 999 1010.8 999.0  27.3 999.0 99.0 99.00
2013 01 13 21 50  80  9.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 13 22 50  79  8.6 10.6 99.00 99.00 99.00 999 1011.6 999.0  27.3 999.0 99.0 99.00
2013 01 13 23 50  74  9.1 10.8 99.00 99.00 99.00 999 1012.0  26.8  27.3 999.0 99.0 99.00
2013 01 14 00 50  70  8.4  9.9  1.78  7.69  5.16  82 1012.5  26.7  27.3 999.0 99.0 99.00
2013 01 14 01 50  65  7.8  9.3  1.69  7.14  5.15  99 1012.9  26.7  27.3 999.0 99.0 99.00
2013 01 14 04 50  76 12.2 14.0 99.00 99.00 99.00 999 1013.1  25.3  27.2 999.0 99.0 99.00
2013 01 14 05 50  65  9.0 10.2 99.00 99.00 99.00 999 1013.5  26.2  27.2 999.0 99.0 99.00
2013 01 14 06 50  56  8.6 10.4 99.00 99.00 99.00 999 1013.0 999.0  27.2 999.0 99.0 99.00
2013 01 14 08 50  85 11.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 14 09 50  82 10.4 99.0 99.00 99.00 99.00 999 1012.2 999.0 999.0 999.0 99.0 99.00
2013 01 14 10 50 999 99.0 13.5 99.00 99.00 99.00 999 1012.5 999.0  27.2 999.0 99.0 99.00
2013 01 14 12 50  78 10.6 99.0 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2013 01 14 13 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  26.9 999.0 999.0 99.0 99.00
2013 01 14 14 50  86 11.3 13.3 99.00 99.00 99.00 999 1013.9  26.8  27.2 999.0 99.0 99.00
2013 01 14 15 50  84 10.8 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 14 16 50  79 10.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 14 17 50  79 10.4 12.7 99.00 99.00 99.00 999 1012.4 999.0  27.3 999.0 99.0 99.00
2013 01 14 19 50  67 10.3 12.4 99.00 99.00 99.00 999 1011.9 999.0  27.3 999.0 99.0 99.00
2013 01 14 20 50  67 10.5 12.5 99.00 99.00 99.00 999 1012.0  26.7  27.3 999.0 99.0 99.00
2013 01 14 21 50  70  9.9 11.9 99.00 99.00 99.00 999 1012.3 999.0  27.3 999.0 99.0 99.00
2013 01 14 22 50  70 10.3 12.2 99.00 99.00 99.00 999 1012.5  26.4  27.3 999.0 99.0 99.00
2013 01 14 23 50  69 10.5 12.4 99.00 99.00 99.00 999 1012.9  26.4  27.3 999.0 99.0 99.00
2013 01 15 00 50  80 10.4 12.2 99.00 99.00 99.00 999 1013.3 999.0  27.3 999.0 99.0 99.00
2013 01 15 01 50  70  9.8 11.7 99.00 99.00 99.00 999 1013.4  26.2  27.3 999.0 99.0 99.00
2013 01 15 02 50  70 10.3 12.0 99.00 99.00 99.00 999 1013.7  26.2  27.3 999.0 99.0 99.00
2013 01 15 03 50  71  9.6 11.3  2.10  7.69  5.30  74 1013.6  26.2  27.2 999.0 99.0 99.00
2013 01 15 04 50  74 10.0 11.7 99.00 99.00 99.00 999 1013.1 999.0  27.2 999.0 99.0 99.00
2013 01 15 05 50  70  9.8 11.8 99.00 99.00 99.00 999 1012.7  26.2  27.2 999.0 99.0 99.00
2013 01 15 06 50  63  9.9 11.9  2.03  8.33  5.24  81 1012.1  26.1  27.2 999.0 99.0 99.00
2013 01 15 07 50  68 10.2 12.3 99.00 99.00 99.00 999 1011.9 999.0  27.2 999.0 99.0 99.00
2013 01 15 08 50  69 10.4 12.2 99.00 99.00 99.00 999 1011.8 999.0  27.2 999.0 99.0 99.00
2013 01 15 09 50  64 10.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2013 01 15 12 50  74 10.6 12.2 99.00 99.00 99.00 999 1013.3 999.0  27.2 999.0 99.0 99.00
