#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 12 31 23 50  81  7.0  9.1  1.34  6.25  5.18 125 1017.9  27.4  27.5  22.9 99.0 99.00
2015 01 01 00 50  83  8.7 10.1  1.26  6.67  4.78 139 1018.2  27.3  27.4  22.2 99.0 99.00
2015 01 01 01 50  80  8.2  9.9  1.31  6.67  4.80 132 1018.3  27.2  27.4  22.7 99.0 99.00
2015 01 01 02 50  88  8.6 10.5  1.36  5.88  4.67 124 1018.2  27.1  27.4  22.6 99.0 99.00
2015 01 01 03 50  83  9.1 10.9  1.48  6.25  4.76 132 1018.0  27.0  27.4  22.9 99.0 99.00
2015 01 01 04 50  89  9.5 11.7  1.46  5.26  4.70 113 1017.5  27.1  27.4  22.4 99.0 99.00
2015 01 01 05 50  83  9.7 11.0  1.44  4.76  4.56 100 1016.7  26.7  27.4  22.3 99.0 99.00
2015 01 01 06 50  82  9.7 11.5  1.43  5.56  4.61 113 1016.1  26.8  27.4  22.3 99.0 99.00
2015 01 01 07 50  78 10.1 11.9  1.54  5.88  4.72 131 1015.9  26.9  27.4  22.5 99.0 99.00
2015 01 01 08 50  76  9.7 11.4  1.57  5.26  4.69  88 1016.0  26.9  27.4  22.3 99.0 99.00
2015 01 01 09 50  79 10.3 11.8  1.63  6.25  4.82 132 1016.5  26.9  27.4  22.4 99.0 99.00
2015 01 01 10 50  79 10.3 12.0  1.62  5.56  4.72 111 1017.2  27.0  27.3  22.1 99.0 99.00
2015 01 01 11 50  74 10.0 12.1  1.71  5.56  4.92  92 1018.2  27.1  27.3  22.1 99.0 99.00
2015 01 01 12 50  80 10.4 12.3  1.65  5.56  4.81  99 1019.0  27.4  27.3  21.7 99.0 99.00
2015 01 01 13 50  78  9.3 10.5  1.65  7.14  4.87 121 1019.6  27.2  27.3  22.4 99.0 99.00
2015 01 01 14 50  85  9.3 11.0  1.78  6.25  5.11 103 1019.6  27.3  27.4  22.3 99.0 99.00
2015 01 01 15 50  84  9.5 11.0  1.74  5.88  5.09 106 1018.9  27.3  27.4  22.2 99.0 99.00
2015 01 01 16 50  76  9.8 11.1  1.71  5.88  4.93 101 1018.1  27.2  27.4  22.5 99.0 99.00
2015 01 01 17 50  74  9.1 10.8  1.76  5.56  5.00 106 1017.3  27.2  27.4  22.7 99.0 99.00
2015 01 01 18 50  75  9.6 11.6  1.71  6.25  4.91 110 1016.8  27.1  27.4  22.9 99.0 99.00
2015 01 01 19 50  72  9.7 11.5  1.75  5.88  5.03 106 1016.9  27.2  27.4  23.0 99.0 99.00
2015 01 01 20 50  71 10.2 11.9  1.73  5.88  5.00 108 1016.7  27.2  27.4  23.1 99.0 99.00
2015 01 01 21 50  71 10.9 12.7  1.82  6.67  5.09 118 1016.9  27.2  27.4  23.1 99.0 99.00
2015 01 01 22 50  74 11.7 13.5  1.94  5.88  5.19  95 1017.1  27.2  27.4  22.7 99.0 99.00
2015 01 01 23 50  71 10.6 13.8  1.97  5.88  5.20  99 1017.8  27.1  27.4  23.1 99.0 99.00
2015 01 02 00 50  73 11.0 13.0  1.98  6.25  5.17  99 1018.5  27.1  27.4  22.6 99.0 99.00
2015 01 02 01 50  68 11.0 13.0  2.03  5.56  5.23  91 1018.6  27.1  27.4  22.7 99.0 99.00
2015 01 02 02 50  71 10.6 12.4  2.08  6.25  5.24 101 1018.8  27.1  27.4  22.8 99.0 99.00
2015 01 02 03 50  75 10.3 12.5  2.12  6.25  5.34 106 1018.5  27.1  27.4  22.8 99.0 99.00
2015 01 02 04 50  74 10.8 13.0  2.13  6.25  5.24  92 1018.4  27.0  27.4  22.8 99.0 99.00
2015 01 02 05 50  71 10.3 12.2  2.11  6.25  5.56  91 1017.9  26.9  27.4  22.7 99.0 99.00
2015 01 02 06 50  71 10.3 12.9  2.12  6.67  5.50 114 1017.4  26.8  27.4  22.3 99.0 99.00
2015 01 02 07 50  64 10.3 11.9  2.07  6.67  5.38 101 1017.1  26.7  27.4  22.5 99.0 99.00
2015 01 02 08 50  67 11.0 13.1  2.21  6.67  5.51 100 1017.2  26.8  27.3  22.0 99.0 99.00
2015 01 02 09 50  70 10.2 12.1  2.05  6.25  5.37  84 1017.9  26.9  27.3  21.9 99.0 99.00
2015 01 02 10 50  69 10.1 12.5  2.01  5.88  5.09  89 1018.6  26.9  27.3  22.0 99.0 99.00
2015 01 02 11 50  66  9.6 10.9  1.98  6.67  5.28 100 1019.6  27.0  27.3  21.8 99.0 99.00
2015 01 02 12 50  66  8.8 10.6  1.73  6.67  5.07 103 1020.6  27.1  27.3  21.9 99.0 99.00
2015 01 02 13 50  67  9.4 10.9  1.76  5.56  5.00  80 1020.8  27.2  27.3  21.7 99.0 99.00
2015 01 02 14 50  64  8.9 10.6  1.78  6.67  5.15 102 1020.3  27.0  27.4  22.0 99.0 99.00
2015 01 02 15 50  61  9.6 11.2  1.84  6.67  5.22 111 1019.5  27.0  27.4  21.6 99.0 99.00
