#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 06 01 02 50  86  8.3 10.0 99.00 99.00 99.00 999 1014.8  27.8  28.0  24.7 99.0 99.00 
2021 06 01 03 00  87  8.2 10.1 99.00 99.00 99.00 999 1014.8  27.7  28.0  24.8 99.0 99.00 
2021 06 01 03 10  80  8.4 10.3 99.00 99.00 99.00 999 1014.7  27.7  28.0  24.8 99.0 99.00 
2021 06 01 03 20  86  8.6 10.6 99.00 99.00 99.00 999 1014.8  27.7  28.0  24.4 99.0 99.00 
2021 06 01 03 30  83  8.3  9.7 99.00 99.00 99.00 999 1014.7  27.7  28.0  24.5 99.0 99.00 
2021 06 01 03 40  84  8.7 10.5  1.53  7.14  5.04 111 1014.7  27.7  28.0  24.3 99.0 99.00 
2021 06 01 03 50  83  8.3 10.0 99.00 99.00 99.00 999 1014.7  27.7  28.0  24.4 99.0 99.00 
2021 06 01 04 00  89  7.8  9.6 99.00 99.00 99.00 999 1014.8  27.7  28.0  24.5 99.0 99.00 
2021 06 01 04 10  91  7.4  9.2 99.00 99.00 99.00 999 1014.8  27.7  28.0  24.6 99.0 99.00 
2021 06 01 04 20  93  7.5  8.9 99.00 99.00 99.00 999 1014.7  27.7  28.0  24.5 99.0 99.00 
2021 06 01 04 30  88  7.5  8.9 99.00 99.00 99.00 999 1014.6  27.6  28.0  24.4 99.0 99.00 
2021 06 01 04 40  86  7.4  9.1  1.52  7.14  5.05 113 1014.5  27.6  27.9  24.5 99.0 99.00 
2021 06 01 04 50  86  7.5  8.8 99.00 99.00 99.00 999 1014.4  27.7  28.0  24.5 99.0 99.00 
2021 06 01 05 00  82  7.5  9.1 99.00 99.00 99.00 999 1014.2  27.6  28.0  24.8 99.0 99.00 
2021 06 01 05 10  86  7.4  9.0 99.00 99.00 99.00 999 1014.1  27.5  28.0  24.4 99.0 99.00 
2021 06 01 05 20  86  7.6  9.7 99.00 99.00 99.00 999 1014.1  27.6  28.0  24.1 99.0 99.00 
2021 06 01 05 30  82  7.3  8.9 99.00 99.00 99.00 999 1014.1  27.6  28.0  24.4 99.0 99.00 
2021 06 01 05 40  88  7.4  9.6  1.48  6.25  5.03  88 1014.0  27.5  28.0  24.3 99.0 99.00 
2021 06 01 05 50  89  7.5  9.5 99.00 99.00 99.00 999 1013.8  27.5  28.0  24.1 99.0 99.00 
2021 06 01 06 00  90  7.0  8.9 99.00 99.00 99.00 999 1013.6  27.5  28.0  24.3 99.0 99.00 
2021 06 01 06 10  90  7.5  9.1 99.00 99.00 99.00 999 1013.5  27.5  28.0  23.9 99.0 99.00 
2021 06 01 06 20  89  7.4  9.2 99.00 99.00 99.00 999 1013.6  27.5  28.0  24.1 99.0 99.00 
2021 06 01 06 30  91  7.1  8.9 99.00 99.00 99.00 999 1013.3  27.4  28.0  24.2 99.0 99.00 
2021 06 01 06 40  83  6.9  8.6  1.64  7.14  5.22 102 1013.3  27.4  28.0  24.4 99.0 99.00 
2021 06 01 06 50  85  7.2  8.9 99.00 99.00 99.00 999 1013.2  27.4  28.0  24.2 99.0 99.00 
2021 06 01 07 00  88  7.5  9.6 99.00 99.00 99.00 999 1013.2  27.5  27.9  24.1 99.0 99.00 
2021 06 01 07 10  92  7.6  9.0 99.00 99.00 99.00 999 1013.1  27.5  27.9  24.2 99.0 99.00 
2021 06 01 07 20  90  7.5  9.0 99.00 99.00 99.00 999 1013.0  27.5  27.9  24.4 99.0 99.00 
2021 06 01 07 30  70  7.9 10.1 99.00 99.00 99.00 999 1012.9  27.2  27.9  25.1 99.0 99.00 
2021 06 01 07 40  78  8.5 10.8  1.67  7.69  5.40 102 1012.9  26.7  27.9  23.9 99.0 99.00 
2021 06 01 07 50  85  5.6  7.9 99.00 99.00 99.00 999 1012.9  26.7  27.9  24.8 99.0 99.00 
2021 06 01 08 00  78  6.2  9.3 99.00 99.00 99.00 999 1012.7  27.0  27.9  24.9 99.0 99.00 
2021 06 01 08 10  78  8.0  9.8 99.00 99.00 99.00 999 1012.8  27.3  27.9  24.6 99.0 99.00 
2021 06 01 08 20  80  7.7  9.5 99.00 99.00 99.00 999 1012.8  27.3  27.9  24.6 99.0 99.00 
2021 06 01 08 30  78  7.5  8.9 99.00 99.00 99.00 999 1012.7  27.3  27.9  24.4 99.0 99.00 
2021 06 01 08 40  74  7.6  9.5  1.54  7.69  5.08 105 1012.6  27.3  27.9  24.4 99.0 99.00 
2021 06 01 08 50  77  7.7  9.5 99.00 99.00 99.00 999 1012.6  27.3  28.0  24.4 99.0 99.00 
2021 06 01 09 00  80  7.8  9.1 99.00 99.00 99.00 999 1012.6  27.3  27.9  24.2 99.0 99.00 
2021 06 01 09 10  80  7.4  9.1 99.00 99.00 99.00 999 1012.6  27.3  27.9  24.4 99.0 99.00 
2021 06 01 09 20  81  7.6  9.2 99.00 99.00 99.00 999 1012.7  27.3  27.9  24.4 99.0 99.00 
2021 06 01 09 30  86  8.0  9.5 99.00 99.00 99.00 999 1012.8  27.3  27.9  24.3 99.0 99.00 
2021 06 01 09 40  88  7.6  9.0  1.41  8.33  4.83 111 1012.9  27.4  27.9  24.5 99.0 99.00 
2021 06 01 09 50  81  7.7 10.3 99.00 99.00 99.00 999 1013.0  27.3  28.0  24.6 99.0 99.00 
2021 06 01 10 00  84  8.1  9.9 99.00 99.00 99.00 999 1012.9  27.3  27.9  24.5 99.0 99.00 
2021 06 01 10 10  84  7.7  9.3 99.00 99.00 99.00 999 1012.9  27.3  27.9  24.5 99.0 99.00 
2021 06 01 10 20  83  8.0  9.7 99.00 99.00 99.00 999 1013.0  27.3  27.9  24.4 99.0 99.00 
2021 06 01 10 30  85  8.0  9.4 99.00 99.00 99.00 999 1013.0  27.3  27.9  24.3 99.0 99.00 
2021 06 01 10 40  83  8.4 10.2  1.54  7.69  5.15 101 1013.0  27.4  27.9  24.3 99.0 99.00 
2021 06 01 10 50  88  8.2  9.7 99.00 99.00 99.00 999 1013.2  27.4  27.9  24.3 99.0 99.00 
2021 06 01 11 00  88  8.0  9.7 99.00 99.00 99.00 999 1013.4  27.5  27.9  24.5 99.0 99.00 
2021 06 01 11 10  87  8.2 10.3 99.00 99.00 99.00 999 1013.5  27.5  27.9  24.4 99.0 99.00 
2021 06 01 11 20  90  7.8  9.8 99.00 99.00 99.00 999 1013.6  27.6  27.9  24.5 99.0 99.00 
2021 06 01 11 30  88  8.0  9.8 99.00 99.00 99.00 999 1013.6  27.6  27.9  24.2 99.0 99.00 
2021 06 01 11 40  86  8.1 10.0  1.45  7.14  4.93 109 1013.7  27.6  27.9  24.3 99.0 99.00 
2021 06 01 11 50  89  8.0  9.6 99.00 99.00 99.00 999 1013.8  27.6  27.9  24.1 99.0 99.00 
2021 06 01 12 00  91  8.1  9.8 99.00 99.00 99.00 999 1013.9  27.7  27.9  23.9 99.0 99.00 
2021 06 01 12 10  93  7.5  9.5 99.00 99.00 99.00 999 1013.9  27.7  27.9  24.1 99.0 99.00 
2021 06 01 12 20  94  7.7  9.3 99.00 99.00 99.00 999 1014.0  27.6  27.9  24.1 99.0 99.00 
2021 06 01 12 30  94  7.3  8.9 99.00 99.00 99.00 999 1013.9  27.6  27.9  24.2 99.0 99.00 
2021 06 01 12 40  90  6.7  8.1  1.62  6.67  5.06 105 1014.1  27.6  27.9  24.3 99.0 99.00 
2021 06 01 12 50  88  6.6  8.3 99.00 99.00 99.00 999 1014.1  27.6  28.0  24.7 99.0 99.00 
2021 06 01 13 00  86  6.9  8.6 99.00 99.00 99.00 999 1014.1  27.6  27.9  24.6 99.0 99.00 
2021 06 01 13 10  87  6.9  8.4 99.00 99.00 99.00 999 1014.2  27.6  28.0  24.6 99.0 99.00 
2021 06 01 13 20  90  6.4  8.1 99.00 99.00 99.00 999 1014.2  27.6  28.0  24.8 99.0 99.00 
2021 06 01 13 30  90  6.8  8.7 99.00 99.00 99.00 999 1014.2  27.6  28.0  24.5 99.0 99.00 
2021 06 01 13 40  93  6.7  8.8  1.44  7.14  5.09 104 1014.1  27.6  28.0  24.6 99.0 99.00 
2021 06 01 13 50  94  6.6  8.2 99.00 99.00 99.00 999 1014.2  27.6  28.0  24.5 99.0 99.00 
2021 06 01 14 00  93  6.7  8.0 99.00 99.00 99.00 999 1014.1  27.6  28.0  24.5 99.0 99.00 
2021 06 01 14 10  93  6.7  8.1 99.00 99.00 99.00 999 1014.1  27.7  28.0  24.5 99.0 99.00 
2021 06 01 14 20  95  6.6  8.1 99.00 99.00 99.00 999 1014.2  27.7  28.0  24.3 99.0 99.00 
2021 06 01 14 30  94  6.3  7.9 99.00 99.00 99.00 999 1014.2  27.8  28.0  24.4 99.0 99.00 
2021 06 01 14 40  93  6.6  8.5  1.36  7.14  5.10 108 1014.2  27.8  28.0  24.3 99.0 99.00 
2021 06 01 14 50  91  7.5  9.2 99.00 99.00 99.00 999 1014.1  27.9  28.0  24.1 99.0 99.00 
2021 06 01 15 00  92  7.7  9.5 99.00 99.00 99.00 999 1014.0  28.0  28.0  23.4 99.0 99.00 
2021 06 01 15 10  94  7.7 10.0 99.00 99.00 99.00 999 1013.9  28.0  28.0  23.8 99.0 99.00 
2021 06 01 15 20  95  7.6  9.1 99.00 99.00 99.00 999 1014.0  27.9  28.0  24.2 99.0 99.00 
2021 06 01 15 30  98  7.1  8.7 99.00 99.00 99.00 999 1013.9  27.9  28.0  24.7 99.0 99.00 
2021 06 01 15 40 102  7.5  9.1  1.39  6.25  4.90 106 1013.8  27.8  28.1  24.5 99.0 99.00 
2021 06 01 15 50 102  7.6  9.2 99.00 99.00 99.00 999 1013.8  27.8  28.1  24.3 99.0 99.00 
2021 06 01 16 00  98  7.2  8.6 99.00 99.00 99.00 999 1013.8  27.8  28.1  24.6 99.0 99.00 
2021 06 01 16 10  99  7.6  9.2 99.00 99.00 99.00 999 1013.7  27.7  28.1  24.6 99.0 99.00 
2021 06 01 16 20  98  7.5  9.1 99.00 99.00 99.00 999 1013.7  27.7  28.1  24.4 99.0 99.00 
2021 06 01 16 30  98  7.2  8.9 99.00 99.00 99.00 999 1013.6  27.8  28.1  24.5 99.0 99.00 
2021 06 01 16 40 102  7.2  9.2  1.43  7.14  5.12  95 1013.6  27.8  28.1  24.6 99.0 99.00 
2021 06 01 16 50  98  7.4  9.1 99.00 99.00 99.00 999 1013.6  27.8  28.1  24.5 99.0 99.00 
2021 06 01 17 00  98  7.3  8.7 99.00 99.00 99.00 999 1013.5  27.7  28.2  24.5 99.0 99.00 
2021 06 01 17 10  97  7.4  8.8 99.00 99.00 99.00 999 1013.4  27.8  28.1  24.4 99.0 99.00 
2021 06 01 17 20  97  7.8  9.5 99.00 99.00 99.00 999 1013.2  27.8  28.1  24.2 99.0 99.00 
2021 06 01 17 30  97  7.3  8.7 99.00 99.00 99.00 999 1013.0  27.7  28.1  24.3 99.0 99.00 
2021 06 01 17 40  96  7.6  9.2  1.41  8.33  5.05 112 1012.9  27.7  28.1  24.4 99.0 99.00 
2021 06 01 17 50 100  7.7  9.2 99.00 99.00 99.00 999 1012.9  27.8  28.1  24.4 99.0 99.00 
2021 06 01 18 00  98  7.8  9.9 99.00 99.00 99.00 999 1012.9  27.8  28.2  24.3 99.0 99.00 
2021 06 01 18 10  94  8.1  9.7 99.00 99.00 99.00 999 1012.9  27.9  28.2  23.9 99.0 99.00 
2021 06 01 18 20  95  7.9  9.5 99.00 99.00 99.00 999 1012.7  27.9  28.2  24.1 99.0 99.00 
2021 06 01 18 30  95  7.6  9.1 99.00 99.00 99.00 999 1012.7  27.8  28.1  24.4 99.0 99.00 
2021 06 01 18 40  92  7.3  8.7  1.49  7.69  5.11 112 1012.7  27.8  28.2  24.5 99.0 99.00 
2021 06 01 18 50  95  6.9  8.7 99.00 99.00 99.00 999 1012.6  27.8  28.2  24.7 99.0 99.00 
2021 06 01 19 00  94  7.2  8.7 99.00 99.00 99.00 999 1012.5  27.8  28.2  24.3 99.0 99.00 
2021 06 01 19 10  89  7.5  9.1 99.00 99.00 99.00 999 1012.4  27.8  28.2  23.9 99.0 99.00 
2021 06 01 19 20  87  7.5  9.3 99.00 99.00 99.00 999 1012.3  27.8  28.1  24.0 99.0 99.00 
2021 06 01 19 30  87  7.1  8.9 99.00 99.00 99.00 999 1012.2  27.8  28.2  24.2 99.0 99.00 
2021 06 01 19 40  89  6.9  8.7  1.61  7.14  5.17 111 1012.3  27.8  28.1  24.3 99.0 99.00 
2021 06 01 19 50  89  7.2  8.9 99.00 99.00 99.00 999 1012.1  27.7  28.1  24.1 99.0 99.00 
2021 06 01 20 00  87  7.1  8.9 99.00 99.00 99.00 999 1012.1  27.8  28.1  24.1 99.0 99.00 
2021 06 01 20 10  91  6.7  8.2 99.00 99.00 99.00 999 1012.1  27.8  28.1  24.5 99.0 99.00 
2021 06 01 20 20  93  6.6  8.4 99.00 99.00 99.00 999 1012.1  27.7  28.1  24.5 99.0 99.00 
2021 06 01 20 30  97  6.8  8.8 99.00 99.00 99.00 999 1012.1  27.7  28.1  24.9 99.0 99.00 
2021 06 01 20 40 104  7.5  9.2  1.52  5.88  5.28  80 1012.1  27.6  28.1  24.4 99.0 99.00 
2021 06 01 20 50  94  7.8  9.5 99.00 99.00 99.00 999 1012.0  27.7  28.1  24.1 99.0 99.00 
2021 06 01 21 00  94  7.4  9.0 99.00 99.00 99.00 999 1012.0  27.7  28.1  24.1 99.0 99.00 
2021 06 01 21 10 100  7.0  8.8 99.00 99.00 99.00 999 1012.0  27.7  28.1  24.5 99.0 99.00 
2021 06 01 21 20  98  7.1  9.0 99.00 99.00 99.00 999 1012.0  27.6  28.1  24.3 99.0 99.00 
2021 06 01 21 30 101  7.0  8.6 99.00 99.00 99.00 999 1012.0  27.6  28.1  24.4 99.0 99.00 
2021 06 01 21 40 101  6.8  8.2  1.46  7.14  4.97 106 1012.1  27.6  28.1  24.3 99.0 99.00 
2021 06 01 21 50  98  6.7  8.5 99.00 99.00 99.00 999 1012.1  27.6  28.1  24.3 99.0 99.00 
2021 06 01 22 00  92  6.5  8.2 99.00 99.00 99.00 999 1012.2  27.6  28.1  24.4 99.0 99.00 
2021 06 01 22 10  90  6.6  8.0 99.00 99.00 99.00 999 1012.2  27.5  28.1  24.5 99.0 99.00 
2021 06 01 22 20  87  6.6  8.4 99.00 99.00 99.00 999 1012.2  27.6  28.1  24.7 99.0 99.00 
2021 06 01 22 30  85  6.7  8.2 99.00 99.00 99.00 999 1012.4  27.5  28.1  24.6 99.0 99.00 
2021 06 01 22 40  88  6.5  8.2  1.49  7.69  5.31 101 1012.5  27.5  28.1  24.5 99.0 99.00 
2021 06 01 22 50  87  6.5  8.3 99.00 99.00 99.00 999 1012.6  27.6  28.1  24.6 99.0 99.00 
2021 06 01 23 00  83  6.2  7.4 99.00 99.00 99.00 999 1012.7  27.6  28.1  24.8 99.0 99.00 
2021 06 01 23 10  83  6.7  7.9 99.00 99.00 99.00 999 1012.8  27.5  28.1  24.5 99.0 99.00 
2021 06 01 23 20  80  6.8  8.7 99.00 99.00 99.00 999 1012.9  27.6  28.1  24.5 99.0 99.00 
2021 06 01 23 30  85  6.9  8.2 99.00 99.00 99.00 999 1012.9  27.6  28.1  24.1 99.0 99.00 
2021 06 01 23 40  86  6.6  8.1  1.56  7.69  5.42 106 1012.9  27.7  28.1  24.0 99.0 99.00 
2021 06 01 23 50  87  6.8  8.4 99.00 99.00 99.00 999 1013.0  27.7  28.1  24.2 99.0 99.00 
2021 06 02 00 00  84  6.8  8.6 99.00 99.00 99.00 999 1013.2  27.6  28.1  24.4 99.0 99.00 
2021 06 02 00 10  85  6.9  8.6 99.00 99.00 99.00 999 1013.3  27.6  28.1  24.6 99.0 99.00 
2021 06 02 00 20  82  7.2  8.7 99.00 99.00 99.00 999 1013.3  27.7  28.0  24.5 99.0 99.00 
2021 06 02 00 30  87  7.4  8.8 99.00 99.00 99.00 999 1013.5  27.6  28.0  24.4 99.0 99.00 
2021 06 02 00 40  89  6.7  8.4  1.42  7.14  5.28  89 1013.6  27.7  28.0  24.8 99.0 99.00 
2021 06 02 00 50  89  6.9  8.6 99.00 99.00 99.00 999 1013.6  27.6  28.1  24.6 99.0 99.00 
2021 06 02 01 00  86  7.1  8.4 99.00 99.00 99.00 999 1013.5  27.6  28.1  24.2 99.0 99.00 
2021 06 02 01 10  83  7.1  8.4 99.00 99.00 99.00 999 1013.7  27.7  28.0  24.0 99.0 99.00 
2021 06 02 01 20  92  7.4  8.7 99.00 99.00 99.00 999 1013.7  27.7  28.0  23.8 99.0 99.00 
2021 06 02 01 30  87  7.3  9.1 99.00 99.00 99.00 999 1013.7  27.7  28.1  23.8 99.0 99.00 
2021 06 02 01 40  89  7.3  8.8  1.61  6.67  5.48  96 1013.6  27.7  28.0  23.8 99.0 99.00 
2021 06 02 01 50  85  7.3  9.0 99.00 99.00 99.00 999 1013.7  27.7  28.0  23.9 99.0 99.00 
2021 06 02 02 00  87  7.3  8.9 99.00 99.00 99.00 999 1013.8  27.7  28.0  24.0 99.0 99.00 
2021 06 02 02 10  84  7.1  8.6 99.00 99.00 99.00 999 1013.8  27.6  28.0  24.3 99.0 99.00 
2021 06 02 02 20  86  7.5  9.0 99.00 99.00 99.00 999 1013.8  27.6  28.0  24.1 99.0 99.00 
2021 06 02 02 30  86  7.5  9.1 99.00 99.00 99.00 999 1013.8  27.7  28.0  24.2 99.0 99.00 
2021 06 02 02 40  82  7.5  9.2  1.50  7.14  5.11 101 1013.8  27.7  28.1  24.2 99.0 99.00 
2021 06 02 02 50  81  7.6  9.0 99.00 99.00 99.00 999 1013.8  27.7  28.1  24.3 99.0 99.00 
2021 06 02 03 00  83  7.7  9.3 99.00 99.00 99.00 999 1013.8  27.6  28.0  24.3 99.0 99.00 
2021 06 02 03 10  88  7.3  9.0 99.00 99.00 99.00 999 1013.8  27.6  28.0  24.4 99.0 99.00 
2021 06 02 03 20  88  7.3  9.0 99.00 99.00 99.00 999 1013.8  27.6  28.0  24.5 99.0 99.00 
2021 06 02 03 30  89  7.1  9.4 99.00 99.00 99.00 999 1013.9  27.6  28.0  24.6 99.0 99.00 
2021 06 02 03 40  81  7.4  9.0  1.46  7.69  5.19 105 1013.8  27.5  28.0  24.5 99.0 99.00 
2021 06 02 03 50  85  6.6  8.7 99.00 99.00 99.00 999 1013.8  27.5  28.0  24.6 99.0 99.00 
2021 06 02 04 00  80  7.7  9.4 99.00 99.00 99.00 999 1013.7  27.5  28.0  24.6 99.0 99.00 
2021 06 02 04 10  80  7.8  9.8 99.00 99.00 99.00 999 1013.5  27.6  28.0  24.7 99.0 99.00 
2021 06 02 04 20  80  8.1 10.4 99.00 99.00 99.00 999 1013.5  27.5  28.0  24.1 99.0 99.00 
2021 06 02 04 30  84  7.9  9.6 99.00 99.00 99.00 999 1013.3  27.6  28.0  23.8 99.0 99.00 
2021 06 02 04 40  82  7.5  9.2  1.57  7.14  5.26  93 1013.2  27.6  28.0  24.3 99.0 99.00 
2021 06 02 04 50  86  8.2  9.7 99.00 99.00 99.00 999 1013.1  27.5  28.0  23.8 99.0 99.00 
2021 06 02 05 00  84  7.9  9.7 99.00 99.00 99.00 999 1013.0  27.6  28.0  23.9 99.0 99.00 
2021 06 02 05 10  83  7.9  9.7 99.00 99.00 99.00 999 1013.0  27.5  28.0  23.7 99.0 99.00 
2021 06 02 05 20  85  7.7  9.5 99.00 99.00 99.00 999 1012.9  27.5  28.0  23.9 99.0 99.00 
2021 06 02 05 30  87  7.9  9.6 99.00 99.00 99.00 999 1012.9  27.5  28.0  23.3 99.0 99.00 
2021 06 02 05 40  85  7.4  9.0  1.51  8.33  5.11  98 1012.8  27.5  28.0  23.6 99.0 99.00 
2021 06 02 05 50  88  7.3  9.1 99.00 99.00 99.00 999 1012.7  27.5  28.0  23.6 99.0 99.00 
2021 06 02 06 00  89  7.6  9.2 99.00 99.00 99.00 999 1012.7  27.5  28.0  23.4 99.0 99.00 
2021 06 02 06 10  91  7.7  9.2 99.00 99.00 99.00 999 1012.5  27.5  28.0  23.3 99.0 99.00 
2021 06 02 06 20  91  7.8  9.3 99.00 99.00 99.00 999 1012.6  27.5  28.0  23.3 99.0 99.00 
2021 06 02 06 30  89  6.9  8.3 99.00 99.00 99.00 999 1012.5  27.5  28.0  23.8 99.0 99.00 
2021 06 02 06 40  95  7.0  9.3  1.46  7.14  5.17 105 1012.5  27.4  28.0  23.7 99.0 99.00 
2021 06 02 06 50  92  7.2  9.0 99.00 99.00 99.00 999 1012.4  27.5  27.9  23.2 99.0 99.00 
2021 06 02 07 00  89  7.0  9.0 99.00 99.00 99.00 999 1012.4  27.5  28.0  23.5 99.0 99.00 
2021 06 02 07 10  86  6.9  8.4 99.00 99.00 99.00 999 1012.4  27.4  28.0  23.9 99.0 99.00 
2021 06 02 07 20  90  6.8  8.6 99.00 99.00 99.00 999 1012.4  27.4  28.0  23.7 99.0 99.00 
2021 06 02 07 30  90  7.1  8.9 99.00 99.00 99.00 999 1012.4  27.4  28.0  23.5 99.0 99.00 
2021 06 02 07 40  86  6.7  8.4  1.50  6.67  5.18  95 1012.4  27.5  28.0  23.6 99.0 99.00 
2021 06 02 07 50  84  7.0  9.1 99.00 99.00 99.00 999 1012.4  27.4  28.0  23.8 99.0 99.00 
2021 06 02 08 00  85  6.8  8.4 99.00 99.00 99.00 999 1012.3  27.4  28.0  23.5 99.0 99.00 
2021 06 02 08 10  86  7.0  8.7 99.00 99.00 99.00 999 1012.2  27.4  28.0  23.4 99.0 99.00 
2021 06 02 08 20  83  7.0  8.5 99.00 99.00 99.00 999 1012.3  27.4  28.0  23.5 99.0 99.00 
2021 06 02 08 30  88  6.8  8.6 99.00 99.00 99.00 999 1012.4  27.4  28.0  23.9 99.0 99.00 
2021 06 02 08 40  89  7.2  8.6  1.56  7.69  5.26 102 1012.4  27.4  27.9  23.6 99.0 99.00 
2021 06 02 08 50  92  6.8  8.2 99.00 99.00 99.00 999 1012.4  27.4  27.9  23.7 99.0 99.00 
2021 06 02 09 00  94  7.0  8.6 99.00 99.00 99.00 999 1012.4  27.4  27.9  23.4 99.0 99.00 
2021 06 02 09 10  91  6.6  8.6 99.00 99.00 99.00 999 1012.6  27.4  27.9  23.8 99.0 99.00 
2021 06 02 09 20  92  6.7  8.2 99.00 99.00 99.00 999 1012.7  27.3  27.9  23.7 99.0 99.00 
2021 06 02 09 30  87  6.6  8.1 99.00 99.00 99.00 999 1012.7  27.4  27.9  23.7 99.0 99.00 
2021 06 02 09 40  86  6.6  8.0  1.37  5.56  4.94  90 1012.7  27.4  27.9  23.8 99.0 99.00 
2021 06 02 09 50  81  6.6  8.0 99.00 99.00 99.00 999 1012.7  27.3  27.9  23.6 99.0 99.00 
2021 06 02 10 00  81  6.9  8.2 99.00 99.00 99.00 999 1012.8  27.3  27.9  23.4 99.0 99.00 
2021 06 02 10 10  83  6.5  7.9 99.00 99.00 99.00 999 1012.9  27.3  28.0  23.5 99.0 99.00 
2021 06 02 10 20  89  6.5  8.2 99.00 99.00 99.00 999 1012.9  27.4  28.0  23.5 99.0 99.00 
2021 06 02 10 30  86  6.5  8.2 99.00 99.00 99.00 999 1012.9  27.4  28.0  23.6 99.0 99.00 
2021 06 02 10 40  91  6.6  8.1  1.42  6.67  5.21  83 1013.0  27.4  28.0  23.5 99.0 99.00 
2021 06 02 10 50  88  6.9  8.5 99.00 99.00 99.00 999 1013.1  27.4  27.9  23.0 99.0 99.00 
2021 06 02 11 00  93  6.9  8.1 99.00 99.00 99.00 999 1013.3  27.5  27.9  23.1 99.0 99.00 
2021 06 02 11 10  94  6.9  8.6 99.00 99.00 99.00 999 1013.3  27.5  28.0  23.3 99.0 99.00 
2021 06 02 11 20  88  7.0  8.3 99.00 99.00 99.00 999 1013.4  27.4  28.0  23.3 99.0 99.00 
2021 06 02 11 30  88  6.6  8.0 99.00 99.00 99.00 999 1013.3  27.5  27.9  23.5 99.0 99.00 
2021 06 02 11 40  91  6.3  8.5  1.32  7.14  5.04  93 1013.4  27.5  28.0  23.6 99.0 99.00 
2021 06 02 11 50  92  6.6  8.0 99.00 99.00 99.00 999 1013.5  27.5  28.0  23.6 99.0 99.00 
2021 06 02 12 00  92  6.5  7.9 99.00 99.00 99.00 999 1013.5  27.5  27.9  23.5 99.0 99.00 
2021 06 02 12 10  93  6.7  8.6 99.00 99.00 99.00 999 1013.6  27.5  27.9  23.6 99.0 99.00 
2021 06 02 12 20  96  7.1  8.2 99.00 99.00 99.00 999 1013.5  27.5  27.9  23.7 99.0 99.00 
2021 06 02 12 30  88  6.9  8.3 99.00 99.00 99.00 999 1013.6  27.5  27.9  24.3 99.0 99.00 
2021 06 02 12 40  89  7.3  8.7  1.34  6.25  5.14  95 1013.6  27.5  28.0  23.5 99.0 99.00 
2021 06 02 12 50  88  7.5  8.9 99.00 99.00 99.00 999 1013.7  27.6  27.9  23.6 99.0 99.00 
2021 06 02 13 00  84  7.1  8.5 99.00 99.00 99.00 999 1013.7  27.6  27.9  24.1 99.0 99.00 
2021 06 02 13 10  93  7.4  8.7 99.00 99.00 99.00 999 1013.8  27.6  27.9  23.9 99.0 99.00 
2021 06 02 13 20  88  7.2  8.7 99.00 99.00 99.00 999 1014.0  27.6  28.0  24.0 99.0 99.00 
