#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 05 26 17 50  78  4.8  5.9  1.29  6.25  5.25  98 1014.9  27.0  27.4  23.0 99.0 99.00
2015 05 26 18 50  72  4.9  5.8  1.29  6.67  5.42 101 1014.3  26.9  27.4  23.2 99.0 99.00
2015 05 26 19 50  81  5.1  6.2  1.17  6.67  5.17 106 1013.6  27.0  27.4  23.3 99.0 99.00
2015 05 26 20 50  78  5.3  6.3  1.35  6.25  5.37 110 1013.6  27.0  27.4  23.3 99.0 99.00
2015 05 26 21 50  83  5.3  6.2  1.25  6.67  5.38 107 1014.0  27.0  27.3  22.9 99.0 99.00
2015 05 26 22 50  85  5.3  6.3  1.23  6.67  5.28 107 1014.0  26.9  27.3  23.5 99.0 99.00
2015 05 26 23 50  73  5.7  6.7  1.29  6.67  5.50 115 1014.3  26.9  27.2  23.4 99.0 99.00
2015 05 27 00 50  79  5.5  6.6  1.28  6.67  5.41 104 1014.7  26.9  27.2  23.4 99.0 99.00
2015 05 27 01 50  81  5.6  6.9  1.22  6.25  5.25  98 1014.9  26.9  27.1  23.1 99.0 99.00
2015 05 27 02 50  76  5.4  6.4  1.15  6.67  5.07 106 1015.3  26.8  27.1  23.0 99.0 99.00
2015 05 27 03 50  82  6.4  7.3  1.14  6.67  5.02 110 1014.9  26.8  27.1  23.2 99.0 99.00
2015 05 27 04 50  83  5.9  7.1  1.18  6.67  5.14 108 1014.3  26.7  27.1  22.9 99.0 99.00
2015 05 27 05 50  84  5.8  6.8  1.21  6.25  5.30 110 1013.9  26.7  27.1  22.5 99.0 99.00
2015 05 27 06 50  88  5.4  6.4  1.24  8.33  5.36 105 1013.5  26.6  27.1  22.4 99.0 99.00
2015 05 27 07 50  98  5.3  6.2  1.18  7.14  5.23 115 1013.2  26.5  27.1  22.4 99.0 99.00
2015 05 27 08 50  93  5.8  7.0  1.14  9.09  5.32 113 1013.0  26.5  27.1  22.3 99.0 99.00
2015 05 27 09 50  93  5.6  6.8  1.20  6.25  5.25  98 1013.1  26.5  27.1  22.3 99.0 99.00
2015 05 27 10 50  94  4.9  5.7  1.12  9.09  5.33 104 1013.8  26.7  27.1  22.1 99.0 99.00
2015 05 27 11 50  97  5.9  6.9  1.13  8.33  5.29 113 1014.2  26.8  27.1  21.8 99.0 99.00
2015 05 27 12 50  98  6.0  7.0  1.10  6.67  5.10 114 1014.5  26.8  27.1  21.9 99.0 99.00
2015 05 27 13 50  99  5.7  6.5  1.07  7.69  4.92  93 1014.9  26.7  27.1  22.4 99.0 99.00
2015 05 27 14 50  99  5.6  6.5  1.18  9.09  5.16 118 1014.7  26.8  27.2  21.9 99.0 99.00
2015 05 27 15 50 100  5.1  6.4  1.12  7.69  4.94 116 1014.5  26.7  27.3  22.4 99.0 99.00
2015 05 27 16 50 100  4.8  5.6  1.07  9.09  5.05 128 1014.1  26.7  27.4  22.2 99.0 99.00
2015 05 27 17 50  96  4.8  5.7  1.04  5.88  4.98 100 1013.6  26.8  27.5  22.2 99.0 99.00
2015 05 27 18 50  98  4.9  5.9  1.02  7.69  4.92 121 1013.0  26.8  27.5  22.2 99.0 99.00
2015 05 27 19 50  96  4.8  5.8  1.05  6.67  5.09 120 1012.7  26.9  27.6  22.1 99.0 99.00
2015 05 27 20 50  95  5.2  5.9  0.99  6.67  5.09 117 1012.5  26.9  27.5  22.3 99.0 99.00
2015 05 27 21 50  88  5.0  6.4  0.98  6.67  4.87 120 1012.6  27.0  27.4  22.5 99.0 99.00
2015 05 27 22 50  90  6.0  6.7  0.98  5.88  4.91 119 1012.5  26.9  27.4  22.5 99.0 99.00
2015 05 27 23 50  78  6.2  7.2  1.04  6.67  4.81 107 1013.1  26.9  27.3  22.7 99.0 99.00
2015 05 28 00 50  82  6.3  7.3  0.96  9.09  4.81 110 1013.4  26.9  27.3  22.6 99.0 99.00
2015 05 28 01 50  95  6.2  7.3  1.02  8.33  4.79  94 1013.7  26.8  27.3  23.0 99.0 99.00
2015 05 28 02 50  98  6.0  7.2  0.97  9.09  4.68 121 1014.2  26.9  27.3  23.0 99.0 99.00
2015 05 28 03 50  91  5.9  6.8  0.96  6.25  4.70 107 1013.9  26.7  27.3  23.3 99.0 99.00
2015 05 28 04 50  79  5.7  6.7  0.99  5.56  4.61 102 1013.3  26.6  27.3  23.0 99.0 99.00
2015 05 28 05 50  83  5.8  6.6  1.01  9.09  4.89 111 1012.8  26.6  27.2  22.7 99.0 99.00
2015 05 28 06 50  94  6.3  7.6  0.98  5.88  4.88 108 1012.4  26.6  27.2  22.7 99.0 99.00
2015 05 28 07 50  93  6.0  7.2  1.02  9.09  4.89  90 1012.3  26.6  27.2  23.1 99.0 99.00
2015 05 28 08 50 107  7.1  8.3  1.05  9.09  5.06 103 1012.3  26.7  27.2  23.4 99.0 99.00
2015 05 28 09 50  99  6.7  8.1  1.04  5.26  4.64 123 1012.5  26.6  27.2  23.5 99.0 99.00
2015 05 28 10 50 108  7.6  9.0  1.11  5.26  4.70 111 1013.0  26.8  27.2  22.7 99.0 99.00
2015 05 28 11 50 112  7.7  9.0  1.15  5.56  4.73 124 1013.6  27.0  27.2  22.7 99.0 99.00
2015 05 28 12 50 117  7.4  8.5  1.21  5.26  4.71 118 1014.2  26.9  27.2  22.9 99.0 99.00
2015 05 28 13 50 110  7.0  8.5  1.16  4.55  4.66 114 1014.5  27.0  27.2  22.7 99.0 99.00
2015 05 28 14 50 106  6.3  7.5  1.20  4.76  4.71 129 1014.5  27.0  27.2  23.0 99.0 99.00
2015 05 28 15 50 102  5.7  6.5  1.18  5.88  4.74 123 1014.4  27.0  27.3  23.1 99.0 99.00
2015 05 28 16 50 103  6.2  7.4  1.18  5.56  4.83 126 1013.8  27.1  27.4  23.3 99.0 99.00
2015 05 28 17 50 100  5.8  6.9  1.11  5.88  4.81 112 1013.3  27.2  27.5  23.5 99.0 99.00
2015 05 28 18 50  91  5.7  6.7  1.06  5.56  4.72 110 1012.9  27.1  27.4  23.9 99.0 99.00
2015 05 28 19 50  80  6.5  7.5  1.08  5.56  4.84 109 1012.7  27.2  27.5  24.1 99.0 99.00
2015 05 28 20 50  79  7.1  7.9  1.03  5.56  4.80 107 1012.3  27.2  27.3  24.0 99.0 99.00
2015 05 28 21 50  79  6.5  7.5  1.08  5.88  4.95 115 1012.5  27.2  27.2  24.5 99.0 99.00
2015 05 28 22 50  77  6.5  7.7  1.13  5.88  4.99 111 1012.8  27.2  27.2  24.9 99.0 99.00
2015 05 28 23 50  90  6.7  8.3  1.20  5.56  4.87 119 1013.0  27.2  27.3  25.2 99.0 99.00
2015 05 29 00 50  88  6.8  7.9  1.21  5.56  4.86 126 1013.6  27.2  27.2  25.1 99.0 99.00
2015 05 29 01 50  93  7.1  8.6  1.26  6.25  4.80 113 1013.7  27.2  27.2  25.1 99.0 99.00
2015 05 29 02 50  96  7.6  9.1  1.11  5.88  4.75 113 1014.0  27.2  27.2  25.4 99.0 99.00
2015 05 29 03 50  94  7.1  8.4  1.19  6.25  4.78 120 1013.9  27.2  27.2  25.4 99.0 99.00
2015 05 29 04 50  95  7.1  8.3  1.34  6.25  4.88 117 1013.3  27.1  27.2  25.3 99.0 99.00
2015 05 29 05 50  96  6.7  8.3  1.28  5.88  4.87 120 1012.9  27.1  27.2  25.3 99.0 99.00
2015 05 29 06 50  89  6.8  7.9  1.34  5.88  4.99 114 1012.2  27.0  27.2  25.3 99.0 99.00
2015 05 29 07 50  99  7.2  8.5  1.29  5.88  5.02 118 1011.9  27.1  27.2  25.2 99.0 99.00
2015 05 29 08 50  97  6.4  7.5  1.29  6.67  5.06 120 1012.1  27.0  27.2  25.2 99.0 99.00
2015 05 29 09 50 101  6.6  7.6  1.21  6.25  4.99 124 1012.2  27.1  27.3  25.2 99.0 99.00
2015 05 29 10 50 102  5.9  6.8  1.29  6.67  5.12 120 1012.9  27.1  27.2  25.2 99.0 99.00
2015 05 29 11 50 100  5.5  6.5  1.31  6.25  5.13 122 1013.5  27.2  27.2  25.4 99.0 99.00
2015 05 29 12 50 106  6.5  7.8  1.36  6.25  5.21 121 1013.9  27.4  27.3  24.9 99.0 99.00
2015 05 29 13 50 106  5.8  7.1  1.31  6.67  5.09 122 1014.4  27.4  27.3  25.1 99.0 99.00
2015 05 29 14 50 108  5.8  6.9  1.43  7.14  5.18 112 1014.4  27.4  27.3  25.3 99.0 99.00
2015 05 29 15 50 111  5.6  6.8  1.55  6.67  5.34 127 1014.1  27.4  27.4  25.5 99.0 99.00
2015 05 29 16 50 105  5.3  6.3  1.46  6.67  5.33 126 1013.7  27.4  27.4  25.4 99.0 99.00
2015 05 29 17 50 107  6.0  7.1  1.50  6.25  5.36 126 1012.9  27.4  27.5  25.2 99.0 99.00
2015 05 29 18 50 103  5.8  7.2  1.50  6.67  5.20 126 1012.3  27.4  27.5  25.2 99.0 99.00
2015 05 29 19 50 102  6.5  7.7  1.37  6.67  5.13 124 1011.8  27.4  27.5  25.2 99.0 99.00
2015 05 29 20 50 101  6.4  7.7  1.47  7.14  5.51 114 1011.7  27.5  27.4  24.9 99.0 99.00
2015 05 29 21 50  94  5.5  6.9  1.37  5.88  5.26 115 1012.1  27.4  27.4  25.1 99.0 99.00
2015 05 29 22 50  88  5.6  6.7  1.39  6.67  5.34 129 1012.1  27.3  27.3  25.2 99.0 99.00
2015 05 29 23 50  91  5.5  6.5  1.34  6.67  5.28 131 1013.0  27.3  27.3  25.0 99.0 99.00
2015 05 30 00 50  76  5.6  6.6  1.35  6.25  5.37 123 1013.8  27.3  27.3  25.2 99.0 99.00
2015 05 30 01 50  63  6.2  7.7  1.27  6.67  5.15 121 1014.4  27.3  27.3  25.3 99.0 99.00
2015 05 30 02 50  53  5.9  6.8  1.39  6.67  5.30 116 1015.0  27.3  27.3  25.3 99.0 99.00
2015 05 30 03 50  53  6.1  7.2  1.44  7.14  5.39 115 1014.8  27.4  27.2  25.3 99.0 99.00
2015 05 30 04 50  47  5.9  7.3  1.30  7.14  5.24 129 1014.2  27.2  27.2  25.5 99.0 99.00
2015 05 30 05 50  39  5.8  6.7  1.28  7.69  5.18 110 1013.1  27.1  27.2  25.6 99.0 99.00
2015 05 30 06 50  47  6.0  7.3  1.39  7.14  5.29 106 1012.3  27.1  27.2  25.3 99.0 99.00
2015 05 30 07 50  53  5.7  6.7  1.25  6.67  5.27 114 1011.7  27.1  27.2  25.5 99.0 99.00
2015 05 30 08 50  67  5.9  7.0  1.24  6.67  5.24 111 1011.7  27.1  27.2  24.9 99.0 99.00
2015 05 30 09 50  84  5.8  7.0  1.43  7.14  5.47 120 1012.5  27.1  27.2  25.2 99.0 99.00
2015 05 30 10 50  80  6.7  8.1  1.28  7.14  5.08 123 1013.5  27.2  27.1  25.1 99.0 99.00
2015 05 30 11 50  85  5.9  7.0  1.31  7.14  5.18 105 1014.2  27.2  27.1  25.4 99.0 99.00
2015 05 30 12 50 104 10.3 12.1  1.43  6.67  4.85 123 1015.1  24.7  27.1  22.3 99.0 99.00
2015 05 30 13 50 132  7.5  9.0  1.35  6.67  4.61 120 1014.8  25.0  27.1  22.9 99.0 99.00
2015 05 30 14 50  92  6.0  7.0  1.44  6.25  5.00 117 1014.4  25.5  27.1  22.7 99.0 99.00
2015 05 30 15 50  89  7.0  7.9  1.40  6.25  5.12 114 1014.0  26.0  27.1  22.9 99.0 99.00
2015 05 30 16 50  81  5.5  7.0  1.37  6.67  5.19 111 1013.6  26.0  27.2  23.5 99.0 99.00
2015 05 30 17 50  75  6.4  7.5  1.30  7.14  5.11 114 1012.5  26.2  27.2  24.1 99.0 99.00
2015 05 30 18 50  78  5.5  6.3  1.27  6.67  5.17 114 1011.9  26.7  27.2  24.3 99.0 99.00
2015 05 30 19 50  73  6.4  7.4  1.19  7.14  5.01 118 1011.5  26.9  27.2  24.3 99.0 99.00
2015 05 30 20 50  74  6.7  8.4  1.32  7.14  5.28 113 1011.4  26.7  27.2  24.9 99.0 99.00
2015 05 30 21 50  76  7.2  8.2  1.26  7.14  5.08 116 1011.7  26.9  27.2  25.0 99.0 99.00
2015 05 30 22 50  78  6.7  7.9  1.26  6.67  5.01 120 1012.2  27.1  27.1  25.3 99.0 99.00
2015 05 30 23 50  72  6.9  8.1  1.17  7.14  5.02 118 1012.8  27.1  27.1  25.5 99.0 99.00
2015 05 31 00 50  86  6.7  8.2  1.26  6.25  5.15 116 1013.4  27.2  27.1  25.5 99.0 99.00
2015 05 31 01 50  90  7.0  8.1  1.27  6.25  5.17 113 1013.6  27.2  27.1  25.3 99.0 99.00
2015 05 31 02 50  94  6.1  7.1  1.19  5.88  4.91 115 1014.0  27.2  27.1  25.3 99.0 99.00
2015 05 31 03 50  98  6.5  7.8  1.20  6.67  4.93 123 1013.7  27.2  27.1  25.4 99.0 99.00
2015 05 31 04 50  94  6.9  7.7  1.26  7.14  5.15 117 1013.0  27.1  27.1  25.3 99.0 99.00
2015 05 31 05 50  97  7.9  9.2  1.29  7.69  5.14 116 1012.1  27.2  27.0  25.0 99.0 99.00
2015 05 31 06 50 101  7.3  8.7  1.40  7.14  5.23 121 1011.9  27.1  26.9  25.0 99.0 99.00
2015 05 31 07 50  98  6.2  7.4  1.35  6.67  5.04 104 1012.2  27.0  26.8  25.1 99.0 99.00
2015 05 31 08 50 100  6.5  7.9  1.37  6.67  5.13 113 1012.2  27.0  26.9  24.9 99.0 99.00
2015 05 31 09 50  99  6.9  8.2  1.43  7.14  5.22 126 1012.7  27.1  27.0  24.9 99.0 99.00
2015 05 31 10 50 100  7.3  8.5  1.60  6.67  5.39 120 1013.0  27.2  27.0  24.9 99.0 99.00
2015 05 31 11 50 101  7.5  8.9  1.57  7.14  5.20 118 1013.2  27.2  27.0  25.0 99.0 99.00
2015 05 31 12 50 104  8.2  9.5  1.53  7.69  5.17 114 1013.5  27.3  27.0  24.6 99.0 99.00
2015 05 31 13 50  95  6.3  7.5  1.74  7.14  5.42 119 1014.0  27.3  27.0  25.2 99.0 99.00
2015 05 31 14 50 103  7.3  8.6  1.47  6.25  5.08 119 1014.0  27.3  27.0  25.0 99.0 99.00
2015 05 31 15 50 113  8.1  9.3  1.60  6.67  5.27 117 1013.9  27.5  27.1  24.5 99.0 99.00
2015 05 31 16 50 112  7.2  8.7  1.68  6.67  5.24 109 1013.5  27.4  27.1  24.9 99.0 99.00
2015 05 31 17 50 104  6.9  8.2  1.76  7.14  5.36 120 1013.5  27.5  27.1  24.8 99.0 99.00
2015 05 31 18 50 107  7.4  8.7  1.72  6.25  5.52 118 1013.0  27.4  27.1  24.9 99.0 99.00
2015 05 31 19 50 110  6.5  7.7  1.71  6.67  5.38 117 1012.7  27.4  27.1  25.0 99.0 99.00
2015 05 31 20 50 101  6.3  7.6  1.77  6.67  5.51 116 1012.5  27.4  27.2  25.1 99.0 99.00
2015 05 31 21 50 102  6.7  7.8  1.64  7.14  5.47 128 1012.6  27.4  27.1  25.0 99.0 99.00
2015 05 31 22 50  94  6.3  7.5  1.72  7.14  5.51 132 1013.1  27.3  27.1  25.4 99.0 99.00
2015 05 31 23 50  90  6.2  8.1  1.62  6.67  5.50 112 1013.4  27.3  27.1  25.4 99.0 99.00
2015 06 01 00 50  96  6.4  7.7  1.72  6.25  5.74 130 1014.1  27.3  27.1  25.4 99.0 99.00
2015 06 01 01 50  92  6.9  8.1  1.73  7.69  5.68 124 1014.9  27.3  27.1  25.3 99.0 99.00
2015 06 01 02 50  91  6.9  8.4  1.61  7.69  5.43 125 1015.4  27.3  27.1  25.5 99.0 99.00
2015 06 01 03 50  94  7.8  9.8  1.74  6.67  5.53 121 1015.2  27.4  27.1  24.8 99.0 99.00
2015 06 01 04 50  89  7.6  8.8  1.64  7.69  5.47 119 1014.8  27.3  27.1  24.9 99.0 99.00
2015 06 01 05 50  92  7.2  8.5  1.74  6.67  5.80 110 1013.8  27.2  27.1  24.9 99.0 99.00
2015 06 01 06 50  89  7.5  9.5  1.67  6.67  5.55 119 1013.3  27.1  27.1  25.0 99.0 99.00
2015 06 01 07 50  94  7.6  8.9  1.72  7.14  5.57 123 1012.8  27.1  27.1  25.0 99.0 99.00
2015 06 01 08 50  94  6.9  8.8  1.89  7.14  5.66 113 1012.9  27.1  27.0  25.3 99.0 99.00
2015 06 01 09 50  93  7.2  8.6  1.71  7.69  5.51 125 1013.0  27.1  27.0  25.2 99.0 99.00
2015 06 01 10 50  98  7.8  9.6  1.66  7.69  5.43 117 1013.5  27.1  27.0  25.0 99.0 99.00
2015 06 01 11 50  99  8.2  9.5  1.73  6.67  5.47 112 1014.0  27.3  27.0  24.7 99.0 99.00
2015 06 01 12 50 115  8.4 10.5  1.66  7.14  5.31 120 1014.5  27.4  27.0  24.4 99.0 99.00
2015 06 01 13 50 113  8.8 10.3  1.62  7.69  5.31 114 1014.7  27.5  27.1  24.4 99.0 99.00
2015 06 01 14 50 116  8.3  9.7  1.65  7.14  5.33 120 1014.9  27.4  27.1  24.5 99.0 99.00
2015 06 01 15 50 113  7.5  9.0  1.61  7.14  5.22 114 1014.8  27.4  27.2  24.7 99.0 99.00
2015 06 01 16 50 111  6.7  7.9  1.68  7.69  5.38 125 1014.8  27.4  27.2  24.4 99.0 99.00
2015 06 01 17 50  95  6.0  7.3  1.72  6.67  5.37 111 1014.5  27.5  27.3  24.4 99.0 99.00
2015 06 01 18 50  92  6.5  7.3  1.67  6.67  5.54 117 1013.5  27.4  27.3  24.5 99.0 99.00
2015 06 01 19 50  96  6.4  7.7  1.72  7.69  5.63 122 1012.6  27.5  27.4  24.6 99.0 99.00
2015 06 01 20 50  92  6.4  7.5  1.69  7.69  5.65 119 1012.1  27.4  27.3  24.5 99.0 99.00
2015 06 01 21 50  88  7.1  8.4  1.67  7.14  5.66 115 1012.4  27.3  27.3  24.9 99.0 99.00
2015 06 01 22 50  82  7.8  9.2  1.56  7.14  5.50 105 1012.9  27.2  27.2  24.5 99.0 99.00
2015 06 01 23 50  84  8.1  9.3  1.69  7.14  5.53 100 1013.1  27.3  27.2  24.5 99.0 99.00
2015 06 02 00 50  90  8.0  9.7  1.59  7.69  5.42 106 1013.5  27.3  27.1  24.5 99.0 99.00
2015 06 02 01 50  95  8.2 10.2  1.48  8.33  5.13 113 1013.9  27.2  27.2  24.7 99.0 99.00
2015 06 02 02 50  99  7.3  8.9  1.56  7.69  5.30 104 1014.4  27.2  27.1  24.9 99.0 99.00
2015 06 02 03 50  97  7.7  9.3  1.60  7.14  5.30 114 1014.1  27.1  27.1  24.4 99.0 99.00
2015 06 02 04 50  94  7.7  9.2  1.71  7.69  5.44 112 1013.3  27.1  27.1  24.4 99.0 99.00
2015 06 02 05 50  94  7.8  9.5  1.56  7.14  5.38 102 1012.6  27.0  27.1  24.0 99.0 99.00
2015 06 02 06 50 105  8.2  9.6  1.50  7.69  5.33  96 1012.0  26.9  27.0  23.7 99.0 99.00
2015 06 02 07 50  95  8.1  9.4  1.69  7.69  5.40 107 1011.8  26.9  27.0  23.9 99.0 99.00
2015 06 02 08 50 108  8.1  9.3  1.49  7.14  4.93 114 1012.1  26.9  27.0  23.6 99.0 99.00
2015 06 02 09 50 106  8.7 10.7  1.48  7.69  5.14 120 1012.3  27.0  27.0  23.5 99.0 99.00
2015 06 02 10 50 100  8.4  9.6  1.50  7.14  5.20 111 1013.0  27.1  26.9  23.8 99.0 99.00
2015 06 02 11 50 100  7.8  9.5  1.43  6.67  5.05 108 1013.4  27.1  26.9  24.0 99.0 99.00
2015 06 02 12 50 102  7.8  9.3  1.55  6.67  5.27 109 1013.4  27.2  26.9  24.2 99.0 99.00
2015 06 02 13 50 103  7.4  8.9  1.42  6.67  5.06 110 1013.8  27.2  27.0  24.3 99.0 99.00
2015 06 02 14 50 108  8.0  9.1  1.49  6.67  5.19 106 1013.6  27.2  27.0  24.0 99.0 99.00
2015 06 02 15 50 108  7.6  8.8  1.44  8.33  5.20 111 1013.4  27.3  27.1  24.3 99.0 99.00
2015 06 02 16 50 110  7.2  8.2  1.57  6.67  5.29 119 1012.7  27.3  27.2  24.4 99.0 99.00
2015 06 02 17 50 109  7.4  8.5  1.53  5.88  5.22 119 1012.1  27.3  27.2  24.3 99.0 99.00
2015 06 02 18 50 108  6.9  8.1  1.43  9.09  5.17 108 1011.4  27.3  27.3  24.3 99.0 99.00
2015 06 02 19 50 102  7.0  8.3  1.60  7.14  5.36 115 1010.6  27.3  27.2  24.5 99.0 99.00
2015 06 02 20 50  94  6.6  7.6  1.53  6.25  5.30 112 1010.2  27.3  27.2  24.5 99.0 99.00
2015 06 02 21 50  96  6.6  7.8  1.66  7.14  5.55 108 1010.4  27.2  27.2  24.5 99.0 99.00
2015 06 02 22 50  91  6.5  7.7  1.80  8.33  5.65 112 1010.8  27.1  27.1  24.7 99.0 99.00
2015 06 02 23 50  94  6.6  7.7  1.80  7.14  5.68 112 1011.2  27.2  27.1  24.5 99.0 99.00
2015 06 03 00 50  88  6.6  7.9  1.74  6.67  5.74 122 1011.3  27.1  27.1  24.4 99.0 99.00
2015 06 03 01 50  86  6.5  7.5  1.74  7.69  5.60 114 1011.8  27.0  27.1  24.6 99.0 99.00
2015 06 03 02 50  85  7.7  9.2  1.63  6.67  5.37 116 1012.1  27.1  27.1  24.3 99.0 99.00
2015 06 03 03 50  89  7.4  9.0  1.55  7.69  5.34 106 1012.0  26.9  27.1  24.1 99.0 99.00
2015 06 03 04 50  85  7.6  9.1  1.77  7.69  5.62  98 1011.6  26.9  27.1  23.9 99.0 99.00
2015 06 03 05 50  86  7.9  9.0  1.57  7.14  5.40 100 1011.3  26.9  27.0  23.9 99.0 99.00
2015 06 03 06 50  92  7.8  9.7  1.87  6.67  5.72 116 1011.2  26.9  27.1  24.0 99.0 99.00
2015 06 03 07 50  98  8.1  9.6  1.74  7.69  5.54 111 1011.0  26.9  27.0  23.7 99.0 99.00
2015 06 03 08 50 105  8.0  9.6  1.62  7.14  5.43 122 1011.2  26.9  27.0  23.7 99.0 99.00
2015 06 03 09 50 102  8.0  9.4  1.80  7.14  5.57 109 1011.0  26.9  27.0  23.7 99.0 99.00
2015 06 03 10 50 105  7.4  9.1  1.71  7.14  5.48 105 1011.5  27.0  27.0  23.9 99.0 99.00
2015 06 03 11 50  99  8.0  9.4  1.73  7.14  5.58 117 1012.1  27.1  27.0  23.7 99.0 99.00
2015 06 03 12 50  96  7.8  9.4  1.69  7.14  5.36 105 1012.6  27.2  27.0  23.8 99.0 99.00
2015 06 03 13 50 100  7.9 10.3  1.71  7.14  5.44 121 1012.4  27.2  27.0  24.0 99.0 99.00
