#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 18 08 50  57  6.4  7.6  1.13  7.14  4.81 999 1013.2  29.0  29.1  24.8 99.0 99.00
2010 06 18 09 50  62  7.0  8.5  1.08  6.67  4.68 999 1013.4  28.9  29.0  25.0 99.0 99.00
2010 06 18 10 50  57  6.6  7.9  1.04  7.14  4.52 999 1013.8  28.9  29.0  25.2 99.0 99.00
2010 06 18 11 50  53  6.5  7.9  1.15  7.69  4.78 999 1014.3  29.3  29.1  24.7 99.0 99.00
2010 06 18 12 50  57  7.0  7.9  1.01  6.25  4.54 999 1014.4  29.5  29.2  24.7 99.0 99.00
2010 06 18 13 50  51  6.6  7.6  1.17  7.69  4.91 999 1014.7  29.5  29.2  24.8 99.0 99.00
2010 06 18 14 50  52  6.8  8.2  1.26  7.14  4.97 999 1014.7  29.4  29.3  25.0 99.0 99.00
2010 06 18 15 50  48  7.2  8.4  1.24  7.69  4.99 999 1014.6  29.5  29.4  25.3 99.0 99.00
2010 06 18 16 50  47  7.2  8.6  1.07  5.56  4.62 999 1014.0  29.7  29.4  24.7 99.0 99.00
2010 06 18 17 50  55  7.3  8.6  1.18  6.25  4.74 999 1013.6  29.6  29.4  24.7 99.0 99.00
2010 06 18 18 50  56  7.7  9.2  1.16  7.14  4.62 999 1013.3  29.8  29.4  24.7 99.0 99.00
2010 06 18 19 50  56  9.0 10.4  1.16  7.14  4.59 999 1012.7  29.6  29.4  25.0 99.0 99.00
2010 06 18 20 50  61  8.1  9.6  1.31  6.67  4.77 999 1012.3  29.8  29.4  25.2 99.0 99.00
2010 06 18 21 50  63  8.4  9.6  1.22  7.69  4.66 999 1011.8  30.0  29.5  24.9 99.0 99.00
2010 06 18 22 50  65  8.3  9.4  1.37  7.14  4.84 999 1011.9  29.9  29.4  24.8 99.0 99.00
2010 06 18 23 50  74  6.9  8.0  1.36  5.26  4.82 999 1012.8  29.4  29.4  24.8 99.0 99.00
2010 06 19 00 50  63  5.5  6.2  1.27  7.69  5.01 999 1013.6  29.3  29.3  25.1 99.0 99.00
2010 06 19 01 50  57  6.7  8.0  1.23  7.69  4.81 999 1013.6  29.3  29.2  25.3 99.0 99.00
2010 06 19 02 50  65  6.4  7.5  1.44  7.69  5.05 999 1014.2  29.3  29.2  25.8 99.0 99.00
2010 06 19 03 50  65  5.7  6.7  1.51  6.25  5.17 999 1014.6  29.2  29.2  25.9 99.0 99.00
2010 06 19 04 50  62  6.6  7.8  1.27  5.56  5.11 999 1014.2  29.2  29.2  25.6 99.0 99.00
2010 06 19 05 50  65  5.9  7.0  1.41  7.69  5.18 999 1013.7  29.2  29.2  25.6 99.0 99.00
2010 06 19 06 50  56  6.1  6.9  1.37  7.69  5.22 999 1013.1  29.1  29.1  25.5 99.0 99.00
2010 06 19 07 50  57  5.4  6.3  1.33  7.14  5.27 999 1012.4  29.0  29.0  25.7 99.0 99.00
2010 06 19 08 50  47  6.3  7.1  1.24  7.69  5.21 999 1012.5  29.0  29.1  25.9 99.0 99.00
2010 06 19 09 50  56  6.2  7.4  1.11  6.67  4.83 999 1012.2  28.9  29.0  26.0 99.0 99.00
2010 06 19 10 50  55  6.2  7.1  1.08  7.69  5.08 999 1012.7  29.0  28.9  25.8 99.0 99.00
2010 06 19 11 50  47  5.6  6.6  1.16  7.14  5.15 999 1013.4  29.3  28.8  25.7 99.0 99.00
2010 06 19 12 50  68  5.8  6.7  1.14  7.69  4.84 999 1014.4  29.5  28.9  25.7 99.0 99.00
2010 06 19 13 50  79  5.9  6.9  1.10  5.88  4.97 999 1014.6  29.7  29.0  25.6 99.0 99.00
2010 06 19 14 50  82  6.2  6.9  1.02  7.69  5.00 999 1014.8  29.7  29.2  25.9 99.0 99.00
2010 06 19 15 50  62  6.6  7.6  1.02  7.69  4.72 999 1015.0  29.4  29.3  25.8 99.0 99.00
2010 06 19 16 50  61  7.1  8.5  1.06  7.14  4.70 999 1014.6  29.5  29.4  25.6 99.0 99.00
2010 06 19 17 50  57  6.6  7.5  1.07  6.25  4.62 999 1014.2  29.5  29.4  25.5 99.0 99.00
2010 06 19 18 50  63  6.2  7.0  1.05  7.14  4.66 999 1014.2  29.4  29.5  25.6 99.0 99.00
2010 06 19 19 50  68  5.9  6.9  1.22  7.14  4.96 999 1013.9  29.7  29.3  25.4 99.0 99.00
2010 06 19 20 50  64  5.4  6.3  1.21  6.67  4.90 999 1013.2  29.4  29.3  25.7 99.0 99.00
2010 06 19 21 50  52  5.3  6.0  1.14  7.69  4.77 999 1012.9  29.5  29.2  25.6 99.0 99.00
2010 06 19 22 50  59  4.9  5.7  1.19  7.14  5.00 999 1012.3  29.3  28.9  25.3 99.0 99.00
2010 06 19 23 50  59  4.6  5.4  1.18  6.67  5.04 999 1012.3  29.2  29.1  24.9 99.0 99.00
2010 06 20 00 50  41  4.7  5.4  1.08  7.69  4.95 999 1012.8  28.9  29.0  25.8 99.0 99.00
2010 06 20 01 50  47  3.5  4.1  1.01  7.69  4.83 999 1013.4  29.1  28.9  25.3 99.0 99.00
2010 06 20 02 50  39  3.5  3.9  1.02  5.88  4.94 999 1013.5  29.0  29.0  26.0 99.0 99.00
2010 06 20 03 50  27  4.9  5.5  1.08  7.69  5.16 999 1013.5  29.0  29.0  25.8 99.0 99.00
2010 06 20 04 50  29  4.8  5.5  1.03  7.69  5.16 999 1013.6  28.9  28.9  26.1 99.0 99.00
2010 06 20 05 50  44  3.6  4.1  0.99  7.69  5.00 999 1013.1  29.0  28.9  25.9 99.0 99.00
2010 06 20 06 50  64  3.5  4.5  1.03  7.69  5.16 999 1012.1  27.9  28.8  23.9 99.0 99.00
2010 06 20 07 50  56  3.2  4.7  1.05  7.69  5.36 999 1011.5  28.6  28.9  25.9 99.0 99.00
2010 06 20 08 50  67  6.4  7.2  0.96  6.25  5.11 999 1011.5  28.5  28.9  25.7 99.0 99.00
2010 06 20 09 50  78  4.9  5.8  1.01  7.69  5.00 999 1011.7  28.7  28.9  25.5 99.0 99.00
2010 06 20 10 50  71  4.0  4.5  1.00  7.14  5.04 999 1011.7  28.7  28.8  25.8 99.0 99.00
2010 06 20 11 50  31  5.2  6.2  1.00  7.69  5.28 999 1012.4  28.2  28.8  23.8 99.0 99.00
2010 06 20 12 50  23  5.5  6.3  1.08  7.14  5.19 999 1012.9  27.1  28.8  23.8 99.0 99.00
2010 06 20 13 50  13  3.4  4.3  0.98  7.69  5.23 999 1013.0  28.3  28.8  24.3 99.0 99.00
2010 06 20 14 50  37  4.0  4.5  1.04  7.69  5.38 999 1013.0  28.8  29.1  24.6 99.0 99.00
2010 06 20 15 50  73  3.3  3.8  1.01  7.14  5.25 999 1012.9  29.4  29.2  24.1 99.0 99.00
2010 06 20 16 50  62  1.6  2.2  0.88  7.69  5.24 999 1012.4  29.5  29.7  24.5 99.0 99.00
2010 06 20 17 50  46  2.0  2.8  0.93  7.69  5.33 999 1011.8  29.7  30.2  24.7 99.0 99.00
2010 06 20 18 50  55  2.6  3.2  0.86  7.69  5.28 999 1011.6  29.8  30.0  24.4 99.0 99.00
2010 06 20 19 50  22  3.6  4.1  0.90  7.69  5.45 999 1010.7  29.6  29.9  25.0 99.0 99.00
2010 06 20 20 50  30  3.9  4.6  0.79  7.69  5.05 999 1010.6  29.8  29.8  25.4 99.0 99.00
2010 06 20 21 50  44  6.0  7.5  0.81  7.69  5.10 999 1010.2  30.1  29.6  25.4 99.0 99.00
2010 06 20 22 50  43  6.7  7.9  0.85  7.69  4.81 999 1010.4  29.9  29.5  25.4 99.0 99.00
2010 06 20 23 50  45  6.0  6.8  0.90  7.14  4.81 999 1010.7  29.7  29.3  25.2 99.0 99.00
2010 06 21 00 50  48  6.3  7.2  0.87  7.69  4.68 999 1011.0  29.5  29.2  25.1 99.0 99.00
2010 06 21 01 50  54  6.2  7.0  0.92  7.14  4.77 999 1012.0  29.5  29.2  25.4 99.0 99.00
2010 06 21 02 50  58  5.9  7.2  0.89  8.33  4.69 999 1012.5  29.4  29.2  25.9 99.0 99.00
2010 06 21 03 50  51  4.7  5.5  0.82  7.69  4.54 999 1012.9  29.3  29.1  25.7 99.0 99.00
2010 06 21 04 50  85  3.1  4.3  0.83  7.14  4.66 999 1012.5  28.2  29.2  25.2 99.0 99.00
2010 06 21 05 50 119  5.3  6.1  0.78  8.33  4.68 999 1011.4  28.3  29.2  24.8 99.0 99.00
2010 06 21 06 50  77  1.7  2.1  0.78  6.67  4.62 999 1010.6  28.1  29.2  24.3 99.0 99.00
2010 06 21 07 50  96  1.4  1.9  0.80  7.69  4.92 999 1010.6  28.3  29.0  25.1 99.0 99.00
2010 06 21 08 50  69  1.1  1.5  0.71  7.14  4.93 999 1010.6  28.7  29.1  24.1 99.0 99.00
2010 06 21 09 50  55  1.4  2.0  0.71  7.14  4.93 999 1011.1  28.6  29.1  24.4 99.0 99.00
2010 06 21 10 50  63  3.3  4.2  0.71  7.69  5.14 999 1011.5  28.6  29.1  24.6 99.0 99.00
2010 06 21 11 50  68  3.5  4.1  0.68  7.14  5.23 999 1011.9  28.9  29.2  24.6 99.0 99.00
2010 06 21 12 50  84  2.6  3.3  0.71  7.69  5.31 999 1012.2  29.3  29.4  24.6 99.0 99.00
2010 06 21 13 50 128  1.0  1.5  0.71  6.67  5.27 999 1012.7  29.8  29.5  24.3 99.0 99.00
2010 06 21 14 50 120  0.9  1.7  0.74  7.14  5.42 999 1013.1  30.0  29.9  24.9 99.0 99.00
2010 06 21 15 50 104  2.3  3.0  0.72  6.25  5.35 999 1013.5  29.5  30.1  25.1 99.0 99.00
2010 06 21 16 50 122  1.0  1.5  0.69  7.69  5.28 999 1013.1  30.1  29.8  24.8 99.0 99.00
2010 06 21 17 50  67  1.6  2.7  0.71  6.67  5.36 999 1012.5  29.8  31.1  24.3 99.0 99.00
2010 06 21 18 50  32  3.7  4.9  0.67  5.56  5.21 999 1012.1  29.8  30.3  23.8 99.0 99.00
2010 06 21 19 50  23  3.5  4.1  0.75  6.67  5.44 999 1011.5  30.0  30.5  23.5 99.0 99.00
2010 06 21 20 50  22  4.5  5.1  0.74  7.14  5.30 999 1011.2  30.1  30.3  24.3 99.0 99.00
2010 06 21 21 50  33  4.7  5.6  0.71  6.25  5.00 999 1010.9  30.2  30.1  23.8 99.0 99.00
2010 06 21 22 50  23  4.4  5.2  0.68  5.88  4.90 999 1010.9  30.4  29.8  24.7 99.0 99.00
2010 06 21 23 50  46  5.1  5.9  0.68  5.26  4.90 999 1011.1  29.7  29.7  24.6 99.0 99.00
2010 06 22 00 50  60  5.4  6.0  0.65  5.88  4.64 999 1011.5  29.4  29.6  25.1 99.0 99.00
2010 06 22 01 50  47  6.2  7.5  0.70  7.14  4.58 999 1012.5  29.3  29.5  25.3 99.0 99.00
2010 06 22 02 50  56  5.8  7.1  0.69  6.25  4.44 999 1013.0  29.2  29.4  25.6 99.0 99.00
2010 06 22 03 50  56  6.6  7.9  0.79  6.25  4.45 999 1012.8  29.2  29.4  25.6 99.0 99.00
2010 06 22 04 50  53  6.6  7.7  0.78  4.17  4.28 999 1012.5  28.9  29.4  25.3 99.0 99.00
2010 06 22 05 50  82  6.4  7.2  0.75  4.17  4.29 999 1011.8  29.0  29.2  25.1 99.0 99.00
2010 06 22 06 50  77  6.2  7.3  0.82  4.35  4.31 999 1011.7  28.9  29.2  25.4 99.0 99.00
2010 06 22 07 50  80  5.7  7.1  0.79  5.26  4.35 999 1011.5  28.9  29.1  25.3 99.0 99.00
2010 06 22 08 50  80  5.6  6.3  0.79  4.55  4.45 999 1011.2  28.8  29.0  25.2 99.0 99.00
2010 06 22 09 50  80  5.3  6.2  0.75  5.56  4.25 999 1011.5  28.9  29.0  25.1 99.0 99.00
2010 06 22 10 50  82  5.4  6.5  0.74  5.56  4.14 999 1011.8  28.9  29.0  25.1 99.0 99.00
2010 06 22 11 50  88  5.2  6.1  0.67  4.55  4.17 999 1012.5  29.0  28.9  25.3 99.0 99.00
2010 06 22 12 50  65  4.1  4.6  0.77  4.55  4.31 999 1012.9  29.1  28.9  23.9 99.0 99.00
2010 06 22 13 50 125  4.1  5.0  0.77  5.88  4.41 999 1012.8  28.4  29.1  24.3 99.0 99.00
2010 06 22 14 50 108  2.7  3.3  0.77  4.55  4.47 999 1013.1  27.5  29.1  23.8 99.0 99.00
2010 06 22 15 50  93  2.9  3.5  0.72  5.56  4.54 999 1013.2  28.7  29.6  24.3 99.0 99.00
2010 06 22 16 50  75  3.4  4.0  0.64  5.00  4.42 999 1012.9  29.2  29.7  24.7 99.0 99.00
2010 06 22 17 50  65  4.3  5.4  0.65  5.00  4.58 999 1012.6  29.5  29.8  24.7 99.0 99.00
2010 06 22 18 50  45  4.6  5.2  0.65  4.76  4.48 999 1012.0  28.6  29.9  24.9 99.0 99.00
2010 06 22 19 50  45  4.1  4.6  0.76  5.56  4.63 999 1011.5  28.9  29.7  24.8 99.0 99.00
2010 06 22 20 50  46  5.1  5.9  0.67  5.00  4.54 999 1011.2  29.3  29.8  25.2 99.0 99.00
2010 06 22 21 50  38  4.5  5.4  0.69  6.67  4.78 999 1011.0  29.4  29.9  25.4 99.0 99.00
2010 06 22 22 50  41  4.0  4.9  0.73  5.88  4.69 999 1011.0  29.4  29.7  25.2 99.0 99.00
2010 06 22 23 50  41  6.0  6.9  0.63  5.00  4.48 999 1011.4  29.3  29.7  25.3 99.0 99.00
2010 06 23 00 50  59  8.8  9.9  0.64  6.67  4.57 999 1011.9  28.3  29.2  25.1 99.0 99.00
2010 06 23 01 50  50  6.0  6.8  0.77  5.88  4.29 999 1012.6  28.9  29.1  25.5 99.0 99.00
2010 06 23 02 50  41  5.9  7.0  0.78  5.56  4.35 999 1013.1  29.1  29.1  25.6 99.0 99.00
2010 06 23 03 50  58  5.9  7.1  0.86  8.33  4.61 999 1013.2  29.0  29.0  25.2 99.0 99.00
2010 06 23 04 50  46  4.9  6.6  0.79  5.26  4.57 999 1012.9  29.1  29.1  25.5 99.0 99.00
2010 06 23 05 50  60  4.3  5.1  0.87  5.56  4.77 999 1012.1  29.3  29.1  25.1 99.0 99.00
2010 06 23 06 50  44  3.1  4.0  0.86  7.14  5.07 999 1011.6  29.0  29.3  25.4 99.0 99.00
2010 06 23 07 50  48  2.9  3.6  0.85  5.56  4.89 999 1011.2  29.0  29.3  24.9 99.0 99.00
2010 06 23 08 50  53  2.0  2.4  0.82  5.88  4.88 999 1011.0  28.9  29.4  25.1 99.0 99.00
2010 06 23 09 50  58  2.4  3.0  0.85  5.88  4.86 999 1011.1  28.8  29.3  25.3 99.0 99.00
2010 06 23 10 50  49  3.0  3.5  0.83  5.88  4.81 999 1011.3  28.9  29.1  24.6 99.0 99.00
2010 06 23 11 50  33  2.0  2.9  0.89  7.69  5.08 999 1011.5  29.6  29.0  24.7 99.0 99.00
2010 06 23 12 50  52  2.7  3.1  0.77  5.56  4.89 999 1011.9  29.6  29.0  24.7 99.0 99.00
2010 06 23 13 50  38  1.9  2.4  0.86  6.67  5.06 999 1012.0  29.8  29.3  24.5 99.0 99.00
2010 06 23 14 50  18  6.1  8.2  0.84  6.67  5.21 999 1012.1  29.3  29.5  24.5 99.0 99.00
2010 06 23 15 50  82  3.8  4.4  0.87  7.14  5.26 999 1012.0  29.2  29.6  25.1 99.0 99.00
2010 06 23 16 50  59  3.9  4.7  0.81  6.67  5.02 999 1012.1  29.3  29.6  24.8 99.0 99.00
2010 06 23 17 50  68  4.3  5.2  0.77  7.69  4.85 999 1011.5  29.4  29.7  24.9 99.0 99.00
2010 06 23 18 50  59  3.4  4.1  0.81  7.14  5.00 999 1010.7  29.5  29.8  24.7 99.0 99.00
2010 06 23 19 50  64  3.4  4.3  0.84  6.67  4.95 999 1010.5  29.5  29.8  24.5 99.0 99.00
2010 06 23 20 50  51  2.8  3.5  0.77  5.26  4.77 999 1009.9  29.6  29.8  24.9 99.0 99.00
2010 06 23 21 50  48  4.3  5.0  0.78  5.56  4.84 999 1009.5  28.7  30.0  25.3 99.0 99.00
2010 06 23 22 50  68  2.8  3.3  1.03  5.26  5.21 999 1009.6  29.0  29.8  25.3 99.0 99.00
2010 06 23 23 50  13  5.1  7.3  1.06  6.25  5.33 999 1010.2  28.5  29.6  25.8 99.0 99.00
2010 06 24 00 50  20  6.4  7.1  0.97  6.67  5.07 999 1010.5  29.5  29.2  25.3 99.0 99.00
2010 06 24 01 50   4  6.4  8.9  0.95  5.88  4.77 999 1010.5  28.5  29.5  25.5 99.0 99.00
2010 06 24 02 50  15  7.1  8.5  0.93  6.25  4.31 999 1010.6  28.8  29.5  25.8 99.0 99.00
2010 06 24 03 50  26  6.7  7.7  1.04  6.25  4.67 999 1010.8  29.2  29.5  25.7 99.0 99.00
2010 06 24 04 50  55  5.2  6.2  0.98  6.67  4.70 999 1010.6  28.8  29.4  25.9 99.0 99.00
2010 06 24 05 50  40  6.6  7.4  1.05  6.67  4.78 999 1010.0  29.0  29.3  25.5 99.0 99.00
2010 06 24 06 50  50  6.4  8.7  1.11  6.67  4.76 999 1009.1  28.7  29.3  26.0 99.0 99.00
2010 06 24 07 50  63  6.8  7.8  1.02  6.25  4.46 999 1008.5  28.5  29.3  25.5 99.0 99.00
2010 06 24 08 50  63  7.0  7.9  1.10  7.14  4.64 999 1008.3  27.9  29.2  25.0 99.0 99.00
2010 06 24 09 50  59  6.5  7.8  1.21  6.25  4.82 999 1008.2  28.3  29.2  25.3 99.0 99.00
2010 06 24 10 50  48  6.5  7.8  1.24  6.25  4.90 999 1008.4  27.1  29.2  25.6 99.0 99.00
2010 06 24 11 50  56  7.2  8.4  1.25  6.67  4.77 999 1008.7  28.3  29.2  25.2 99.0 99.00
2010 06 24 12 50  75  5.9  9.2  1.27  7.69  5.10 999 1008.9  28.5  29.3  25.5 99.0 99.00
2010 06 24 13 50  79  6.9  8.4  1.38  7.69  5.27 999 1009.0  28.1  29.3  25.2 99.0 99.00
2010 06 24 14 50  91  5.6  6.3  1.64  8.33  5.77 999 1009.4  28.8  29.4  25.0 99.0 99.00
2010 06 24 15 50  89  5.8  9.4  1.63  7.69  5.67 999 1009.7  27.7  29.5  25.0 99.0 99.00
2010 06 24 16 50  74  6.0  7.5  1.49  7.69  5.67 999 1009.4  28.4  29.4  25.4 99.0 99.00
2010 06 24 17 50  87  4.7  5.4  1.62  7.69  5.66 999 1008.7  28.2  29.4  24.9 99.0 99.00
2010 06 24 18 50  73  3.5  4.0  1.40  6.67  5.57 999 1008.2  28.7  29.4  24.4 99.0 99.00
2010 06 24 19 50  77  4.4  5.0  1.43  7.14  5.79 999 1007.2  29.1  29.6  24.7 99.0 99.00
2010 06 24 20 50  68  2.6  3.4  1.48  7.69  5.91 999 1007.1  29.3  29.6  24.8 99.0 99.00
2010 06 24 21 50  68  5.4  6.2  1.38  7.14  5.83 999 1006.7  29.3  29.7  24.3 99.0 99.00
2010 06 24 22 50  84  5.4  7.1  1.36  8.33  5.73 999 1006.8  28.8  29.6  25.0 99.0 99.00
2010 06 24 23 50  62  7.0  8.3  1.31  7.69  5.51 999 1007.1  27.9  29.5  24.9 99.0 99.00
2010 06 25 00 50  85  5.3  6.2  1.16  6.25  5.04 999 1007.4  28.2  29.5  25.4 99.0 99.00
2010 06 25 01 50  74  5.3  7.3  1.05  7.14  5.23 999 1007.8  28.4  29.6  25.4 99.0 99.00
2010 06 25 02 50  72  5.8  6.8  1.04  5.88  4.97 999 1008.2  28.3  29.4  25.4 99.0 99.00
2010 06 25 03 50  67  6.0  7.5  0.98  7.14  4.83 999 1008.4  28.1  29.2  25.6 99.0 99.00
2010 06 25 04 50  69  6.5  8.0  1.07  6.67  4.99 999 1008.1  28.3  29.2  25.3 99.0 99.00
2010 06 25 05 50  80  7.8  9.4  1.03  7.14  4.50 999 1007.4  27.7  29.1  25.4 99.0 99.00
2010 06 25 06 50  81  8.0  9.7  1.34  7.14  4.89 999 1006.9  27.4  29.0  25.2 99.0 99.00
2010 06 25 07 50  99 10.1 11.6  1.30  6.25  4.70 999 1006.5  27.1  29.0  25.4 99.0 99.00
2010 06 25 08 50 104 11.4 13.4  1.58  6.67  4.77 999 1005.9  26.5  28.9  25.4 99.0 99.00
2010 06 25 09 50 131 10.7 12.4  1.67  6.67  4.80 999 1006.1  25.9  28.9  25.7 99.0 99.00
2010 06 25 10 50 142 11.3 12.7  1.49  6.25  4.35 999 1006.5  26.5  28.9  25.1 99.0 99.00
2010 06 25 11 50 156  9.7 10.9  1.53  6.25  4.41 999 1006.8  27.4  28.9  24.9 99.0 99.00
2010 06 25 12 50 154  6.9  8.2  1.50  6.67  4.69 999 1007.8  27.6  29.0  25.2 99.0 99.00
2010 06 25 13 50 125 10.7 13.2  1.55  7.69  4.45 999 1008.5  26.0  29.0  25.6 99.0 99.00
2010 06 25 14 50 142 12.2 14.5  1.76  7.14  4.45 999 1008.4  26.3  29.0  25.1 99.0 99.00
2010 06 25 15 50 142 11.7 14.5  1.69  7.14  4.56 999 1008.7  26.7  29.0  25.7 99.0 99.00
2010 06 25 16 50 131 13.1 15.4  1.64  6.25  4.38 999 1008.3  28.4  29.0  25.9 99.0 99.00
2010 06 25 17 50 131 13.1 15.7  2.21  6.25  4.82 999 1007.9  29.0  29.0  24.9 99.0 99.00
2010 06 25 18 50 142 12.4 14.6  2.27  5.88  4.98 999 1008.0  28.8  29.0  25.4 99.0 99.00
2010 06 25 19 50 179 13.6 16.9  2.27  5.88  4.72 999 1007.6  24.9  28.9  24.0 99.0 99.00
2010 06 25 20 50 154  8.8 10.5  2.13  6.25  5.12 999 1007.1  27.6  28.9  25.5 99.0 99.00
2010 06 25 21 50 136 11.3 13.0  2.13  6.67  5.16 999 1006.9  28.8  28.9  25.0 99.0 99.00
2010 06 25 22 50 119 12.6 14.4  2.25  6.67  5.00 999 1006.7  27.7  28.9  25.9 99.0 99.00
2010 06 25 23 50 129 12.1 14.6  2.35  6.67  4.92 999 1007.4  27.6  28.9  25.7 99.0 99.00
2010 06 26 00 50 123 12.1 13.7  2.36  6.67  4.99 999 1007.8  28.3  29.0  24.7 99.0 99.00
2010 06 26 01 50 112 11.6 13.3  2.25  6.67  5.06 999 1008.4  28.5  29.0  25.7 99.0 99.00
2010 06 26 02 50 115 11.8 13.6  2.26  6.25  5.07 999 1009.0  28.8  29.0  25.9 99.0 99.00
2010 06 26 03 50 135 11.9 16.9  2.02  6.67  4.99 999 1009.8  28.2  28.9  25.3 99.0 99.00
2010 06 26 04 50 107 10.4 11.9  2.23  6.25  4.97 999 1009.7  26.4  28.9  24.7 99.0 99.00
2010 06 26 05 50 126 10.3 11.6  2.18  6.25  5.00 999 1008.8  28.7  28.9  24.6 99.0 99.00
2010 06 26 06 50 125 10.9 12.7  2.10  5.56  4.75 999 1008.3  28.9  28.8  25.1 99.0 99.00
2010 06 26 07 50 124  9.7 11.7  1.87  5.88  4.67 999 1007.7  28.9  28.8  26.2 99.0 99.00
2010 06 26 08 50 118 14.1 20.7  1.93  5.88  4.81 999 1007.6  28.6  28.9  25.9 99.0 99.00
2010 06 26 09 50 132 10.8 12.3  2.04  5.26  4.79 999 1007.9  28.3  28.8  25.2 99.0 99.00
2010 06 26 10 50 134 12.6 14.4  2.26  5.88  5.08 999 1008.4  28.7  28.8  25.1 99.0 99.00
2010 06 26 11 50 132 10.2 12.5  2.44  6.25  5.28 999 1008.8  28.8  28.8  25.6 99.0 99.00
2010 06 26 12 50 134 11.0 12.4  2.48  7.14  5.41 999 1009.7  29.0  28.8  25.5 99.0 99.00
2010 06 26 13 50 137 11.6 13.7  2.37  6.67  5.33 999 1010.4  29.1  28.9  24.5 99.0 99.00
2010 06 26 14 50 157 10.0 12.1  2.39  7.14  5.50 999 1010.9  28.9  28.9  25.0 99.0 99.00
2010 06 26 15 50 141  9.3 11.2  2.45  7.69  5.74 999 1010.7  28.8  28.9  25.5 99.0 99.00
2010 06 26 16 50 142  9.1 11.7  2.41  8.33  5.62 999 1010.5  29.1  28.9  25.1 99.0 99.00
2010 06 26 17 50 129 10.9 12.7  2.14  7.14  5.47 999 1009.9  28.5  28.9  24.7 99.0 99.00
2010 06 26 18 50 117  8.5  9.8  2.09  7.69  5.67 999 1010.1  27.9  28.9  24.1 99.0 99.00
2010 06 26 19 50 127  8.5  9.7  1.94  8.33  5.46 999 1009.4  28.0  28.9  25.0 99.0 99.00
2010 06 26 20 50 126  7.4  9.0  1.84  7.14  5.36 999 1008.9  28.4  28.9  24.9 99.0 99.00
2010 06 26 21 50 125  6.5  7.5  1.77  7.14  5.35 999 1009.0  28.6  28.9  24.8 99.0 99.00
2010 06 26 22 50 117  6.8  7.8  1.77  7.14  5.34 999 1009.1  28.6  28.9  25.1 99.0 99.00
2010 06 26 23 50 106  6.9  7.7  1.73  7.69  5.51 999 1009.6  28.6  28.9  25.7 99.0 99.00
2010 06 27 00 50  92  6.7  7.9  1.65  6.67  5.45 999 1009.8  28.6  28.8  25.7 99.0 99.00
2010 06 27 01 50  90  8.2  9.6  1.69  7.69  5.31 999 1010.0  28.3  28.8  25.7 99.0 99.00
2010 06 27 02 50  93  8.0  9.5  1.85  7.14  5.58 999 1010.4  28.3  28.8  26.3 99.0 99.00
2010 06 27 03 50  99  7.4  8.7  1.59  8.33  5.22 999 1010.7  28.6  28.9  26.1 99.0 99.00
2010 06 27 04 50 113  8.8 10.4  1.77  8.33  5.38 999 1010.5  28.0  28.9  25.8 99.0 99.00
2010 06 27 05 50 136  7.5  8.5  1.68  7.69  5.20 999 1010.5  28.1  28.9  25.2 99.0 99.00
2010 06 27 06 50 149  5.5  6.4  1.60  7.69  5.19 999 1009.8  28.4  28.9  26.4 99.0 99.00
2010 06 27 07 50 138  6.3  7.7  1.68  7.69  5.10 999 1009.2  27.5  28.9  25.0 99.0 99.00
2010 06 27 08 50 110  7.5  8.6  1.46  7.14  5.16 999 1009.3  27.6  28.9  24.8 99.0 99.00
2010 06 27 09 50 112  8.2  9.4  1.53  7.69  5.19 999 1008.9  27.9  28.9  24.8 99.0 99.00
2010 06 27 10 50 124  8.7 10.4  1.63  8.33  4.97 999 1009.1  27.1  28.9  23.5 99.0 99.00
2010 06 27 11 50 116  6.5  8.0  1.45  6.25  4.86 999 1009.5  28.0  28.9  25.6 99.0 99.00
2010 06 27 12 50 140  6.5  7.9  1.36  6.67  4.88 999 1009.8  28.7  28.9  25.6 99.0 99.00
2010 06 27 13 50 142  6.1  7.0  1.25  8.33  4.88 999 1010.0  29.5  28.9  25.9 99.0 99.00
2010 06 27 14 50 130  7.2  8.3  1.39  6.67  5.06 999 1010.1  29.6  29.0  25.4 99.0 99.00
2010 06 27 15 50 132  7.3  8.6  1.49  6.67  5.14 999 1010.3  29.5  29.1  25.6 99.0 99.00
2010 06 27 16 50 140  5.6  6.5  1.45  8.33  5.29 999 1010.7  29.4  29.1  26.0 99.0 99.00
2010 06 27 17 50 123  5.8  6.8  1.39  7.69  5.18 999 1010.1  29.4  29.1  25.9 99.0 99.00
2010 06 27 18 50 116  7.2  8.2  1.41  7.69  5.39 999 1009.5  29.3  29.1  25.8 99.0 99.00
2010 06 27 19 50 118  7.9  9.4  1.44  8.33  5.14 999 1009.1  29.5  29.1  25.7 99.0 99.00
2010 06 27 20 50 122  8.0  9.4  1.52  8.33  5.25 999 1008.6  29.6  29.1  25.8 99.0 99.00
2010 06 27 21 50 118  8.3  9.6  1.41  7.69  4.85 999 1008.5  29.6  29.1  25.4 99.0 99.00
2010 06 27 22 50 109  7.8  9.1  1.39  7.69  4.72 999 1008.6  29.4  29.0  25.7 99.0 99.00
