YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 06 07 07 00  73  5.9  7.0  1.44  8.33  5.33  69 1009.4  28.2  29.0  25.7 99.0 99.00
2005 06 07 08 00  74  6.2  7.2  1.40  7.69  5.32  72 1009.0  28.2  28.9  25.6 99.0 99.00
2005 06 07 09 00  86  6.5  7.8  1.45  7.69  5.26  75 1008.7  28.4  28.9  25.4 99.0 99.00
2005 06 07 10 00  93  6.5  7.8  1.41  7.69  5.25  67 1008.5  28.3  28.9  25.9 99.0 99.00
2005 06 07 11 00  97  6.6  7.8  1.45  8.33  5.26  70 1008.6  27.8  28.9  25.2 99.0 99.00
2005 06 07 12 00  88  6.0  6.7  1.41  8.33  5.20  68 1009.4  28.2  28.9  25.6 99.0 99.00
2005 06 07 13 00  90  6.3  7.2  1.46  7.69  5.23  75 1009.6  28.6  28.9  25.6 99.0 99.00
2005 06 07 14 00  82  6.5  7.4  1.40  8.33  5.28  67 1009.5  28.8  28.9  25.4 99.0 99.00
2005 06 07 15 00  82  6.1  7.2  1.56  8.33  5.50  72 1009.6  28.9  29.0  25.5 99.0 99.00
2005 06 07 16 00  83  6.0  7.6  1.40  8.33  5.31  69 1009.8  28.7  29.0  25.6 99.0 99.00
2005 06 07 17 00  86  6.1  7.0  1.37  7.69  5.18  70 1009.9  28.9  29.1  25.8 99.0 99.00
2005 06 07 18 00 119  6.7  7.9  1.49  7.69  5.29  77 1009.3  28.2  29.1  25.8 99.0 99.00
2005 06 07 19 00 112  7.0  8.3  1.49  8.33  5.24  66 1008.5  26.9  29.0  22.6 99.0 99.00
2005 06 07 20 00  90  5.9  6.9  1.41  7.69  5.16  75 1007.9  28.1  29.0  25.5 99.0 99.00
2005 06 07 21 00  82  6.0  7.0  1.34  8.33  5.22  67 1007.4  27.8  29.0  24.5 99.0 99.00
2005 06 07 22 00 117  6.8  8.1  1.37  8.33  5.48  71 1007.0  28.2  29.0  25.6 99.0 99.00
2005 06 07 23 00 126  5.9  6.9  1.43  7.69  5.37  70 1007.3  28.5  28.9  25.9 99.0 99.00
2005 06 08 00 00 119  5.9  6.7  1.34  7.69  5.50  70 1007.3  28.7  28.9  25.2 99.0 99.00
2005 06 08 01 00 133  4.3  4.9  1.28  8.33  5.48  64 1008.4  28.5  28.9  25.4 99.0 99.00
2005 06 08 02 00 124  4.6  5.3  1.31  8.33  5.53  68 1008.8  28.6  28.9  25.2 99.0 99.00
2005 06 08 03 00 135  4.2  5.0  1.18  8.33  5.23  62 1009.3  28.5  28.9  25.6 99.0 99.00
2005 06 08 04 00 117  4.0  4.6  1.27  8.33  5.62  72 1009.7  28.5  28.9  25.8 99.0 99.00
2005 06 08 05 00 188  1.3  2.4  1.15  8.33  5.25  72 1009.3  27.1  28.9  25.8 99.0 99.00
2005 06 08 06 00 177  3.0  3.9  1.15  8.33  5.37  75 1009.2  27.8  28.8  24.3 99.0 99.00
2005 06 08 07 00   2  1.7  3.0  1.20  8.33  5.57  64 1008.1  27.1  28.8  25.1 99.0 99.00
2005 06 08 08 00 359  0.9  1.8  1.07  8.33  5.26  70 1007.4  26.7  28.7  25.1 99.0 99.00
2005 06 08 09 00 317  2.0  2.6  1.22  8.33  5.70  65 1007.2  26.9  28.7  25.4 99.0 99.00
2005 06 08 10 00 318  0.7  1.4  1.16  7.69  5.53  67 1007.2  26.9  28.6  25.5 99.0 99.00
2005 06 08 11 00 129  4.3  5.3  1.07  8.33  5.56  69 1007.2  28.4  28.7  25.8 99.0 99.00
2005 06 08 12 00 123  4.3  4.9  1.18  7.69  5.66  65 1007.4  28.1  28.7  25.4 99.0 99.00
2005 06 08 13 00 145  3.9  4.9  1.07  8.33  5.40  69 1008.3  28.1  28.8  24.9 99.0 99.00
2005 06 08 14 00 120  4.6  5.4  1.04  7.69  5.49  66 1008.6  28.3  28.8  25.6 99.0 99.00
2005 06 08 15 00 110  4.9  6.2  0.98  7.69  5.17  67 1009.4  27.4  28.8  25.5 99.0 99.00
2005 06 08 16 00 128  6.1  7.1  0.91  7.69  4.91  64 1009.1  28.5  28.8  25.7 99.0 99.00
2005 06 08 17 00 131  7.4  8.4  1.01  7.69  5.13  73 1008.7  28.7  28.8  25.3 99.0 99.00
2005 06 08 18 00 132  6.7  8.3  0.96  7.14  4.87  64 1008.2  28.8  28.9  25.4 99.0 99.00
2005 06 08 19 00 127  6.0  6.9  0.97  7.14  4.81  66 1007.7  28.8  28.9  25.5 99.0 99.00
2005 06 08 20 00 125  6.3  7.2  0.86  7.14  4.63  63 1007.1  28.8  28.9  25.5 99.0 99.00
2005 06 08 21 00 119  7.3  8.8  0.93  7.14  4.71  62 1005.8  28.8  28.9  25.3 99.0 99.00
2005 06 08 22 00 125  7.3  8.4  0.89  7.14  4.71  72 1005.8  28.8  28.9  25.1 99.0 99.00
2005 06 08 23 00 124  6.5  7.7  0.99  7.14  4.66  68 1006.2  28.8  28.9  25.6 99.0 99.00
2005 06 09 00 00 121  7.3  8.6  0.98  4.35  4.56 137 1006.6  28.8  28.8  25.7 99.0 99.00
2005 06 09 01 00 130  8.1  9.5  1.01  7.14  4.63  62 1007.4  28.6  28.8  26.0 99.0 99.00
2005 06 09 02 00 132  7.8  9.1  1.11  6.67  4.55  67 1007.9  27.3  28.8  25.5 99.0 99.00
2005 06 09 03 00 134 10.9 13.5  1.05  4.76  4.44 137 1008.5  27.6  28.7  24.9 99.0 99.00
2005 06 09 04 00 124  7.8  9.5  1.17  7.14  4.37  61 1008.8  27.9  28.7  25.2 99.0 99.00
2005 06 09 05 00 126  7.9  9.1  1.16  6.67  4.49  62 1008.7  28.3  28.7  26.1 99.0 99.00
2005 06 09 06 00 130  8.5 10.3  1.17  6.67  4.33  62 1007.2  28.6  28.7  26.5 99.0 99.00
2005 06 09 07 00 130  8.5 10.4  1.10  5.00  4.21 158 1007.0  28.6  28.7  26.2 99.0 99.00
2005 06 09 08 00 129  8.9 10.0  1.07  4.76  4.18 167 1006.4  28.6  28.7  26.1 99.0 99.00
2005 06 09 09 00 131  8.4  9.9  1.14  4.76  4.12 139 1006.2  28.5  28.7  26.1 99.0 99.00
2005 06 09 10 00 134  8.8 10.5  1.19  4.76  4.22 146 1006.4  28.6  28.7  26.2 99.0 99.00
2005 06 09 11 00 141  8.0  9.0  1.17  4.76  4.29 147 1007.3  28.6  28.7  26.0 99.0 99.00
2005 06 09 12 00 146  7.6  8.8  1.18  4.55  4.29 171 1008.1  28.7  28.7  26.1 99.0 99.00
2005 06 09 13 00 163  6.1  7.4  1.07  4.76  4.37 157 1008.7  28.8  28.7  26.2 99.0 99.00
2005 06 09 14 00 137  6.1  6.8  1.12  4.55  4.36 144 1008.5  28.8  28.8  26.2 99.0 99.00
2005 06 09 15 00 143  6.9  7.9  1.02  4.76  4.34 157 1009.1  28.8  28.8  26.1 99.0 99.00
2005 06 09 16 00 147  6.8  8.0  1.04  5.00  4.35 162 1009.3  29.0  28.8  26.1 99.0 99.00
2005 06 09 17 00 146  6.4  7.3  1.10  4.55  4.48 163 1009.4  29.1  28.8  26.3 99.0 99.00
2005 06 09 18 00 146  6.1  7.2  1.21  5.00  4.47 148 1008.9  29.1  28.9  26.1 99.0 99.00
2005 06 09 19 00 148  6.9  8.0  1.14  5.00  4.43 175 1008.2  29.1  29.0  25.8 99.0 99.00
2005 06 09 20 00 141  7.0  8.0  1.14  4.76  4.52 182 1007.6  29.1  28.8  26.1 99.0 99.00
2005 06 09 21 00 138  6.1  6.9  1.12  5.00  4.63 165 1007.5  29.2  28.8  26.4 99.0 99.00
2005 06 09 22 00 130  6.3  7.3  1.07  5.26  4.45 148 1007.1  29.2  28.8  26.2 99.0 99.00
2005 06 09 23 00 125  5.6  7.1  1.06  5.00  4.52 120 1007.3  29.2  28.9  26.4 99.0 99.00
2005 06 10 00 00 124  6.1  7.0  1.01  4.76  4.61 155 1008.2  28.9  28.9  26.3 99.0 99.00
2005 06 10 01 00 122  6.1  7.2  1.01  4.76  4.69 155 1008.8  28.8  28.9  26.4 99.0 99.00
2005 06 10 02 00 119  5.8  6.4  1.04  6.25  4.72  56 1009.2  28.8  28.9  26.4 99.0 99.00
2005 06 10 03 00 107  6.0  7.0  0.97  5.00  4.66 112 1009.5  28.8  28.9  26.6 99.0 99.00
2005 06 10 04 00 106  6.4  7.1  0.93  4.76  4.58 175 1010.1  28.7  28.9  26.3 99.0 99.00
2005 06 10 05 00 111  7.1  8.2  0.97  6.67  4.51  47 1010.1  28.8  28.8  26.2 99.0 99.00
2005 06 10 06 00 120  6.2  7.3  0.94  5.56  4.35  63 1009.9  28.8  28.8  25.8 99.0 99.00
2005 06 10 07 00 114  6.1  7.0  0.96  4.35  4.25 145 1009.2  28.7  28.8  26.1 99.0 99.00
2005 06 10 08 00 116  6.4  7.2  0.89  7.14  4.36  46 1008.3  28.6  28.8  26.0 99.0 99.00
2005 06 10 09 00 120  6.9  7.8  0.97  5.26  4.28 120 1007.9  28.6  28.8  25.9 99.0 99.00
2005 06 10 10 00 111  6.5  7.5  0.92  6.67  4.19  59 1008.4  28.6  28.8  25.9 99.0 99.00
2005 06 10 11 00 108  6.1  7.1  0.97  4.55  4.26 155 1008.7  28.6  28.8  26.0 99.0 99.00
2005 06 10 12 00 111  5.9  7.1  0.92  6.67  4.23  51 1009.3  28.9  28.8  25.9 99.0 99.00
2005 06 10 13 00 117  4.8  5.5  0.89  7.14  4.34  51 1009.7  29.1  28.9  25.5 99.0 99.00
2005 06 10 14 00 108  4.5  5.1  1.00  7.69  4.71  45 1009.6  29.1  29.0  25.8 99.0 99.00
2005 06 10 15 00 114  4.4  5.2  1.01  7.69  4.93  50 1010.2  29.1  29.1  26.0 99.0 99.00
2005 06 10 16 00 121  5.1  5.6  1.04  7.14  5.00  39 1010.5  29.1  29.2  26.0 99.0 99.00
2005 06 10 17 00 118  4.5  5.4  1.08  7.14  5.06  51 1009.9  29.1  29.4  26.3 99.0 99.00
2005 06 10 18 00 113  3.5  4.2  1.08  6.67  5.10  54 1009.4  29.1  29.5  26.3 99.0 99.00
2005 06 10 19 00 114  4.8  5.6  1.01  7.69  5.08  50 1009.3  29.2  29.6  26.4 99.0 99.00
2005 06 10 20 00 124  4.7  5.6  0.99  7.14  5.20  51 1009.2  29.5  29.6  25.8 99.0 99.00
2005 06 10 21 00 127  4.2  5.1  1.07  7.69  5.26  47 1008.3  29.5  29.7  25.9 99.0 99.00
2005 06 10 22 00 126  5.3  5.9  0.93  7.14  5.06  49 1008.1  29.5  29.7  25.8 99.0 99.00
2005 06 10 23 00 115  5.6  6.4  1.06  7.14  5.32  52 1008.4  29.4  29.5  26.0 99.0 99.00
2005 06 11 00 00 120  5.3  6.0  0.98  6.67  5.07  51 1008.4  29.1  29.4  26.0 99.0 99.00
2005 06 11 01 00 121  4.8  5.7  0.97  7.14  5.19  55 1009.0  29.1  29.3  26.1 99.0 99.00
2005 06 11 02 00 125  4.2  5.0  0.99  7.14  5.19  55 1009.6  29.1  29.3  26.1 99.0 99.00
2005 06 11 03 00 125  3.7  4.2  0.92  7.14  5.05  57 1010.3  29.0  29.4  26.2 99.0 99.00
2005 06 11 04 00 119  3.7  4.3  1.00  7.14  5.21  54 1010.8  29.0  29.3  26.4 99.0 99.00
2005 06 11 05 00 113  3.6  4.2  0.86  6.67  5.14  61 1010.9  28.9  29.0  26.4 99.0 99.00
2005 06 11 06 00 121  3.3  4.0  0.87  6.67  5.28  60 1010.6  28.8  29.0  26.5 99.0 99.00
2005 06 11 07 00 115  3.7  4.2  0.91  7.14  5.48  57 1009.8  28.7  29.0  26.5 99.0 99.00
2005 06 11 08 00 133  3.4  4.0  0.92  7.69  5.47  56 1009.7  28.7  29.0  26.4 99.0 99.00
2005 06 11 09 00 134  3.2  3.7  0.95  7.69  5.56  59 1009.7  28.6  29.0  26.2 99.0 99.00
2005 06 11 10 00 127  3.5  4.3  1.04  7.14  5.84  63 1009.1  28.6  29.0  26.0 99.0 99.00
2005 06 11 11 00 111  3.5  4.3  1.14  7.14  6.12  62 1008.9  28.5  29.0  26.2 99.0 99.00
2005 06 11 12 00  93  4.8  5.5  1.11  7.69  6.11  53 1009.4  28.7  29.0  26.0 99.0 99.00
2005 06 11 13 00 101  4.7  5.4  1.07  7.69  5.98  59 1010.0  29.0  29.0  26.0 99.0 99.00
2005 06 11 14 00 104  4.8  5.5  0.98  7.69  5.70  58 1010.4  29.0  29.0  25.9 99.0 99.00
2005 06 11 15 00 100  4.0  4.8  1.02  7.14  5.69  63 1010.8  29.2  29.1  26.0 99.0 99.00
2005 06 11 16 00 100  3.5  4.1  1.03  7.14  5.59  67 1011.1  29.4  29.4  25.9 99.0 99.00
2005 06 11 17 00 117  3.1  3.6  1.07  6.67  5.68  64 1010.7  29.4  29.7  25.7 99.0 99.00
2005 06 11 18 00 121  3.2  3.8  1.10  7.14  5.61  61 1010.0  29.3  30.0  25.9 99.0 99.00
2005 06 11 19 00 113  2.7  3.2  1.15  7.14  5.77  73 1009.3  29.4  30.1  25.9 99.0 99.00
2005 06 11 20 00 124  1.8  2.6  1.05  7.69  5.60  73 1008.9  29.5  30.2  26.1 99.0 99.00
2005 06 11 21 00 109  1.9  2.5  0.94  7.69  5.29  77 1008.5  29.8  30.4  25.8 99.0 99.00
2005 06 11 22 00  79  0.9  1.5  0.93  7.14  5.52  86 1008.5  29.9  30.2  25.6 99.0 99.00
2005 06 11 23 00  52  2.1  2.6  0.98  7.69  5.59  79 1008.8  29.7  30.1  25.9 99.0 99.00
2005 06 12 00 00  64  2.0  2.8  0.96  7.14  5.76  86 1009.4  29.2  30.2  26.1 99.0 99.00
2005 06 12 01 00  37  2.5  3.0  1.02  7.14  6.04  76 1009.7  29.1  29.9  26.2 99.0 99.00
2005 06 12 02 00  50  3.5  4.0  1.11  7.14  6.05  76 1010.6  29.2  29.7  26.1 99.0 99.00
2005 06 12 03 00  92  4.8  5.8  0.95  7.14  5.76  74 1010.9  28.5  29.8  25.2 99.0 99.00
2005 06 12 04 00  88  4.2  5.0  0.91  7.14  5.51  71 1011.0  28.6  29.7  26.4 99.0 99.00
2005 06 12 05 00  91  3.6  4.1  0.96  7.14  5.37  71 1011.1  28.5  29.7  26.3 99.0 99.00
2005 06 12 06 00 103  5.0  5.7  1.01  7.14  5.35  69 1010.6  27.4  29.6  25.8 99.0 99.00
2005 06 12 07 00 107  3.1  4.0  0.99  7.14  5.03  87 1010.2  27.9  29.5  25.6 99.0 99.00
2005 06 12 08 00 118  2.2  2.8  0.87  6.67  4.86  70 1009.5  28.0  29.4  25.7 99.0 99.00
2005 06 12 09 00  99  2.8  3.5  0.85  6.67  5.00  72 1009.2  28.2  29.4  25.5 99.0 99.00
2005 06 12 10 00  73  2.0  2.6  0.92  7.14  5.02  76 1009.5  28.2  29.4  25.9 99.0 99.00
2005 06 12 11 00 122  1.9  2.6  0.93  7.14  5.02  76 1009.5  28.3  29.4  26.2 99.0 99.00
2005 06 12 12 00 100  2.1  2.8  0.89  7.14  4.85  76 1009.6  29.0  29.4  25.9 99.0 99.00
2005 06 12 13 00 102  3.6  4.2  0.87  6.67  4.97  80 1009.8  29.3  29.3  25.2 99.0 99.00
2005 06 12 14 00  79  2.8  3.6  0.88  6.67  4.95  68 1009.8  29.4  29.4  25.9 99.0 99.00
2005 06 12 15 00  73  2.8  3.5  0.86  7.14  5.11  75 1009.9  29.3  29.6  25.6 99.0 99.00
2005 06 12 16 00  61  2.6  3.5  0.91  7.14  5.22  76 1009.9  29.4  30.0  25.7 99.0 99.00
2005 06 12 17 00  74  2.9  3.5  0.84  6.67  5.14  71 1009.7  29.5  30.2  26.0 99.0 99.00
2005 06 12 18 00  62  4.8  5.6  0.94  7.14  5.07  79 1009.2  29.4  30.1  25.9 99.0 99.00
2005 06 12 19 00  52  4.6  5.2  0.99  7.14  5.01  75 1008.7  29.3  30.1  25.7 99.0 99.00
2005 06 12 20 00  59  4.6  5.5  1.03  6.67  4.75  72 1008.4  29.5  30.0  25.5 99.0 99.00
2005 06 12 21 00  59  4.8  5.6  1.03  6.67  4.70  73 1007.8  29.5  30.0  25.2 99.0 99.00
2005 06 12 22 00  44  4.6  5.5  0.99  6.25  4.76  70 1007.9  29.6  30.0  25.5 99.0 99.00
2005 06 12 23 00  34  6.1  7.2  0.94  6.67  4.90  78 1008.3  29.0  29.8  25.1 99.0 99.00
2005 06 13 00 00  49  5.8  6.7  0.93  6.67  4.86  76 1008.7  29.0  29.8  25.8 99.0 99.00
2005 06 13 01 00  52  6.6  7.8  0.90  7.14  4.46  80 1009.0  29.1  29.7  25.8 99.0 99.00
2005 06 13 02 00  54  6.4  7.5  0.91  6.67  4.21  69 1009.3  29.2  29.6  25.2 99.0 99.00
2005 06 13 03 00  47  7.2  8.4  0.94  7.14  4.23  72 1009.4  29.1  29.6  25.8 99.0 99.00
2005 06 13 04 00  59  7.9  8.9  0.99  6.67  4.04  72 1009.8  28.9  29.7  25.8 99.0 99.00
2005 06 13 05 00  59  6.4  7.3  1.02  6.67  4.12  84 1009.5  28.9  29.6  25.5 99.0 99.00
2005 06 13 06 00  63  5.8  6.6  1.00  6.25  4.25  66 1008.9  28.9  29.6  25.5 99.0 99.00
2005 06 13 07 00  74  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2005 06 13 08 00  69  5.4 99.0 99.00 99.00 99.00 999 1007.8  28.6 999.0  25.3 99.0 99.00
2005 06 13 09 00  69  4.5  5.1 99.00 99.00 99.00 999 1007.5  28.6  29.4  25.3 99.0 99.00
2005 06 13 10 00  77  6.4  7.4  1.02  6.25  4.15  78 1007.6  27.7  29.3  24.4 99.0 99.00
2005 06 13 11 00  74  3.2  3.8  0.96  6.67  4.28  79 1007.5  28.5  29.2  23.6 99.0 99.00
2005 06 13 12 00  66  4.5  5.1  0.88  6.25  4.40  75 1007.8  28.6  29.2  24.7 99.0 99.00
2005 06 13 13 00  62  4.6  5.2  0.87  7.14  4.64  71 1008.1  29.0  29.2  24.7 99.0 99.00
2005 06 13 14 00  51  5.3  5.9  0.87  7.14  4.68  71 1008.4  28.9  29.4  24.4 99.0 99.00
2005 06 13 15 00  43  4.7  5.7  0.87  7.69  4.92  76 1008.7  28.8  29.5  25.1 99.0 99.00
2005 06 13 16 00  53  4.5  5.3  0.87  6.67  4.79  79 1008.9  29.0  29.5  24.7 99.0 99.00
2005 06 13 17 00  47  4.4  5.1  0.87  6.67  4.79  72 1008.8  28.9  29.5  24.6 99.0 99.00
2005 06 13 18 00  49  4.2  6.0  0.92  7.14  4.94  81 1008.3  28.9  29.7  24.7 99.0 99.00
2005 06 13 19 00  50  4.1  4.9  0.95  6.67  5.06  76 1007.6  29.0  29.8  24.5 99.0 99.00
2005 06 13 20 00  61  2.8  3.7  0.95  5.88  5.09  73 1006.9  29.1  29.9  24.8 99.0 99.00
2005 06 13 21 00  68  2.8  3.7  0.90  7.69  4.90  70 1006.7  29.2  30.1  24.7 99.0 99.00
2005 06 13 22 00 114  2.4  3.2  0.86  7.69  4.98  63 1006.3  28.2  30.1  23.8 99.0 99.00
2005 06 13 23 00 102  1.5  1.8  0.85  7.69  5.05  59 1006.6  29.8  30.1  23.3 99.0 99.00
2005 06 14 00 00 357  1.9  2.5  0.86  7.14  5.25  63 1006.7  28.7  30.0  24.4 99.0 99.00
2005 06 14 01 00  36  2.8  3.4  0.79  7.14  5.18  71 1007.0  28.7  29.8  24.5 99.0 99.00
2005 06 14 02 00  37  1.7  2.4  0.84  7.69  5.45  65 1007.3  28.6  29.9  24.6 99.0 99.00
2005 06 14 03 00  48  1.8  2.5  0.90  7.69  5.84  67 1007.8  28.5  29.9  24.7 99.0 99.00
2005 06 14 04 00  28  2.3  2.9 99.00 99.00 99.00 360 1008.4  28.6  29.7  24.4 99.0 99.00
2005 06 14 05 00  22  3.4  4.1  0.86  7.14  5.79  66 1008.3  28.4  29.6  25.0 99.0 99.00
2005 06 14 06 00  46  1.4  1.9 99.00 99.00 99.00 360 1007.9  28.3  29.6  24.7 99.0 99.00
2005 06 14 07 00  68  1.7  2.5  0.76  7.14  5.70  72 1007.1  28.3  29.6  24.4 99.0 99.00
2005 06 24 23 00  95  3.8  4.4  1.38  7.69  6.48  78 1009.5  29.2  29.8  24.8 99.0 99.00
2005 06 25 00 00  97  4.5  5.3  1.28  8.33  6.24  87 1009.3  29.0  29.8  25.0 99.0 99.00
2005 06 25 01 00 110  4.7  5.4 99.00 99.00 99.00  85 1009.2  28.8  29.7  25.6 99.0 99.00
2005 06 25 02 00 119  4.3  5.0 99.00 99.00 99.00 360 1010.1  28.9  29.6  25.4 99.0 99.00
2005 06 25 03 00 106  5.5  6.3  1.29  7.69  6.26  76 1010.9  29.0  29.6  25.3 99.0 99.00
2005 06 25 04 00 108  5.4  6.6  1.26  8.33  5.91  76 1011.3  29.0  29.6  25.6 99.0 99.00
2005 06 25 05 00 103  6.0  6.8  1.31  8.33  5.95  76 1011.0  28.9  29.6  26.0 99.0 99.00
2005 06 25 06 00 113  5.8  6.7  1.30  8.33  5.51  82 1010.7  28.8  29.5  25.9 99.0 99.00
2005 06 25 07 00 102  4.4  5.1  1.19  7.69  5.36  89 1009.9  28.8  29.5  25.5 99.0 99.00
2005 06 25 08 00  97  4.5  5.1  1.26  7.69  5.57  84 1009.5  28.7  29.4  25.5 99.0 99.00
2005 06 25 09 00 102  4.7  5.3  1.15  8.33  5.31  80 1009.3  28.7  29.4  25.3 99.0 99.00
2005 06 25 10 00 112  4.8  5.7 99.00 99.00 99.00  78 1009.6  28.6  29.4  26.0 99.0 99.00
2005 06 25 11 00 107  5.6  6.4  1.04  7.69  5.33  85 1009.7  28.7  29.4  25.7 99.0 99.00
2005 06 25 12 00  94  5.9  7.3  1.12  8.33  5.39  76 1010.1  28.8  29.4  23.8 99.0 99.00
2005 06 25 13 00  99  5.7  6.5  1.09  7.14  4.98  78 1010.5  28.6  29.4  25.2 99.0 99.00
2005 06 25 14 00 100  4.5  5.4  1.09  7.69  5.15  82 1010.7  28.8  29.5  26.1 99.0 99.00
2005 06 25 15 00 119  5.3  6.2  0.99  7.14  5.11  78 1011.1  29.2  29.5  25.6 99.0 99.00
2005 06 25 16 00 120  5.3  6.7  1.13  7.69  5.26  75 1011.5  29.4  29.6  25.9 99.0 99.00
2005 06 25 17 00 140  5.3  6.2  0.94  7.14  4.66  72 1011.4  29.5  29.6  25.8 99.0 99.00
2005 06 25 18 00 124  5.5  6.4  1.04  7.69  4.82  77 1011.1  29.3  29.6  26.0 99.0 99.00
2005 06 25 19 00 130  5.3  5.9  1.03  7.69  4.83  72 1010.7  29.0  29.5  26.1 99.0 99.00
2005 06 25 20 00 115  3.9  4.6  1.20  7.14  4.96  77 1010.3  29.2  29.6  26.2 99.0 99.00
2005 06 25 21 00 101  4.9  5.6  1.07  7.69  4.82  70 1009.4  29.4  29.6  25.4 99.0 99.00
2005 06 25 22 00  84  4.7  5.7  1.08  7.14  4.99  82 1009.2  29.4  29.6  25.6 99.0 99.00
2005 06 25 23 00  77  4.3  5.3  1.10  7.14  5.06  78 1008.6  29.3  29.6  25.7 99.0 99.00
2005 06 26 00 00  68  5.8  6.7  1.08  6.67  5.11  82 1009.0  29.2  29.6  25.8 99.0 99.00
2005 06 26 01 00  62  4.9  6.0  1.08  7.14  5.01  77 1009.9  29.2  29.6  26.0 99.0 99.00
2005 06 26 02 00  70  6.4  7.3  1.06  6.67  5.01  82 1010.7  29.2  29.5  25.9 99.0 99.00
2005 06 26 03 00  78  5.7  6.6  1.09  7.14  5.07  85 1011.2  29.2  29.5  26.4 99.0 99.00
2005 06 26 04 00  84  5.9  6.6  1.08  7.14  4.88  78 1011.5  29.0  29.5  24.2 99.0 99.00
2005 06 26 05 00  74  7.0  8.1  1.04  7.14  4.75  82 1011.3  29.2  29.5  26.0 99.0 99.00
2005 06 26 06 00  82  6.9  8.0  1.16  7.69  4.69  90 1011.0  29.0  29.5  26.1 99.0 99.00
2005 06 26 07 00  91  6.2  6.8  1.10  7.14  4.69  83 1010.6  29.1  29.5  26.4 99.0 99.00
2005 06 26 08 00  89  7.5  9.6  1.37  7.14  5.15  86 1010.6  29.1  29.5  26.2 99.0 99.00
