YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 05 05 14 00 125  7.4  8.7  0.63  4.76  3.76 999 1016.9  28.0  28.1  24.9 99.0 99.00
2005 05 05 15 00 125  7.7  9.0  0.67  4.35  3.74 999 1017.1  28.0  28.1  25.1 99.0 99.00
2005 05 05 16 00 120  6.1  7.1 99.00 99.00 99.00 999 1017.7  28.1  28.2  25.1 99.0 99.00
2005 05 05 17 00 117  4.6  5.7  0.71  4.55  3.91 999 1017.8  28.2  28.3  24.6 99.0 99.00
2005 05 05 18 00 125  2.7  3.4  0.64  4.35  3.92 999 1017.4  28.2  28.5  24.9 99.0 99.00
2005 05 05 19 00 122  3.1  3.8  0.64  4.17  3.96 999 1017.0  28.4  28.8  24.2 99.0 99.00
2005 05 05 20 00 128  2.2  2.7  0.68  4.55  4.07 999 1016.3  28.5  28.9  24.5 99.0 99.00
2005 05 05 21 00 101  1.5  2.0  0.64  4.35  4.07 999 1016.2  28.6  29.1  24.4 99.0 99.00
2005 05 05 22 00  81  2.2  2.8  0.63  5.88  4.21 999 1016.0  28.5  29.0  24.4 99.0 99.00
2005 05 05 23 00 119  2.1  2.8  0.62  5.26  4.24 999 1015.5  28.5  29.0  24.2 99.0 99.00
2005 05 06 00 00  96  2.5  3.3  0.61  4.55  4.18 999 1015.8  28.2  28.9  24.0 99.0 99.00
2005 05 06 01 00  71  2.8  3.5  0.61  5.26  4.25 999 1016.4  28.1  28.6  24.3 99.0 99.00
2005 05 06 02 00  63  3.3  3.9  0.59  4.17  4.19 999 1017.1  28.1  28.5  24.4 99.0 99.00
2005 05 06 03 00  75  3.9  4.7  0.60  5.26  4.41 999 1017.2  28.0  28.5  24.3 99.0 99.00
2005 05 06 04 00  82  3.1  3.8  0.51  4.55  4.35 999 1017.2  28.0  28.5  24.3 99.0 99.00
2005 05 06 05 00  80  3.6  4.5  0.56  5.00  4.44 999 1017.1  28.1  28.4  24.3 99.0 99.00
2005 05 06 06 00  92  3.0  3.4  0.56  4.76  4.43 999 1016.7  28.0  28.4  24.2 99.0 99.00
2005 05 06 07 00 110  3.1  4.0  0.56  4.17  4.45 999 1016.0  27.9  28.4  24.3 99.0 99.00
2005 05 06 08 00  90  1.8  2.2  0.54  5.26  4.55 999 1015.4  27.8  28.3  24.0 99.0 99.00
2005 05 06 09 00  81  2.0  2.8  0.55  5.26  4.64 999 1015.4  27.8  28.3  23.7 99.0 99.00
2005 05 06 10 00  71  2.0  2.6  0.53  5.26  4.52 999 1015.2  27.6  28.3  23.9 99.0 99.00
2005 05 06 11 00  30  2.7  3.2  0.56  5.88  4.61 999 1015.6  27.5  28.2  24.4 99.0 99.00
2005 05 06 12 00  21  2.8  3.4 99.00 99.00 99.00 999 1016.2  27.5  28.2  24.6 99.0 99.00
2005 05 06 13 00  36  3.8  4.3  0.52  5.56  4.65 999 1016.7  27.7  28.2  24.6 99.0 99.00
2005 05 06 14 00  43  3.2  3.8  0.50  5.88  4.72 999 1017.2  27.9  28.3  24.1 99.0 99.00
2005 05 06 15 00  60  3.2  3.9  0.49  4.76  4.84 999 1017.6  28.0  28.5  24.2 99.0 99.00
2005 05 06 16 00  43  4.2  4.8  0.50  7.14  4.86 999 1017.6  27.9  28.6  24.5 99.0 99.00
2005 05 06 17 00  46  3.3  4.0  0.48  6.67  4.81 999 1017.5  28.1  28.8  23.9 99.0 99.00
2005 05 06 18 00  50  4.9  6.1  0.48  6.67  4.91 999 1016.7  28.0  28.9  23.9 99.0 99.00
2005 05 06 19 00  62  4.7  5.5  0.50  6.67  4.79 999 1016.2  28.1  28.9  24.1 99.0 99.00
2005 05 06 20 00  52  4.8  6.3  0.55  6.67  4.56 999 1015.5  27.9  28.9  24.2 99.0 99.00
2005 05 06 21 00  48  4.9  5.8  0.57  6.25  4.13 999 1014.9  27.9  28.9  24.0 99.0 99.00
2005 05 06 22 00  44  4.5  5.4  0.60  5.56  4.14 999 1014.8  27.9  28.8  23.8 99.0 99.00
2005 05 06 23 00  44  4.9  5.8  0.64  5.56  4.02 999 1014.7  27.9  28.7  24.0 99.0 99.00
2005 05 07 00 00  33  5.8  6.7  0.63  5.56  3.93 999 1015.5  27.8  28.6  23.9 99.0 99.00
2005 05 07 01 00  38  6.7  7.5  0.64  6.67  3.59 999 1015.8  27.6  28.5  23.9 99.0 99.00
2005 05 07 02 00  46  6.6  7.6  0.72  6.25  3.45 999 1016.1  27.6  28.5  23.5 99.0 99.00
2005 05 07 03 00  43  6.4  7.2  0.72  5.26  3.51 999 1016.6  27.6  28.4  23.4 99.0 99.00
2005 05 07 04 00  40  7.3  8.3  0.71  6.67  3.57 999 1016.8  27.6  28.4  23.5 99.0 99.00
2005 05 07 05 00  37  8.4  9.3  0.86  6.67  3.52 999 1016.8  27.3  28.4  24.1 99.0 99.00
2005 05 07 06 00  38  7.5  8.6  0.92  3.13  3.40 999 1016.3  27.2  28.3  23.8 99.0 99.00
2005 05 07 07 00  30  7.2  8.7  0.96  3.85  3.60 999 1015.8  27.3  28.3  23.6 99.0 99.00
2005 05 07 08 00  33  7.0  8.1  0.96  4.00  3.76 999 1015.5  27.3  28.2  23.6 99.0 99.00
2005 05 07 09 00  49  7.4  8.9  1.03  5.00  3.92 999 1015.1  27.3  28.2  23.7 99.0 99.00
2005 05 07 10 00  48  7.2  8.4  1.07  7.14  4.03 999 1015.0  27.3  28.2  24.0 99.0 99.00
2005 05 07 11 00  50  6.9  8.3  1.04  7.14  4.16 999 1015.2  27.3  28.2  23.5 99.0 99.00
2005 05 07 12 00  49  6.7  8.2  1.07  5.56  4.20 999 1015.5  27.4  28.2  23.4 99.0 99.00
2005 05 07 13 00  48  6.5  7.2  0.97  6.67  4.36 999 1016.1  27.5  28.2  23.6 99.0 99.00
2005 05 07 14 00  69  6.4  7.2  0.92  6.67  4.22 999 1016.5  27.7  28.2  23.4 99.0 99.00
2005 05 07 15 00  72  6.0  7.2  0.97  7.69  4.35 999 1017.0  27.8  28.3  23.2 99.0 99.00
2005 05 07 16 00  68  6.2  7.1  0.84  7.14  4.14 999 1017.1  27.7  28.3  23.6 99.0 99.00
2005 05 07 17 00  74  6.3  7.5  0.80  6.25  4.18 999 1016.8  27.8  28.4  23.2 99.0 99.00
2005 05 07 18 00  79  6.0  7.0  0.82  7.69  4.42 999 1016.6  27.8  28.5  23.6 99.0 99.00
2005 05 07 19 00  77  6.2  7.4  0.79  6.67  4.34 999 1016.0  27.8  28.6  23.7 99.0 99.00
2005 05 07 20 00  81  6.0  6.9  0.88  7.69  4.58 999 1015.2  27.8  28.6  23.9 99.0 99.00
2005 05 07 21 00  90  5.5  6.3  0.85  4.55  4.50 999 1014.8  28.0  28.6  23.5 99.0 99.00
2005 05 07 22 00  82  6.3  7.7  0.97  5.26  4.78 999 1014.5  28.0  28.6  23.4 99.0 99.00
2005 05 07 23 00  88  7.1  8.2  0.95  5.00  4.76 999 1014.5  28.0  28.5  23.7 99.0 99.00
2005 05 08 00 00  83  5.9  6.9  0.97  5.56  4.65 999 1015.1  27.9  28.4  22.8 99.0 99.00
2005 05 08 01 00  69  6.4  7.4  0.93  5.26  4.55 999 1015.3  27.8  28.4  23.2 99.0 99.00
2005 05 08 02 00  72  5.6  6.4 99.00 99.00 99.00 999 1016.0  27.8  28.4  23.0 99.0 99.00
2005 05 08 03 00  76  5.9 99.0 99.00 99.00 99.00 999 9999.0  27.7 999.0  23.3 99.0 99.00
2005 05 08 04 00  85  6.2  7.5 99.00 99.00 99.00 999 1016.3  27.6  28.4  23.3 99.0 99.00
2005 05 08 05 00  98  6.2  7.4  0.94  5.56  4.71 999 1016.0  27.6  28.3  23.0 99.0 99.00
2005 05 08 06 00  90  5.3  6.3 99.00 99.00 99.00 999 1015.3  27.4  28.3  23.1 99.0 99.00
2005 05 08 07 00  89  5.5  6.2  0.92  5.26  4.86 999 1014.4  27.4  28.3  22.6 99.0 99.00
2005 05 08 08 00  97  4.9  5.9  0.83  5.56  4.76 999 1013.7  27.3  28.3  22.4 99.0 99.00
2005 05 08 09 00  77  4.9  6.4  0.87  6.25  4.97 999 1013.5  27.2  28.3  22.8 99.0 99.00
2005 05 08 10 00  71  5.4  6.9  0.84  5.88  4.93 999 1013.5  27.1  28.3  22.8 99.0 99.00
2005 05 08 11 00  62  6.1  7.1  0.75  5.56  4.73 999 1013.8  27.2  28.3  22.2 99.0 99.00
2005 05 08 12 00  70  5.6  6.8  0.78  7.14  4.83 999 1014.4  27.4  28.2  21.7 99.0 99.00
2005 05 08 13 00  70  5.8  7.1  0.78  7.69  4.74 999 1015.1  27.5  28.2  22.4 99.0 99.00
2005 05 08 14 00  84  6.2  7.7  0.76  7.14  4.75 999 1015.5  27.6  28.3  21.8 99.0 99.00
2005 05 08 15 00  81  6.4  7.2  0.71  7.69  4.46 999 1015.7  27.7  28.3  21.8 99.0 99.00
2005 05 08 16 00  84  5.1  6.2  0.81  7.14  4.45 999 1015.7  27.7  28.3  22.0 99.0 99.00
2005 05 08 17 00  80  5.0  5.7  0.75  7.69  4.49 999 1015.4  27.8  28.4  22.3 99.0 99.00
2005 05 08 18 00  88  5.1  5.9  0.79  7.69  4.51 999 1015.0  27.7  28.5  22.8 99.0 99.00
2005 05 08 19 00  82  5.0  6.1  0.76  7.14  4.77 999 1014.5  27.8  28.5  23.3 99.0 99.00
2005 05 08 20 00  80  4.8  5.8  0.73  7.14  4.57 999 1013.9  27.8  28.6  23.4 99.0 99.00
2005 05 08 21 00  90  5.7  6.7  0.76  7.69  4.81 999 1013.3  28.0  28.6  23.7 99.0 99.00
2005 05 08 22 00  85  5.6  6.7  0.72  7.14  4.57 999 1012.9  28.0  28.5  23.9 99.0 99.00
2005 05 08 23 00  78  5.5  6.5  0.76  5.26  4.74 999 1012.9  28.0  28.5  23.7 99.0 99.00
2005 05 09 00 00  89  5.8  6.9  0.75  7.14  4.61 999 1013.0  27.8  28.4  23.6 99.0 99.00
2005 05 09 01 00  92  4.7  5.5  0.72  7.14  4.55 999 1013.7  27.9  28.4  23.8 99.0 99.00
2005 05 09 02 00 102  4.7  5.9  0.74  5.26  4.59 999 1014.1  27.9  28.4  23.8 99.0 99.00
2005 05 09 03 00  98  5.3  6.4  0.71  6.67  4.64 999 1014.3  27.9  28.4  24.2 99.0 99.00
2005 05 09 04 00 103  4.7  6.1  0.72  5.00  4.62 999 1014.6  27.9  28.3  24.5 99.0 99.00
2005 05 09 05 00 105  6.0  6.8  0.71  6.25  4.64 999 1014.5  27.9  28.3  24.5 99.0 99.00
2005 05 09 06 00 101  5.2  6.2  0.71  7.69  4.67 999 1014.0  27.8  28.3  24.5 99.0 99.00
2005 05 09 07 00 106  4.7  5.4  0.92  7.14  5.19 999 1013.5  27.8  28.3  24.4 99.0 99.00
2005 05 09 08 00 100  5.2  6.5  1.17  7.14  5.43 999 1013.0  27.8  28.3  24.6 99.0 99.00
2005 05 09 09 00  90  4.2  5.2  1.16  7.14  5.42 999 1012.8  27.8  28.3  25.0 99.0 99.00
2005 05 09 10 00  92  3.9  4.9  1.20  6.67  5.42 999 1012.9  27.9  28.3  24.8 99.0 99.00
2005 05 09 11 00  79  5.1  6.1  1.24  7.14  5.62 999 1013.2  28.0  28.3  24.7 99.0 99.00
2005 05 09 12 00  77  6.0  6.9  1.23  7.14  5.67 999 1013.5  28.0  28.3  24.9 99.0 99.00
2005 05 09 13 00  82  5.9  6.7  1.10  7.14  5.48 999 1014.0  28.1  28.3  25.2 99.0 99.00
2005 05 09 14 00  84  6.3  7.2  0.99  7.14  5.21 999 1014.4  28.2  28.3  25.2 99.0 99.00
2005 05 09 15 00  78  5.5  6.8  1.06  7.14  5.36 999 1014.7  28.2  28.4  25.4 99.0 99.00
2005 05 09 16 00 106  6.5  7.2  0.95  7.14  5.26 999 1014.3  28.0  28.4  25.5 99.0 99.00
2005 05 09 17 00  98  6.5  7.6  0.90  6.67  5.09 999 1014.2  28.1  28.5  24.5 99.0 99.00
2005 05 09 18 00  89  6.5  7.5  0.90  6.67  5.09 999 1014.0  28.1  28.5  25.2 99.0 99.00
2005 05 09 19 00 110  6.8  7.8  0.94  5.88  5.03 999 1013.3  27.9  28.6  24.1 99.0 99.00
2005 05 09 20 00 117  5.5  6.4  0.89  6.25  4.96 999 1012.8  28.3  28.6  23.9 99.0 99.00
2005 05 09 21 00 108  6.4  7.5  0.87  5.88  5.04 999 1012.3  28.4  28.6  24.3 99.0 99.00
2005 05 09 22 00 109  6.3  7.4  0.97  6.25  5.01 999 1012.0  28.5  28.6  24.6 99.0 99.00
2005 05 09 23 00 106  6.4  7.3  0.91  6.67  4.95 999 1012.0  28.4  28.6  25.1 99.0 99.00
2005 05 10 00 00 103  5.9  7.4  0.98  6.25  4.97 999 1012.4  28.4  28.5  25.4 99.0 99.00
2005 05 10 01 00 106  6.8  7.6  0.97  5.56  4.84 999 1012.8  28.4  28.4  25.4 99.0 99.00
2005 05 10 02 00 108  7.0  8.0  0.97  5.26  4.83 999 1013.3  28.3  28.4  25.2 99.0 99.00
2005 05 10 03 00 109  7.1  8.0  1.06  4.76  4.88 999 1013.7  28.3  28.4  25.4 99.0 99.00
2005 05 10 04 00 100  7.6  8.8  1.15  5.00  4.92 999 1013.9  28.2  28.4  25.5 99.0 99.00
2005 05 10 05 00 115  6.9  7.9  1.15  5.00  4.86 999 1014.1  27.9  28.4  24.5 99.0 99.00
2005 05 10 06 00 100  7.0  8.6  1.32  6.25  5.22 999 1013.4  28.0  28.4  25.5 99.0 99.00
2005 05 10 07 00  94  6.3  7.3  1.37  6.25  5.35 999 1012.8  28.0  28.4  25.6 99.0 99.00
2005 05 10 08 00 102  5.4  7.4  1.46  7.14  5.62 999 1012.2  27.3  28.4  25.4 99.0 99.00
2005 05 10 09 00 112  6.0  6.8  1.60  7.14  5.67 999 1011.9  27.8  28.3  24.6 99.0 99.00
2005 05 10 10 00  90  6.1  7.0  1.46  6.67  5.60 999 1012.2  27.9  28.3  23.7 99.0 99.00
2005 05 10 11 00  97  5.8  6.7  1.43  7.14  5.55 999 1012.4  27.8  28.3  25.3 99.0 99.00
2005 05 10 12 00  87  7.1  8.2  1.42  7.14  5.51 999 1012.8  28.0  28.3  25.3 99.0 99.00
2005 05 10 13 00  99  6.1  7.0  1.37  6.67  5.55 999 1013.3  27.9  28.3  24.9 99.0 99.00
2005 05 10 14 00  76  5.4  6.1  1.36  6.67  5.31 999 1013.9  26.8  28.3  23.6 99.0 99.00
2005 05 10 15 00  77  6.5  8.2  1.28  7.14  5.42 999 1014.1  28.0  28.4  24.3 99.0 99.00
2005 05 10 16 00  83  7.8  8.9  1.21  7.14  5.16 999 1014.1  28.1  28.4  25.2 99.0 99.00
2005 05 10 17 00 104 10.2 11.9  1.30  6.67  5.29 999 1014.0  26.7  28.4  24.2 99.0 99.00
2005 05 10 18 00  94  4.9  5.7  1.18  5.56  5.01 999 1013.5  27.7  28.5  25.4 99.0 99.00
2005 05 10 19 00  96  7.2  8.3  1.13  6.25  5.11 999 1013.0  28.5  28.6  25.0 99.0 99.00
2005 05 10 20 00  87  6.3  7.5  1.14  4.76  5.02 999 1012.5  28.4  28.6  25.3 99.0 99.00
2005 05 10 21 00  89  6.9  8.3  1.12  5.56  5.07 999 1012.2  28.4  28.6  25.2 99.0 99.00
2005 05 10 22 00  90  7.0  8.2  1.12  5.88  5.06 999 1012.2  28.4  28.6  25.1 99.0 99.00
2005 05 10 23 00 100  7.2  8.6  1.15  6.67  5.12 999 1012.1  28.4  28.6  25.1 99.0 99.00
2005 05 11 00 00  98  7.0  8.3  1.25  6.25  5.16 999 1012.3  28.4  28.5  25.2 99.0 99.00
2005 05 11 01 00  95  8.4 10.0  1.10  5.00  5.04 999 1012.7  28.2  28.5  25.5 99.0 99.00
2005 05 11 02 00 103  8.2 10.0  1.17  5.26  5.07 999 1013.1  28.2  28.5  25.5 99.0 99.00
2005 05 11 03 00  95  8.5  9.9  1.23  5.88  5.01 999 1013.2  28.1  28.5  25.1 99.0 99.00
2005 05 11 04 00  96  8.3  9.6  1.34  5.26  5.11 999 1013.5  28.0  28.4  25.2 99.0 99.00
2005 05 11 05 00  86  7.6  8.8  1.31  5.56  5.13 999 1013.7  27.9  28.4  24.8 99.0 99.00
2005 05 11 06 00  96  7.1  8.5  1.34  5.88  5.20 999 1013.1  27.8  28.4  24.7 99.0 99.00
2005 05 11 07 00 104  7.2  8.4  1.28  6.25  5.13 999 1012.6  27.8  28.4  23.7 99.0 99.00
2005 05 11 08 00 102  5.9  7.1  1.18  5.88  5.13 999 1011.8  27.7  28.4  23.9 99.0 99.00
2005 05 11 09 00  83  5.9  6.9  1.25  6.25  5.20 999 1011.2  27.7  28.4  24.0 99.0 99.00
2005 05 11 10 00  70  6.2  7.5  1.20  5.88  5.21 999 1011.4  27.7  28.4  23.9 99.0 99.00
2005 05 11 11 00  69  6.9  8.1  1.22  6.25  5.32 999 1011.8  27.8  28.4  23.2 99.0 99.00
2005 05 11 12 00  66  7.7  9.5  1.29  6.67  5.29 999 1012.5  28.1  28.4  22.5 99.0 99.00
2005 05 11 13 00  68  7.6  9.4  1.31  6.67  5.31 999 1013.0  28.2  28.4  22.8 99.0 99.00
2005 05 11 14 00  65  7.8  9.3  1.31  6.25  5.30 999 1013.3  27.9  28.4  23.8 99.0 99.00
2005 05 11 15 00  69  8.8 10.9  1.24  6.25  5.15 999 1013.6  28.0  28.4  23.9 99.0 99.00
2005 05 11 16 00  79  8.4  9.5  1.29  6.67  5.07 999 1013.5  28.1  28.5  23.2 99.0 99.00
2005 05 11 17 00  78  7.9  8.8  1.16  6.67  4.96 999 1013.4  28.2  28.5  23.4 99.0 99.00
2005 05 11 18 00  93  7.4  9.1  1.22  5.56  4.89 999 1013.0  28.2  28.5  22.8 99.0 99.00
2005 05 11 19 00  93  7.3  8.4  1.32  5.56  5.09 999 1012.6  28.1  28.5  23.7 99.0 99.00
2005 05 11 20 00  87  7.1  8.0  1.14  6.25  4.94 999 1012.0  28.2  28.5  23.8 99.0 99.00
2005 05 11 21 00  89  7.5  8.4  1.14  5.00  4.88 999 1011.6  28.3  28.5  23.8 99.0 99.00
2005 05 11 22 00  88  7.8  8.9  1.07  4.76  4.83 999 1011.6  28.2  28.5  23.9 99.0 99.00
2005 05 11 23 00  85  7.6  8.8  1.10  5.88  4.80 999 1011.9  28.1  28.5  23.9 99.0 99.00
2005 05 12 00 00  83  7.5  8.9  1.08  5.26  4.91 999 1012.1  28.0  28.5  24.1 99.0 99.00
2005 05 12 01 00  92  7.7  9.1  1.34  5.56  5.03 999 1012.5  27.8  28.5  23.7 99.0 99.00
2005 05 12 02 00  82  7.5  8.8  1.19  5.88  5.05 999 1013.1  27.8  28.4  23.8 99.0 99.00
2005 05 12 03 00  86  7.5  9.5  1.28  6.25  5.10 999 1013.5  27.8  28.4  24.0 99.0 99.00
2005 05 12 04 00  88  7.7  8.8  1.29  6.25  5.15 999 1013.8  27.8  28.4  23.7 99.0 99.00
2005 05 12 05 00  89  7.5  8.8  1.17  5.56  5.04 999 1013.9  27.7  28.4  23.5 99.0 99.00
2005 05 12 06 00  91  7.6  9.1  1.23  5.00  5.10 999 1013.1  27.6  28.4  23.4 99.0 99.00
2005 05 12 07 00  82  7.2  8.6  1.17  5.88  5.07 999 1012.5  27.5  28.4  23.3 99.0 99.00
2005 05 12 08 00  74  5.9  7.3  1.14  5.26  5.09 999 1012.2  27.5  28.4  23.1 99.0 99.00
2005 05 12 09 00  68  7.0  8.2  1.18  6.67  5.18 999 1011.9  27.7  28.4  22.7 99.0 99.00
2005 05 12 10 00  66  6.9  8.4  1.13  5.26  5.17 999 1012.3  27.7  28.4  22.9 99.0 99.00
2005 05 12 11 00  64  7.7  9.2  1.15  5.88  5.08 999 1012.5  27.7  28.4  22.4 99.0 99.00
2005 05 12 12 00  63  7.6  8.9  1.17  6.67  5.08 999 1013.2  27.6  28.4  22.9 99.0 99.00
2005 05 12 13 00  56  7.4  8.5  1.17  6.25  5.21 999 1014.0  27.6  28.4  22.8 99.0 99.00
2005 05 12 14 00  67  7.7  9.3  1.17  6.25  4.96 999 1014.3  27.6  28.4  23.1 99.0 99.00
2005 05 12 15 00  60  8.3 10.0 99.00 99.00 99.00 999 1014.4  27.7  28.4  23.6 99.0 99.00
2005 05 12 16 00  68  8.2  9.5  1.24  7.14  4.99 999 1014.6  28.0  28.4  23.5 99.0 99.00
2005 05 12 17 00  83  7.6  8.8  1.25  6.25  4.94 999 1014.7  28.1  28.4  23.1 99.0 99.00
2005 05 12 18 00  84  7.2  8.7  1.21  5.88  4.93 999 1014.1  28.1  28.4  23.1 99.0 99.00
2005 05 12 19 00  80  7.4  8.5  1.21  6.25  5.05 999 1013.5  28.2  28.5  23.2 99.0 99.00
2005 05 12 20 00  82  7.3  8.6  1.24  5.56  4.98 999 1013.2  28.2  28.5  23.8 99.0 99.00
2005 05 12 21 00  78  7.3  8.7  1.31  6.67  5.16 999 1013.0  28.2  28.5  23.5 99.0 99.00
2005 05 12 22 00  80  7.3  8.3  1.28  6.25  5.12 999 1012.8  28.2  28.5  23.0 99.0 99.00
2005 05 12 23 00  80  8.8 10.4  1.32  6.67  5.16 999 1012.6  28.1  28.4  23.5 99.0 99.00
2005 05 13 00 00  79  9.9 11.5  1.53  5.56  5.27 999 1012.9  27.9  28.4  23.1 99.0 99.00
2005 05 13 01 00  90  9.4 11.4  1.63  5.88  5.20 999 1013.7  27.9  28.4  22.6 99.0 99.00
2005 05 13 02 00  73  9.3 11.0  1.64  5.56  5.21 999 1013.9  27.9  28.3  22.4 99.0 99.00
2005 05 13 03 00  80  9.0 10.8  1.54  5.88  5.23 999 1014.3  27.8  28.3  22.7 99.0 99.00
2005 05 13 04 00  76  9.2 10.6  1.68  6.67  5.41 999 1014.8  27.7  28.3  22.4 99.0 99.00
2005 05 13 05 00  76  6.4  7.7  1.74  6.67  5.63 999 1014.4  27.7  28.3  22.3 99.0 99.00
2005 05 13 06 00  75  6.8  8.3  1.61  6.25  5.50 999 1013.7  27.8  28.3  21.9 99.0 99.00
2005 05 13 07 00  69  7.8  9.1  1.69  6.67  5.73 999 1012.8  27.8  28.3  21.2 99.0 99.00
2005 05 13 08 00  69  8.7 10.3  1.61  7.14  5.74 999 1012.2  27.8  28.3  21.1 99.0 99.00
2005 05 13 09 00  72  8.4 10.0  1.56  7.69  5.44 999 1012.2  27.7  28.3  21.0 99.0 99.00
2005 05 13 10 00  71  9.1 11.6  1.53  7.69  5.57 999 1011.8  27.6  28.3  21.5 99.0 99.00
