#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 12 31 23 50  94  6.7  8.0  1.23  5.56  5.05 123 1016.3  27.6  28.1  24.2 99.0 99.00
2014 01 01 00 50  89  8.1  9.4  1.41  5.56  4.99 120 1016.8  27.5  28.1  24.2 99.0 99.00
2014 01 01 01 50  82  7.6  8.8  1.27  8.33  4.81 105 1017.4  27.4  28.0  24.0 99.0 99.00
2014 01 01 02 50  88  8.0  9.4  1.47  6.25  5.05 115 1017.7  27.3  28.0  23.8 99.0 99.00
2014 01 01 03 50  89  7.2  8.6  1.43  6.67  4.95 119 1018.0  27.3  28.0  23.6 99.0 99.00
2014 01 01 04 50  90  7.2  8.7  1.42  6.67  4.96 125 1017.9  27.3  27.9  23.0 99.0 99.00
2014 01 01 05 50  86  6.7  7.9  1.48  6.67  5.05 123 1017.5  27.2  27.9  23.3 99.0 99.00
2014 01 01 06 50  90  6.4  7.9  1.44  5.88  5.14 112 1016.9  27.1  27.9  23.5 99.0 99.00
2014 01 01 07 50  96  6.5  7.4  1.30  6.25  5.04 128 1016.2  27.1  27.9  23.2 99.0 99.00
2014 01 01 08 50  97  6.8  7.8  1.38  6.67  5.03 131 1015.7  27.0  27.9  23.5 99.0 99.00
2014 01 01 09 50  95  6.2  7.3  1.38  6.25  5.00 128 1015.9  27.1  27.9  23.9 99.0 99.00
2014 01 01 10 50  83  6.0  7.6  1.32  6.67  5.05 126 1016.0  27.1  27.9  23.6 99.0 99.00
2014 01 01 11 50  83  6.7  7.8  1.29  5.88  4.93 109 1016.1  27.0  27.9  23.4 99.0 99.00
2014 01 01 12 50  88  6.3  7.8  1.30  7.14  5.12 119 1016.9  27.1  27.9  23.2 99.0 99.00
2014 01 01 13 50  95  6.6  7.8  1.34  6.25  5.23  92 1017.6  27.2  27.9  22.9 99.0 99.00
2014 01 01 14 50 106  6.7  8.2  1.30  5.88  5.10  90 1018.1  27.4  27.9  23.0 99.0 99.00
2014 01 01 15 50 101  6.1  7.1  1.30  8.33  5.25 109 1018.2  27.4  28.0  23.2 99.0 99.00
2014 01 01 16 50 108  6.8  7.8  1.26  5.88  5.06 106 1017.5  27.4  28.1  23.0 99.0 99.00
2014 01 01 17 50 102  6.0  7.1  1.32  8.33  5.21  97 1016.7  27.4  28.1  23.2 99.0 99.00
2014 01 01 18 50 105  6.0  7.0  1.31  5.88  4.99  88 1015.6  27.5  28.2  23.5 99.0 99.00
2014 01 01 19 50 108  6.1  7.5  1.32  6.67  5.23 104 1015.0  27.5  28.2  23.3 99.0 99.00
2014 01 01 20 50 104  6.4  7.7  1.34  7.69  5.22 106 1014.6  27.5  28.2  23.0 99.0 99.00
2014 01 01 21 50 109  6.1  7.9  1.39  7.69  5.21  72 1014.5  27.6  28.2  23.4 99.0 99.00
2014 01 01 22 50 102  6.5  7.7  1.32  9.09  5.21 121 1014.4  27.6  28.1  23.6 99.0 99.00
2014 01 01 23 50 104  7.1  8.5  1.33  6.25  5.18 107 1014.5  27.6  28.1  23.3 99.0 99.00
2014 01 02 00 50 104  6.1  7.2  1.28  5.88  5.18  97 1015.0  27.6  28.0  24.0 99.0 99.00
2014 01 02 01 50 103  6.6  8.0  1.29  6.25  5.28 104 1015.3  27.5  28.0  24.0 99.0 99.00
